0	Index      	Bounty	 *	Score 	Summary	Detail	
1	21261 53325	10	 * 	296.31	DCR|3VULN|3DMG|3DUR|1CDMG	1MLV|29aDMG|3BEXP|4LHND|59aVULN|6CDMG|7RCR|89aDUR|9aBPWR
2	21331 53325	10	   	296.31	DCR|3VULN|3DMG|3DUR|1CDMG	1MLV|29aDMG|3LWND|4FEWX|59aVULN|6CDMG|7RCR|89aDUR|9aBPWR
3	21311 53325	10	   	296.21	DCR|3VULN|3DMG|3DUR|1CDMG	1MLV|29aDMG|3LWND|4DUST|59aVULN|6CDMG|7RCR|89aDUR|9aBPWR
4	11224 51214	6	 * 	278.38	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|789VULN|aAART
5	24331 53325	10	 * 	273.74	DCR|3VULN|3DUR|3ASPD|1CDMG	1MLV|29aASPD|3LWND|4FEWX|59aVULN|6CDMG|7RCR|89aDUR|9aBPWR
6	24311 53325	10	   	273.64	DCR|3VULN|3DUR|3ASPD|1CDMG	1MLV|29aASPD|3LWND|4DUST|59aVULN|6CDMG|7RCR|89aDUR|9aBPWR
7	11334 52533	4	 * 	273.35	DCR|3VULN|2DMG|2DUR|2CDMG	12CDMG|38DUR|45DMG|679VULN|aRCR
8	11334 52533	5	   	273.35	DCR|3VULN|2DMG|2DUR|2CDMG	12CDMG|38DUR|45DMG|679VULN|aRCR
9	21452 51322	8	 * 	269.28	DCR|3VULN|3DMG|2ASPD	18MLV|25aDMG|3AART|489VULN|6RCR|78ASPD|8BPWR
10	11224 51211	6	   	268.72	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|789VULN|aBEXP
11	11224 51213	6	   	268.72	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|789VULN|aRCVC
12	11224 51224	6	   	268.72	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|78aVULN|9ZMB
13	11224 51212	6	   	268.62	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|789VULN|aBBNT
14	11224 51215	6	   	268.62	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|789VULN|aLEGI
15	11224 51216	6	   	268.62	DCR|3VULN|2DMG|3CDMG|2TLV	123CDMG|38BPWR|48TLV|58DMG|6RCR|789VULN|aMBVNT
16	11446 21223	2	 * 	268.43	DCR|2VULN|3DMG|2DUR|3CDMG	124CDMG|348DMG|48BPWR|5MLV|68DUR|78VULN|9CGEN|aRCR
17	11331 26264	7	   	267.09	DCR|3VULN|1DMG|2CDMG|1TLV|1DUR	12CDMG|3DUR|4DMG|579VULN|6AART|8TLV|aRCR
18	13334 52533	5	   	267.03	DCR|3VULN|2DMG|2DUR|1CDMG	1CDMG|2RCVC|38DUR|45DMG|679VULN|aRCR
19	13334 52533	4	   	267.03	DCR|3VULN|2DMG|2DUR|1CDMG	1CDMG|2RCVC|38DUR|45DMG|679VULN|aRCR
20	14125 23361	7	 * 	266.64	DCR|5VULN|1TLV|1CDMG	1CDMG|2TLV|35789VULN|4BEXP|6AART|aRCR
