0	Index      	Bounty	 *	Score 	Summary	Detail	
1	23512 24511	1	 * 	283.37	橙3易伤3伤害1等级2暴击1全技能	16a伤害25a易伤3等级46敌人爆炸6a序列升级7核8a暴击9全技能
2	23611 63316	9	 * 	281.77	橙5易伤2伤害2时间1卖塔	1a伤害2额外掉落3卖塔4589a易伤6核7a时间a序列升级
3	23536 22125	1	 * 	278.71	橙5易伤2等级1伤害	1伤害2456a易伤36等级6序列升级7最后敌人8核9基地爆炸
4	24216 22125	4	 * 	277.95	橙4易伤2等级2伤害	12伤害356a易伤46等级6序列升级7最后敌人8核9基地爆炸
5	23536 21143	1	   	277.85	橙4易伤2等级2伤害	1a伤害2456易伤36等级6序列升级7赏金塔8双倍矿9核
6	23536 21343	1	   	277.85	橙4易伤2等级2伤害	1a伤害2456易伤36等级6序列升级7赏金塔8立即金币9核
7	24132 33145	1	 * 	277.03	橙3易伤2伤害2时间1等级	19伤害2雷电379易伤4赏金塔59时间6核8随机矿9序列升级a等级
8	23611 63326	8	 * 	276.65	橙4易伤3时间2伤害1卖塔	1a伤害2额外掉落3卖塔458a易伤6核79a时间a序列升级
9	23536 22135	1	   	276.62	橙4易伤2等级1伤害1时间	1伤害2456易伤36等级6序列升级79最后敌人8核a时间
10	23536 22143	1	   	276.62	橙4易伤2等级1伤害1时间	1伤害2456易伤36等级6序列升级7最后敌人8核9策反a时间
11	23536 22121	1	   	274.02	橙4易伤2等级1伤害1暴击	1伤害2456易伤36等级6序列升级7最后敌人8核9基地爆炸a暴击
12	23536 22151	1	   	274.02	橙4易伤2等级1伤害1暴击	1伤害2456易伤36等级6序列升级7最后敌人8核9低血量敌人a暴击
13	23536 23362	1	   	273.92	橙4易伤2等级1伤害1暴击	1伤害2456易伤36等级6序列升级7策反8掉矿9核a暴击
14	24216 22135	4	   	273.15	橙3易伤2等级2伤害1时间	12伤害356易伤46等级6序列升级79最后敌人8核a时间
15	24216 22143	4	   	273.15	橙3易伤2等级2伤害1时间	12伤害356易伤46等级6序列升级7最后敌人8核9策反a时间
16	26316 43332	10	   	273.15	橙3易伤2等级2伤害1时间	15伤害2金币生成3矿等457易伤5序列升级69等级8核a时间
17	21512 43153	9	   	273.05	橙3易伤2等级2伤害2攻速1核弹	19伤害29攻速3核弹48a易伤5最后敌人69等级7核9序列升级
18	21513 43153	9	   	273.05	橙3易伤2等级2伤害2攻速1核弹	19伤害29攻速3核弹48a易伤5敌人爆炸69等级7核9序列升级
19	24211 23345	9	   	273.05	橙3易伤2等级2伤害1时间	12伤害37a易伤46等级5基地爆炸8核9时间
20	24216 21143	4	 * 	272.46	橙3易伤3伤害2等级	12a伤害356易伤46等级6序列升级7赏金塔8双倍矿9核
