0	Index      	 *	Score 	Summary	Detail	Bounty	
1	24126 31612	 * 	311.41	橙4易伤3时间2伤害1等级	147时间27伤害3攻速5等级678a易伤7序列升级9核	10
2	24321 12451	 * 	294.34	橙2易伤2等级3时间2伤害	14a时间2a伤害3雷电59易伤6a等级7全技能8核a序列升级	9
3	24321 12461	   	294.34	橙2易伤2等级3时间2伤害	14a时间2a伤害3雷电59易伤6a等级7全技能8核a序列升级	8
4	21126 31612	 * 	292.77	橙4易伤2等级3时间	147时间2随机矿3攻速57等级678a易伤7序列升级9核	10
5	24346 12232	   	290.87	橙3易伤3时间2伤害2暴击2雷电	18a时间2a伤害38雷电478易伤5额外掉落6核8a序列升级9a暴击	4
6	24126 31212	   	290.36	橙3易伤3时间2伤害1等级	147时间27伤害3攻速5等级67a易伤7序列升级8立即金币9核	10
7	24126 31611	   	290.36	橙3易伤3时间2伤害1等级	147时间27伤害3攻速5等级678易伤7序列升级9核a平台	9
8	24126 31613	   	290.36	橙3易伤3时间2伤害1等级	147时间27伤害3攻速5等级678易伤7序列升级9核a金币生成	9
9	24126 31613	   	290.36	橙3易伤3时间2伤害1等级	147时间27伤害3攻速5等级678易伤7序列升级9核a基地爆炸	10
10	24126 31611	   	290.26	橙3易伤3时间2伤害1等级	147时间27伤害3攻速5等级678易伤7序列升级9核a挖尘	10
11	24126 31612	   	290.26	橙3易伤3时间2伤害1等级	147时间27伤害3攻速5等级678易伤7序列升级9核a掉矿	9
12	32326 27411	 * 	285.88	紫4易伤2等级3时间1伤害1暴击	1核2加一359a易伤459时间59序列升级6暴击7伤害89等级	5
13	32326 57411	   	285.88	紫4易伤2等级3时间1伤害1暴击	1核2加一359a易伤459时间59序列升级6暴击7伤害89等级	6
14	21626 31612	   	284.46	橙4易伤2等级3时间	147时间2随机矿3策反57等级678a易伤7序列升级9核	10
15	25226 31632	   	284.46	橙4易伤2等级3时间	147时间2敌人爆炸3立即金币57等级679a易伤7序列升级8核	10
16	25326 31632	   	284.46	橙4易伤2等级3时间	147时间2敌人爆炸3双倍矿57等级679a易伤7序列升级8核	10
17	26331 22451	   	281.88	橙2易伤3时间2伤害1等级2雷电	12a时间3a雷电4等级59易伤6a伤害7全技能8核a序列升级	9
18	26331 22461	   	281.88	橙2易伤3时间2伤害1等级2雷电	12a时间3a雷电4等级59易伤6a伤害7全技能8核a序列升级	8
19	32324 84774	 * 	281.52	紫5易伤3等级3时间1核弹	1核2加一3689a易伤49a时间59a等级7核弹9a序列升级	10
