0	Index      	 *	Score 	Summary	Detail	Bounty	
1	15152 33513	 * 	312.76	橙4易伤3时间2伤害1等级	1259易伤3全技能49伤害6核789时间9序列升级a等级	1
2	13152 33513	   	291.71	橙3易伤3时间2伤害1等级	159易伤2双倍矿3全技能49伤害6核789时间9序列升级a等级	2
3	15132 33513	   	291.26	橙4易伤3时间1等级2攻速	1259易伤3全技能49攻速6核789时间9序列升级a等级	1
4	13135 53523	 * 	290.43	橙5易伤2时间1等级2暴击	14678易伤25时间35暴击5序列升级9等级a核	1
5	12143 36226	 * 	288.71	橙3易伤3伤害2等级2攻速	149易伤279伤害3掉矿56等级89攻速9序列升级a核	2
6	16111 13143	 * 	288.07	橙3易伤3伤害3时间1卖塔	19a易伤2基地爆炸39a伤害4雷电5攻速6核7卖塔89a时间9a序列升级	9
7	14111 13143	 * 	287.97	橙3易伤3伤害3时间1卖塔	19a易伤2挖尘39a伤害4雷电5攻速6核7卖塔89a时间9a序列升级	9
8	13152 33514	   	286.56	橙4易伤3时间2伤害	159a易伤2双倍矿3全技能49伤害6核789时间9序列升级	2
9	15152 33511	   	286.46	橙4易伤3时间2伤害	1259易伤3全技能49伤害6核789时间9序列升级a加一	1
10	15152 33512	   	286.46	橙4易伤3时间2伤害	1259易伤3全技能49伤害6核789时间9序列升级a赏金邻近	1
11	15132 33516	   	285.12	橙4易伤3时间1伤害2攻速	1259易伤3全技能49攻速6核789时间9序列升级a伤害	1
12	15132 33514	 * 	283.40	橙5易伤3时间2攻速	1259a易伤3全技能49攻速6核789时间9序列升级	1
13	46221 22422	 * 	283.28	橙3易伤2等级3时间1伤害	19等级2伤害3赏金塔459时间69a易伤7加一8核9序列升级	2
