0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12431 15232	2	 * 	305.30	橙4易伤3伤害3时间	17a策反259a易伤3挖青457伤害57a序列升级67a时间8核
2	14431 15232	1	   	305.30	橙4易伤3伤害3时间	17a策反259a易伤3挖青457伤害57a序列升级67a时间8核
3	34642 23321	9	 * 	297.25	橙5易伤3时间1等级	1双倍矿24578易伤347时间47序列升级6全技能9等级a核
4	65331 63231	1	 * 	292.12	橙3易伤3伤害2攻速1等级1时间	156易伤2等级3基地爆炸456伤害56序列升级7时间8核9a攻速
5	61331 63234	1	   	288.30	橙4易伤3伤害1时间1攻速	156a易伤2矿等3基地爆炸456伤害56序列升级7时间8核9攻速
6	62231 63234	3	   	288.30	橙4易伤3伤害1时间1攻速	156a易伤2基地爆炸3矿等456伤害56序列升级7时间8核9攻速
7	63231 63234	3	   	288.30	橙4易伤3伤害1时间1攻速	156a易伤2敌人爆炸3矿等456伤害56序列升级7时间8核9攻速
8	65331 63221	1	   	281.91	橙3易伤3伤害1等级1时间1攻速	156易伤2等级3基地爆炸456伤害56序列升级7时间8核9金币生成a攻速
9	65331 63232	1	   	281.91	橙3易伤3伤害1等级1时间1攻速	156易伤2等级3基地爆炸456伤害56序列升级7时间8核9攻速a敌人爆炸
10	65331 63233	1	   	281.91	橙3易伤3伤害1等级1时间1攻速	156易伤2等级3基地爆炸456伤害56序列升级7时间8核9攻速a低血量敌人
11	62331 15532	3	   	280.94	橙3易伤2伤害2时间1等级1攻速	157易伤27基地爆炸3攻速45伤害57序列升级67时间8低血量敌人9等级a核
12	63331 15532	3	   	280.94	橙3易伤2伤害2时间1等级1攻速	157易伤27敌人爆炸3攻速45伤害57序列升级67时间8低血量敌人9等级a核
13	34642 23331	9	   	280.90	橙5易伤3时间	1双倍矿24578易伤347时间47序列升级6全技能9掉矿a核
14	12431 15233	2	   	277.54	橙3易伤3伤害2时间	17策反259易伤3挖青457伤害57序列升级67时间8核a雷电
15	14431 15233	1	   	277.54	橙3易伤3伤害2时间	17策反259易伤3挖青457伤害57序列升级67时间8核a雷电
16	61331 63224	1	   	277.29	橙4易伤3伤害1时间	156a易伤2矿等3基地爆炸456伤害56序列升级7时间8核9金币生成
17	62231 63224	3	   	277.29	橙4易伤3伤害1时间	156a易伤2基地爆炸3矿等456伤害56序列升级7时间8核9金币生成
18	63231 63224	3	   	277.29	橙4易伤3伤害1时间	156a易伤2敌人爆炸3矿等456伤害56序列升级7时间8核9金币生成
19	65331 61213	1	   	277.29	橙4易伤3伤害1等级	156a易伤2等级3基地爆炸456伤害56序列升级7敌人爆炸8核9额外掉落
20	61131 22646	1	   	276.22	橙4易伤2伤害2时间	156a易伤2a矿等3低血量敌人45伤害5a序列升级7加一8a时间9核
21	61331 63231	1	   	275.87	橙3易伤3伤害2攻速1时间	156易伤2矿等3基地爆炸456伤害56序列升级7时间8核9a攻速
22	62231 63231	3	   	275.87	橙3易伤3伤害2攻速1时间	156易伤2基地爆炸3矿等456伤害56序列升级7时间8核9a攻速
23	63231 63231	3	   	275.87	橙3易伤3伤害2攻速1时间	156易伤2敌人爆炸3矿等456伤害56序列升级7时间8核9a攻速
24	65131 61231	1	   	275.87	橙3易伤3伤害2攻速1等级	156易伤2等级3低血量敌人456伤害56序列升级7敌人爆炸8核9a攻速
25	65331 61231	1	   	275.87	橙3易伤3伤害2攻速1等级	156易伤2等级3基地爆炸456伤害56序列升级7敌人爆炸8核9a攻速
26	66231 63231	3	   	275.77	橙3易伤3伤害2攻速1时间	156易伤2挖尘3矿等456伤害56序列升级7时间8核9a攻速
