0	Index      	*	Score	Code	Var
1	35661 31234	*	279.6	橙橙2易伤1全技能1平台	1雷电2加一3全技能49易伤5挖尘6时间7a核8平台
2	12416 33324	*	276.7	橙橙2矿等1易伤2雷电	1赏金邻近27矿等3随机矿47金币生成57雷电6加一7序列升级8易伤9a核
3	12616 62112	*	276.4	橙橙2矿等1易伤1伤害	1赏金邻近24矿等34基础对甲4序列升级5基地爆炸68核7易伤9双倍矿a伤害
4	12211 54253	 	274.7	橙橙2易伤1矿等1攻速	1赏金邻近2矿等35易伤4残血敌人6技能点79核8赏金塔a攻速
5	12211 64253	 	274.7	橙橙2易伤1矿等1攻速	1赏金邻近2矿等35易伤4残血敌人6掉矿79核8赏金塔a攻速
6	12616 62133	 	274.1	橙橙2矿等1易伤1暴击1全技能	1赏金邻近24矿等34基础对甲4序列升级5基地爆炸68核7易伤9全技能a暴击
7	12553 62113	 	274.0	橙橙2矿等1易伤1暴击1全技能	1赏金邻近24矿等3最后敌人5火对愈68核7易伤9全技能a暴击
8	12223 24512	 	272.2	橙橙2易伤1矿等	1赏金邻近2矿等3a易伤4立即金币5随机矿6敌人爆炸79核8额外掉落
9	12153 23223	 	272.1	橙橙1易伤1矿等1暴击	1赏金邻近2矿等3雷电4策反5暴击68核7掉矿9易伤a核弹
10	12616 62121	 	270.7	橙橙2矿等1易伤1伤害	1赏金邻近24矿等34基础对甲4序列升级5基地爆炸68核7易伤a伤害
11	12553 62131	 	270.7	橙橙2矿等1易伤1伤害	1赏金邻近24矿等3最后敌人5火对愈68核7易伤a伤害
12	12523 62125	 	270.3	橙橙2易伤1矿等	1赏金邻近2矿等3最后敌人4立即金币5火对愈68核7a易伤9技能
13	12616 62111	 	270.0	橙橙2矿等1易伤1攻速	1赏金邻近24矿等34基础对甲4序列升级5基地爆炸68核7易伤9双倍矿a攻速
14	12153 23224	 	269.4	橙橙1易伤1矿等1暴击	1赏金邻近2矿等3雷电4策反5暴击68核7掉矿9易伤a等级
15	12413 62112	 	268.9	橙橙1易伤1伤害1矿等	1赏金邻近2矿等3随机矿4金币生成68核7易伤9双倍矿a伤害
16	12153 23222	 	268.7	橙橙1易伤1矿等1暴击	1赏金邻近2矿等3雷电4策反5暴击68核7掉矿9易伤a敌人爆炸
17	12633 62125	 	268.1	橙橙2易伤1矿等	1赏金邻近2矿等3基础对甲45残血敌人68核7a易伤9技能
18	12211 64252	 	268.0	橙橙2易伤1矿等	1赏金邻近2矿等35易伤4残血敌人6掉矿79核8赏金塔a技能
19	12211 54252	 	268.0	橙橙2易伤1矿等	1赏金邻近2矿等35易伤4残血敌人6技能点79核8赏金塔a技能
20	12214 24253	 	267.0	橙橙2矿等1易伤1攻速	1赏金邻近26矿等3易伤4残血敌人5金币生成79核8赏金塔a攻速
21	12413 62133	 	266.6	橙橙1易伤1矿等1暴击1全技能	1赏金邻近2矿等3随机矿4金币生成68核7易伤9全技能a暴击
22	42114 41267	*	266.2	橙橙2伤害1易伤	1金币生成2残血敌人37伤害4加一6易伤8雷电9a核
