0	Index      	*	Score	Code	Var
1	14243 34113	*	318.3	橙橙2易伤2伤害1矿等	1挖尘23易伤45伤害6a核7矿等8全技能9平台
2	45223 31215	*	313.5	橙橙4易伤1伤害	138a易伤25残血敌人4伤害69核7策反
3	42241 31215	 	311.2	橙橙4易伤1攻速	128a易伤2序列升级3攻速4等级5技能点69核7策反
4	42236 31215	 	309.2	橙橙4易伤1攻速	128a易伤2序列升级3攻速4残血敌人5立即金币69核7策反
5	42233 31215	 	307.1	橙橙4易伤1攻速	128a易伤2序列升级3攻速45残血敌人69核7策反
6	42233 33615	 	305.3	橙橙3易伤1伤害1攻速	12a易伤2序列升级3攻速45残血敌人69核7双倍矿8伤害
7	43626 31212	 	304.8	橙橙3易伤1伤害	138易伤2最后敌人4伤害5立即金币69核7策反a时间
8	43626 31211	 	304.8	橙橙3易伤1伤害	138易伤2最后敌人4伤害5立即金币69核7策反a雷电
9	45226 31211	 	304.7	橙橙3易伤1伤害	138易伤2残血敌人4伤害5立即金币69核7策反a雷电
10	45226 31212	 	304.7	橙橙3易伤1伤害	138易伤2残血敌人4伤害5立即金币69核7策反a时间
11	14243 36113	 	303.5	橙橙2易伤2伤害	1挖尘23易伤45伤害6a核7金币生成8全技能9平台
12	45223 31211	 	302.7	橙橙3易伤1伤害	138易伤25残血敌人4伤害69核7策反a雷电
13	45223 31212	 	302.7	橙橙3易伤1伤害	138易伤25残血敌人4伤害69核7策反a时间
14	42241 31212	 	300.3	橙橙3易伤1攻速	128易伤2序列升级3攻速4等级5技能点69核7策反a时间
15	42241 31211	 	300.3	橙橙3易伤1攻速	128易伤2序列升级3攻速4等级5技能点69核7策反a雷电
16	45223 33315	 	298.5	橙橙3易伤1伤害	13a易伤25残血敌人4伤害69核7双倍矿8技能
17	42236 31212	 	298.3	橙橙3易伤1攻速	128易伤2序列升级3攻速4残血敌人5立即金币69核7策反a时间
18	42236 31211	 	298.3	橙橙3易伤1攻速	128易伤2序列升级3攻速4残血敌人5立即金币69核7策反a雷电
19	43126 31215	 	296.6	橙橙3易伤1伤害	18a易伤23最后敌人4伤害5立即金币69核7策反
20	43626 31213	 	296.4	橙橙3易伤1伤害	138易伤2最后敌人4伤害5立即金币69核7策反a赏金邻近
21	45226 31213	 	296.3	橙橙3易伤1伤害	138易伤2残血敌人4伤害5立即金币69核7策反a赏金邻近
22	42233 31212	 	296.3	橙橙3易伤1攻速	128易伤2序列升级3攻速45残血敌人69核7策反a时间
23	42233 31211	 	296.3	橙橙3易伤1攻速	128易伤2序列升级3攻速45残血敌人69核7策反a雷电
24	42241 33315	 	296.2	橙橙3易伤1攻速	12a易伤2序列升级3攻速4等级5技能点69核7双倍矿8技能
25	42262 13215	*	295.9	紫橙4易伤2攻速1暴击1卖塔	126a易伤26序列升级36攻速49核5卖塔7暴击8残血敌人
26	45223 31214	 	294.5	橙橙3易伤1伤害	138易伤25残血敌人4伤害69核7策反a基地爆炸
27	45223 31213	 	294.3	橙橙3易伤1伤害	138易伤25残血敌人4伤害69核7策反a赏金邻近
28	45323 31215	 	294.3	橙橙3易伤1伤害	18a易伤25残血敌人4伤害69核7策反
29	42236 33315	 	294.2	橙橙3易伤1攻速	12a易伤2序列升级3攻速4残血敌人5立即金币69核7双倍矿8技能
30	42233 33415	 	293.5	橙橙3易伤1攻速	12a易伤2序列升级3攻速45残血敌人69核7双倍矿8策反
31	42236 33612	 	293.5	橙橙2易伤1伤害1攻速	12易伤2序列升级3攻速4残血敌人5立即金币69核7双倍矿8伤害a时间
32	42236 33611	 	293.5	橙橙2易伤1伤害1攻速	12易伤2序列升级3攻速4残血敌人5立即金币69核7双倍矿8伤害a雷电
33	42241 31214	 	292.2	橙橙3易伤1攻速	128易伤2序列升级3攻速4等级5技能点69核7策反a基地爆炸
34	42233 33315	 	292.1	橙橙3易伤1攻速	12a易伤2序列升级3攻速45残血敌人69核7双倍矿8技能
35	14343 34113	 	291.9	橙橙2伤害1易伤1矿等	1挖尘2易伤45伤害6a核7矿等8全技能9平台
36	42241 31213	 	291.9	橙橙3易伤1攻速	128易伤2序列升级3攻速4等级5技能点69核7策反a赏金邻近
37	42233 33611	 	291.4	橙橙2易伤1伤害1攻速	12易伤2序列升级3攻速45残血敌人69核7双倍矿8伤害a雷电
38	42233 33612	 	291.4	橙橙2易伤1伤害1攻速	12易伤2序列升级3攻速45残血敌人69核7双倍矿8伤害a时间
39	42236 31214	 	290.2	橙橙3易伤1攻速	128易伤2序列升级3攻速4残血敌人5立即金币69核7策反a基地爆炸
40	42236 31213	 	289.9	橙橙3易伤1攻速	128易伤2序列升级3攻速4残血敌人5立即金币69核7策反a赏金邻近
41	14221 51513	 	283.6	橙橙2易伤1攻速	1挖尘23易伤46等级5全技能7a核8攻速9平台
