0	Index      	*	Score	Code	Var
1	53241 14111	*	285.0	橙橙2易伤1伤害1攻速	1立即金币2赏金邻近3伤害4加一5攻速69易伤7a核8随机矿
2	33354 43323	 	283.0	橙橙2易伤1矿等1攻速	15易伤2挖尘3矿等4雷电6攻速8a核9赏金塔
3	53241 14411	 	282.2	橙橙2易伤1伤害1攻速	1立即金币2赏金邻近3伤害4加一5攻速69易伤7a核8金币生成
4	53241 14811	 	279.3	橙橙2易伤1伤害1攻速	1立即金币2赏金邻近3伤害4加一5攻速69易伤7a核8掉矿
5	31336 31436	*	277.6	紫橙3易伤1伤害1攻速	19a易伤2技能3攻速4残血敌人57核6掉矿8伤害
6	31346 31432	 	276.3	紫橙2易伤1伤害1攻速1平台	1a易伤2技能3攻速4时间57核6金币生成8伤害9平台
7	31346 31152	 	275.0	紫橙2易伤1伤害1攻速	1a易伤2技能3攻速4时间57核6金币生成8雷电9伤害
8	31346 31132	 	272.4	紫橙2易伤1矿等1攻速	1a易伤2技能3攻速4时间57核6金币生成8雷电9矿等
9	33352 52323	 	271.8	橙橙1易伤1矿等2雷电1攻速	1易伤2挖尘3矿等47雷电5攻速6火对甲8a核9赏金塔
10	31316 31432	 	271.5	紫橙2易伤1伤害1攻速1平台	1a易伤2技能3攻速4敌人爆炸57核6金币生成8伤害9平台
11	31316 31461	 	271.5	紫橙2易伤1伤害1攻速1全技能	1a易伤2技能3攻速4敌人爆炸57核6金币生成8伤害9全技能
12	21135 24311	 	271.1	橙橙2易伤1攻速	1赏金塔2掉矿3攻速49易伤5策反6加一7a核8双倍矿
13	31326 31336	*	270.7	紫橙2易伤2攻速2暴击	1a易伤2技能3a攻速4挖尘57核6金币生成8a暴击9双倍秒伤a序列升级
14	31316 31152	 	270.1	紫橙2易伤1伤害1攻速	1a易伤2技能3攻速4敌人爆炸57核6金币生成8雷电9伤害
15	31316 31662	 	268.9	紫橙2易伤1矿等1攻速1平台	1a易伤2技能3攻速4敌人爆炸57核6金币生成8平台9矿等
16	31346 31216	 	268.7	紫橙2易伤2攻速1平台	1a易伤2技能3a攻速4时间57核6金币生成8a挖尘9平台a序列升级
17	53241 14481	*	268.4	橙橙1易伤2攻速1伤害	1立即金币2赏金邻近3伤害4加一59攻速6易伤7a核8金币生成
18	31336 41331	 	268.0	紫橙2易伤1伤害1攻速1全技能	1a易伤2技能3攻速4残血敌人57核6金币生成8全技能9伤害
19	31326 31432	 	267.9	紫橙2易伤1伤害1攻速1平台	1a易伤2技能3攻速4挖尘57核6金币生成8伤害9平台
20	31326 31461	 	267.9	紫橙2易伤1伤害1攻速1全技能	1a易伤2技能3攻速4挖尘57核6金币生成8伤害9全技能
21	31316 31132	 	267.6	紫橙2易伤1矿等1攻速	1a易伤2技能3攻速4敌人爆炸57核6金币生成8雷电9矿等
22	31454 33323	 	267.1	橙橙2易伤	15易伤2技能3时间4雷电6掉矿8a核9赏金塔
23	23615 11633	*	266.8	橙橙3矿等2雷电1平台1全技能	1赏金塔24雷电347矿等4序列升级5平台6电对甲8全技能9a核
24	31336 41152	 	266.7	紫橙2易伤1伤害1攻速	1a易伤2技能3攻速4残血敌人57核6金币生成8雷电9伤害
25	31326 31152	 	266.6	紫橙2易伤1伤害1攻速	1a易伤2技能3攻速4挖尘57核6金币生成8雷电9伤害
26	21135 24611	 	265.4	橙橙2易伤1攻速	1赏金塔2掉矿3攻速49易伤5策反6加一7a核
27	31326 31662	 	265.4	紫橙2易伤1矿等1攻速1平台	1a易伤2技能3攻速4挖尘57核6金币生成8平台9矿等
28	31336 31433	 	265.2	紫橙2易伤1伤害1攻速1平台	19易伤2技能3攻速4残血敌人57核6掉矿8伤害a平台
29	31336 31431	 	265.2	紫橙2易伤1伤害1攻速1全技能	19易伤2技能3攻速4残血敌人57核6掉矿8伤害a全技能
30	31336 31331	 	265.2	紫橙2易伤1伤害1攻速1全技能	1a易伤2技能3攻速4残血敌人57核6掉矿8全技能9伤害
31	21335 24311	 	264.3	橙橙2易伤	1赏金塔2掉矿3技能49易伤5策反6加一7a核8双倍矿
32	31336 41132	 	264.1	紫橙2易伤1矿等1攻速	1a易伤2技能3攻速4残血敌人57核6金币生成8雷电9矿等
33	31326 31132	 	264.0	紫橙2易伤1矿等1攻速	1a易伤2技能3攻速4挖尘57核6金币生成8雷电9矿等
34	31316 31216	 	263.9	紫橙2易伤2攻速1平台	1a易伤2技能3a攻速4敌人爆炸57核6金币生成8a挖尘9平台a序列升级
35	31336 31152	 	263.8	紫橙2易伤1伤害1攻速	1a易伤2技能3攻速4残血敌人57核6掉矿8雷电9伤害
36	31336 31662	 	262.6	紫橙2易伤1矿等1攻速1平台	1a易伤2技能3攻速4残血敌人57核6掉矿8平台9矿等
37	31346 31622	 	261.8	紫橙2易伤1攻速1平台	1a易伤2技能3攻速4时间57核6金币生成8平台9随机矿
38	31336 31132	 	261.3	紫橙2易伤1矿等1攻速	1a易伤2技能3攻速4残血敌人57核6掉矿8雷电9矿等
39	31346 31351	 	260.4	紫橙2易伤1攻速1全技能	1a易伤2技能3攻速4时间57核6金币生成8全技能9等级
40	31336 41216	 	260.4	紫橙2易伤2攻速1平台	1a易伤2技能3a攻速4残血敌人57核6金币生成8a挖尘9平台a序列升级
41	31346 31316	 	259.7	紫橙2易伤1攻速1全技能	1a易伤2技能3攻速4时间57核6金币生成8全技能9敌人爆炸
42	31316 31336	 	259.7	紫橙2易伤1攻速1全技能	1a易伤2技能3攻速4敌人爆炸57核6金币生成8全技能9时间
43	31336 31434	 	259.0	紫橙2易伤1伤害1攻速	19易伤2技能3攻速4残血敌人57核6掉矿8伤害a敌人爆炸
44	33316 11842	*	258.8	橙橙2矿等1易伤	1易伤2挖尘34矿等5加一6双倍秒伤7随机矿8a核9金币生成
45	53241 14471	 	258.7	橙橙1易伤1伤害1攻速	1立即金币2赏金邻近3伤害4加一5攻速6易伤7a核89金币生成
46	31453 52323	 	258.7	橙橙1易伤2雷电	1易伤2技能3时间47雷电5金币生成6火对甲8a核9赏金塔
47	33254 33323	 	258.7	橙橙2易伤	15易伤2挖尘3技能4雷电6掉矿8a核9赏金塔
48	21335 24611	 	258.7	橙橙2易伤	1赏金塔2掉矿3技能49易伤5策反6加一7a核
49	31346 31162	 	258.4	紫橙2易伤1攻速	1a易伤2技能3攻速4时间57核6金币生成8雷电9敌人爆炸
50	31336 31432	 	258.3	紫橙2易伤1伤害1攻速	19易伤2技能3攻速4残血敌人57核6掉矿8伤害a金币生成
51	35213 13256	 	257.6	橙橙2易伤	14易伤2掉矿3额外掉落5立即金币6a核7最后敌人8雷电9敌人爆炸
52	31316 31155	 	257.6	紫橙1易伤1伤害1攻速1暴击	1易伤2技能3攻速4敌人爆炸57核6金币生成8雷电9伤害a暴击
53	13523 21333	 	257.6	橙橙2矿等1易伤1卖塔	15敌人爆炸2挖尘36矿等4基地爆炸7易伤8卖塔9a核
54	14561 21333	 	257.6	橙橙2矿等1易伤1卖塔	14敌人爆炸2基地爆炸36矿等5挖尘7易伤8卖塔9a核
55	31336 31216	 	257.5	紫橙2易伤2攻速1平台	1a易伤2技能3a攻速4残血敌人57核6掉矿8a挖尘9平台a序列升级
56	31346 31334	 	256.2	紫橙2易伤1攻速1全技能	1a易伤2技能3攻速4时间57核6金币生成8全技能9赏金邻近
57	36316 11442	 	256.0	橙橙2矿等1易伤	1易伤2残血敌人34矿等5加一6双倍秒伤7随机矿8技能点9a核
58	36316 11542	 	256.0	橙橙2矿等1易伤	1易伤2残血敌人34矿等5加一6双倍秒伤7随机矿8掉矿9a核
59	33316 11542	 	255.9	橙橙2矿等1易伤	1易伤2挖尘34矿等5加一6双倍秒伤7随机矿8掉矿9a核
60	33316 11442	 	255.9	橙橙2矿等1易伤	1易伤2挖尘34矿等5加一6双倍秒伤7随机矿8技能点9a核
61	33316 11822	 	255.9	橙橙2矿等1易伤	1易伤2挖尘34矿等5加一6双倍秒伤7随机矿8a核9技能点
62	16121 16431	 	255.7	橙橙2易伤	1敌人爆炸29残血敌人3基地爆炸46易伤5时间7防空对愈8a核
63	31316 31351	 	255.6	紫橙2易伤1攻速1全技能	1a易伤2技能3攻速4敌人爆炸57核6金币生成8全技能9等级
64	35211 13256	 	255.4	橙橙2易伤	14易伤2掉矿3额外掉落6a核7最后敌人8雷电9敌人爆炸
65	33431 16431	 	255.4	橙橙2易伤	16易伤2挖尘3敌人爆炸49残血敌人5时间7防空对愈8a核
66	31336 31416	 	255.4	紫橙2易伤1伤害1攻速	1a易伤2技能3攻速4残血敌人57核69掉矿8伤害
67	31336 31421	 	255.1	紫橙1易伤1伤害1矿等1攻速	1易伤2技能3攻速4残血敌人57核6掉矿8伤害9矿等a雷电
68	31336 31426	 	255.1	紫橙1易伤1伤害1矿等1攻速	1易伤2技能3攻速4残血敌人57核6掉矿8伤害9矿等a时间
69	31346 12262	 	255.1	紫橙1易伤1伤害1矿等1攻速	1易伤2技能3攻速4时间5a核6残血敌人7矿等8伤害9双倍秒伤
70	31346 31112	 	255.1	紫橙2易伤1攻速	1a易伤2技能3攻速4时间57核6金币生成8雷电9基地爆炸
71	33361 43431	 	255.1	橙橙1易伤1矿等	1易伤2挖尘3矿等4敌人爆炸6金币生成7时间8a核9双倍矿
72	23452 23363	 	255.0	紫橙2易伤1伤害	1赏金塔2雷电3伤害4a核5金币生成67易伤8冰对甲9敌人爆炸
73	31346 31123	 	254.8	紫橙2易伤1攻速	1a易伤2技能3攻速4时间57核6金币生成8雷电9赏金塔
