0	Index      	*	Score	Code	Var
1	18541 38241	*	321.2	橙橙2易伤1等级1矿等	1加一24易伤3矿等5等级6策反79核8随机技能a平台
2	18541 38242	 	314.2	橙橙2易伤1等级1矿等	1加一24易伤3矿等5等级6策反79核8随机技能a最后敌人
3	18541 38244	 	314.1	橙橙2易伤1等级1矿等	1加一24易伤3矿等5等级6策反79核8随机技能a赏金塔
4	18541 38243	 	314.0	橙橙2易伤1等级1矿等1卖塔	1加一24易伤3矿等5等级6策反79核8随机技能a卖塔
5	18421 38245	 	308.5	橙橙2易伤1等级1伤害	1加一23易伤4金币生成5等级6策反79核8随机技能a伤害
6	12442 58245	*	303.4	橙橙2易伤3伤害	1加一2敌人爆炸34易伤56a伤害79核8随机技能
7	17743 14233	*	303.1	橙橙2矿等1易伤2暴击	1加一2赏金邻近38暴击48矿等5随机矿69核78雷电8序列升级a易伤
8	13743 14233	 	303.1	橙橙2矿等1易伤2暴击	1加一2赏金塔38暴击48矿等5随机矿69核78雷电8序列升级a易伤
9	18421 38246	 	302.1	橙橙2易伤1等级1暴击	1加一23易伤4金币生成5等级6策反79核8随机技能a暴击
10	18538 12424	 	300.1	橙橙2易伤1等级1矿等	1加一29易伤3矿等4掉矿5挖尘6赏金塔7a核8等级
11	18533 12424	 	300.1	橙橙2易伤1等级1矿等	1加一29易伤3矿等4掉矿5挖青6赏金塔7a核8等级
12	18574 12424	 	300.1	橙橙2易伤1等级1矿等	1加一29易伤3矿等4基地爆炸5掉矿6赏金塔7a核8等级
13	11442 58245	 	299.9	橙橙2易伤3伤害	1加一2残血敌人34易伤56a伤害79核8随机技能
14	33126 22233	*	299.6	橙3矿等2易伤1等级1伤害2时间	19时间2伤害379矿等4金币生成5等级89易伤9序列升级a核
15	12442 58246	 	296.0	橙橙2易伤2伤害	1加一2敌人爆炸34易伤56伤害79核8随机技能a时间
16	18421 38241	 	295.3	橙橙2易伤1等级	1加一23易伤4金币生成5等级6策反79核8随机技能a平台
17	18521 38241	 	294.9	橙橙1易伤1等级1矿等	1加一2易伤3矿等4毒气能量5等级6策反79核8随机技能a平台
18	12442 58241	 	294.7	橙橙2易伤2伤害	1加一2敌人爆炸34易伤56伤害79核8随机技能a策反
19	18412 58241	 	294.7	橙橙2易伤2伤害	1加一23易伤4敌人爆炸56伤害79核8随机技能a策反
20	18342 58241	 	294.7	橙橙2易伤2伤害	1加一24易伤3敌人爆炸56伤害79核8随机技能a策反
21	18421 38247	 	294.0	橙橙2易伤1等级	1加一23易伤4金币生成5等级6策反79核8随机技能a双倍矿
22	13541 52424	*	293.8	橙橙3易伤1等级	1加一2赏金塔3挖尘469易伤56最后敌人6序列升级7a核8等级
23	17541 52424	 	293.8	橙橙3易伤1等级	1加一2赏金邻近3挖尘469易伤56最后敌人6序列升级7a核8等级
24	13442 22424	 	293.7	橙橙3易伤1等级	1加一2赏金塔349易伤5最后敌人6基地爆炸7a核8等级
25	17442 82424	 	293.7	橙橙3易伤1等级	1加一2赏金邻近349易伤5最后敌人6挖尘7a核8等级
26	17442 22424	 	293.7	橙橙3易伤1等级	1加一2赏金邻近349易伤5最后敌人6基地爆炸7a核8等级
27	13442 82424	 	293.7	橙橙3易伤1等级	1加一2赏金塔349易伤5最后敌人6挖尘7a核8等级
28	11442 58246	 	292.6	橙橙2易伤2伤害	1加一2残血敌人34易伤56伤害79核8随机技能a时间
29	18421 38248	 	291.9	橙橙2易伤1等级	1加一23易伤4金币生成5等级6策反79核8随机技能a敌人爆炸
30	11442 58241	 	291.2	橙橙2易伤2伤害	1加一2残血敌人34易伤56伤害79核8随机技能a策反
31	12442 58248	 	291.2	橙橙2易伤2伤害	1加一2a敌人爆炸34易伤56伤害79核8随机技能
32	16138 12415	*	290.5	橙3矿等2易伤3等级	1加一28a等级38a矿等4随机矿5额外掉落6核7双倍秒伤8a序列升级9a易伤
