0	Index      	*	Score	Code	Var
1	23531 32624	*	308.7	橙橙2易伤1等级1矿等	1赏金邻近25易伤3雷电4矿等68核7金币生成9最后敌人a等级
2	23531 32661	 	308.6	橙橙2易伤1等级1矿等	1赏金邻近25易伤3雷电4矿等68核7金币生成9等级
3	23531 32662	 	308.6	橙橙2易伤1等级1矿等	1赏金邻近25易伤3雷电4矿等68核7金币生成9等级a技能点
4	23531 32663	 	308.6	橙橙2易伤1等级1矿等	1赏金邻近25易伤3雷电4矿等68核7金币生成9等级a掉矿
5	23351 63335	*	305.3	橙3易伤3矿等3伤害	1赏金邻近28a易伤35残血敌人458矿等58a序列升级68a伤害7核9a技能点
6	23353 63335	 	305.2	橙3易伤3矿等3伤害	1赏金邻近28a易伤3残血敌人458矿等68a伤害7核8a序列升级9a技能点
7	23531 32621	*	302.4	橙橙2易伤2矿等	1赏金邻近25易伤3雷电4a矿等68核7金币生成9最后敌人
8	23352 63322	*	300.2	橙3易伤2矿等2伤害1等级	1赏金邻近28a易伤3残血敌人48矿等5立即金币68伤害7核8序列升级9等级
9	23531 32622	*	298.7	橙橙3易伤1矿等	1赏金邻近25a易伤3雷电4矿等68核7金币生成9最后敌人
10	23351 63351	 	293.1	橙3易伤3矿等2伤害	1赏金邻近28a易伤35残血敌人458矿等58序列升级68伤害7核9敌人爆炸
11	23353 63351	 	293.0	橙3易伤3矿等2伤害	1赏金邻近28a易伤3残血敌人458矿等68伤害7核8序列升级9敌人爆炸
12	23531 32611	 	292.6	橙橙2易伤1矿等1攻速1卖塔	1赏金邻近25易伤3雷电4矿等68核7金币生成9卖塔a攻速
13	23351 63311	 	290.0	橙3矿等2易伤2伤害1技能	1赏金邻近28易伤35残血敌人458矿等58序列升级68伤害7核9雷电a技能
14	23353 63311	 	289.9	橙3矿等2易伤2伤害1技能	1赏金邻近28易伤3残血敌人458矿等68伤害7核8序列升级9雷电a技能
15	23351 63341	 	289.6	橙3易伤3矿等2伤害	1赏金邻近28a易伤35残血敌人458矿等58序列升级68伤害7核
16	23351 63321	 	289.6	橙3易伤3矿等2伤害	1赏金邻近28a易伤35残血敌人458矿等58序列升级68伤害7核9基地爆炸
17	23353 63321	 	289.5	橙3易伤3矿等2伤害	1赏金邻近28a易伤3残血敌人458矿等68伤害7核8序列升级9基地爆炸
18	23353 63341	 	289.5	橙3易伤3矿等2伤害	1赏金邻近28a易伤3残血敌人458矿等68伤害7核8序列升级
19	21632 51632	 	287.4	橙橙2易伤1矿等1暴击	1赏金邻近2挖尘3暴击47易伤5矿等6a核8残血敌人9雷电
20	23612 51432	 	287.3	橙橙2易伤1矿等1暴击	1赏金邻近27易伤3暴击4挖青5矿等6a核8挖尘9雷电
21	23351 63313	 	286.7	橙3矿等2易伤2伤害1暴击	1赏金邻近28易伤35残血敌人458矿等58序列升级68伤害7核9雷电a暴击
22	23353 63313	 	286.6	橙3矿等2易伤2伤害1暴击	1赏金邻近28易伤3残血敌人458矿等68伤害7核8序列升级9雷电a暴击
23	23351 63362	 	286.5	橙3矿等2易伤2伤害1攻速	1赏金邻近28易伤35残血敌人458矿等58序列升级68伤害7核9金币生成a攻速
24	23353 63362	 	286.4	橙3矿等2易伤2伤害1攻速	1赏金邻近28易伤3残血敌人458矿等68伤害7核8序列升级9金币生成a攻速
25	23352 63321	 	285.0	橙2易伤2矿等2伤害1等级	1赏金邻近28易伤3残血敌人48矿等5立即金币68伤害7核8序列升级9等级a策反
26	23531 32652	 	284.8	橙橙2易伤1矿等	1赏金邻近25易伤3雷电4矿等68核7金币生成9双倍秒伤a时间
27	23351 63332	 	283.7	橙3矿等2易伤2伤害1攻速	1赏金邻近28易伤35残血敌人458矿等58序列升级68伤害7核9技能点a攻速
28	23352 63361	 	283.6	橙2易伤2矿等2伤害1等级	1赏金邻近28易伤3残血敌人48矿等5立即金币68伤害7核8序列升级9双倍矿a等级
29	23352 63324	 	283.6	橙2易伤2矿等2伤害1等级	1赏金邻近28易伤3残血敌人48矿等5立即金币68伤害7核8序列升级9等级a雷电
30	23353 63332	 	283.6	橙3矿等2易伤2伤害1攻速	1赏金邻近28易伤3残血敌人458矿等68伤害7核8序列升级9技能点a攻速
31	23531 32623	 	283.5	橙橙2易伤1矿等	1赏金邻近25易伤3雷电4矿等68核7金币生成9最后敌人a随机技能
32	23531 32613	 	283.3	橙橙2易伤1矿等1卖塔	1赏金邻近25易伤3雷电4矿等68核7金币生成9卖塔a策反
33	23331 63335	 	281.7	橙3易伤2矿等3伤害	1赏金邻近28a易伤35残血敌人458技能点58a序列升级68a伤害7核9a矿等
34	23531 32653	 	280.5	橙橙2易伤1矿等	1赏金邻近25易伤3a雷电4矿等68核7金币生成9双倍秒伤
35	51433 25212	*	280.2	紫橙1易伤1等级1矿等1技能1暴击	1策反29核3随机矿4易伤5技能6加一7等级8暴击a矿等
36	24533 32622	*	278.9	橙橙3矿等	1赏金邻近29残血敌人3雷电459矿等68核79金币生成9序列升级a时间
37	26533 32622	 	278.9	橙橙3矿等	1赏金邻近29最后敌人3雷电459矿等68核79金币生成9序列升级a时间
38	23352 63323	 	277.9	橙2易伤2矿等2伤害1等级	1赏金邻近28易伤3残血敌人48矿等5立即金币68伤害7核8序列升级9等级a基地爆炸
