0	Index      	 *	Score 	Summary	Detail	
1	12123 33211	 * 	285.17	橙2易伤2等级1雷电1矿等1暴击	1赏金塔25等级3基地爆炸4矿等69易伤7雷电8暴击a核
2	16522 33413	 * 	279.86	橙2等级2易伤2矿等1暴击1攻速	1赏金塔2随机矿37矿等4暴击57等级67易伤7序列升级8技能点9核a攻速
3	12121 33261	 * 	278.51	橙2等级2矿等1易伤1雷电2暴击	1赏金塔29等级35基地爆炸49矿等6易伤7雷电89暴击9序列升级a核
4	12414 33261	   	278.51	橙2等级2矿等1易伤1雷电2暴击	1赏金塔29等级39矿等4随机矿5技能6易伤7雷电89暴击9序列升级a核
5	16522 33412	 * 	278.28	橙3矿等2等级2易伤1暴击	1赏金塔2随机矿37a矿等4暴击57等级67易伤7序列升级8技能点9核
6	64232 12351	 * 	277.47	橙橙1等级1雷电1矿等1暴击1时间	1雷电2暴击3时间49低血量敌人5最后敌人68核7矿等a等级
7	64232 12361	   	277.47	橙橙1等级1雷电1矿等1暴击1时间	1雷电2暴击3时间4低血量敌人5最后敌人68核7矿等9立即金币a等级
8	62111 41613	 * 	276.04	橙橙2易伤1雷电1伤害1攻速	1雷电27易伤3最后敌人4技能点5散射对甲68核9伤害a攻速
9	64232 12325	 * 	275.32	橙橙2雷电1易伤1矿等1暴击1时间	1a雷电2暴击3时间4低血量敌人5最后敌人68核7矿等9易伤
10	46332 22523	 * 	275.12	紫橙2易伤1等级1雷电1矿等	1掉矿2雷电38核4技能点5加一6a易伤7等级9矿等
11	62211 41612	   	272.05	橙橙2易伤1雷电1伤害1时间	1雷电27易伤3敌人爆炸4技能点5散射对甲68核9伤害a时间
12	12342 22154	 * 	271.33	橙3易伤2等级1矿等1赏金邻近	1赏金塔28等级3喷火对甲4赏金邻近568易伤78基地爆炸8序列升级9核a矿等
13	12342 23154	   	271.33	橙3易伤2等级1矿等1赏金邻近	1赏金塔28等级3喷火对甲4赏金邻近568易伤78最后敌人8序列升级9核a矿等
14	12342 22156	 * 	271.24	橙3易伤2等级1雷电1赏金邻近	1赏金塔28等级3喷火对甲4赏金邻近568易伤78基地爆炸8序列升级9核a雷电
15	12342 23156	   	271.24	橙3易伤2等级1雷电1赏金邻近	1赏金塔28等级3喷火对甲4赏金邻近568易伤78最后敌人8序列升级9核a雷电
16	12111 44333	 * 	270.45	橙橙1等级1易伤2攻速	1赏金塔2等级35基地爆炸47攻速6a核8双倍矿9易伤
17	12122 54135	 * 	268.03	紫2易伤2等级2雷电2矿等	1赏金塔2a等级3基地爆炸4a矿等5核6金币生成79易伤8a雷电a序列升级
18	64236 12323	 * 	267.94	橙橙2矿等1易伤1雷电1暴击1时间	1雷电2暴击3时间4低血量敌人5挖尘68核7a矿等9易伤
19	64242 12323	   	267.94	橙橙2矿等1易伤1雷电1暴击1时间	1雷电2暴击3时间4挖尘5最后敌人68核7a矿等9易伤
20	12122 44135	   	267.93	紫2易伤2等级2雷电2矿等	1赏金塔2a等级3基地爆炸4a矿等5核6掉矿79易伤8a雷电a序列升级
21	12522 33413	   	266.73	橙2等级2易伤1矿等1暴击1攻速	1赏金塔27等级3随机矿4暴击57技能点67易伤7序列升级8矿等9核a攻速
22	12525 33413	   	266.73	橙2易伤2等级1矿等1暴击1攻速	1赏金塔27等级3随机矿4暴击57掉矿67易伤7序列升级8矿等9核a攻速
23	16622 33413	   	266.73	橙2等级2易伤1矿等1暴击1攻速	1赏金塔2随机矿37等级4暴击57技能点67易伤7序列升级8矿等9核a攻速
24	12522 33412	   	266.11	橙2等级2易伤2矿等1暴击	1赏金塔27等级3随机矿4暴击57技能点67易伤7序列升级8a矿等9核
25	12525 33412	   	266.11	橙2易伤2等级2矿等1暴击	1赏金塔27等级3随机矿4暴击57掉矿67易伤7序列升级8a矿等9核
