0	Index      	Bounty	 *	Score 	Summary	Detail	
1	42131 25622	2	 * 	291.48	DCR|5VULN|2DUR|1DMG|1CDMG|1SELL	1CDMG|24DUR|3469aVULN|4BPWR|5SELL|7RCR|8DMG
2	12136 22254	2	 * 	289.31	DCR|4VULN|3DUR|2DMG|1SELL	146DUR|2SELL|3489VULN|49BPWR|59DMG|79ZMB|aRCR
3	42135 14311	2	 * 	288.44	DCR|4VULN|2DUR|1DMG|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9FEWX|aDMG
4	42135 14331	2	   	288.34	DCR|4VULN|2DUR|1DMG|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9DUST|aDMG
5	42135 12363	2	 * 	287.91	DCR|5VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3459aVULN|4BPWR|6TLV|7DMSP|8RCR
6	42135 12361	2	 * 	281.60	DCR|4VULN|3DUR|1TLV|1CDMG	1CDMG|24aDUR|3459VULN|4BPWR|6TLV|7DMSP|8RCR
7	21226 14363	2	 * 	276.94	DCR|5VULN|2TLV|1DUR|1CDMG	16TLV|2DUR|3579aVULN|4CDMG|8RCR
8	42111 25622	2	 * 	276.80	DCR|5VULN|1DMG|1DUR|1CDMG|1SELL	1CDMG|2DUR|3469aVULN|5SELL|7RCR|8DMG
9	42124 53133	2	 * 	274.96	DCR|4VULN|2CDMG|1TLV|1DUR|2LIT	17CDMG|2DUR|3789VULN|4ERES|5TLV|67LIT|7BPWR|aRCR
10	61131 15633	8	   	274.16	DCR|5VULN|2DUR|1TLV	1DUST|2RPLT|35DUR|45678VULN|5BPWR|9RCR|aTLV
11	42115 14311	2	   	273.75	DCR|4VULN|1DMG|1TLV|1DUR|1CDMG	1CDMG|2DUR|3457VULN|6TLV|8RCR|9FEWX|aDMG
12	42115 14331	2	   	273.65	DCR|4VULN|1DMG|1TLV|1DUR|1CDMG	1CDMG|2DUR|3457VULN|6TLV|8RCR|9DUST|aDMG
13	42115 12363	2	   	273.23	DCR|5VULN|1TLV|1DUR|1CDMG	1CDMG|2DUR|3459aVULN|6TLV|7DMSP|8RCR
14	42131 25633	2	 * 	272.19	DCR|3VULN|3DUR|1DMG|1CDMG|1AART|1SELL	1CDMG|24aDUR|346VULN|4BPWR|5SELL|7RCR|8DMG|9AART
15	21226 14361	2	 * 	271.99	DCR|4VULN|2DUR|2TLV|1CDMG	16TLV|2aDUR|3579VULN|4CDMG|8RCR
16	42135 14321	2	   	271.99	DCR|4VULN|2DUR|2TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6aTLV|8RCR|9BBNT
17	42131 25621	2	   	271.94	DCR|4VULN|2DUR|1DMG|1CDMG|1SELL	1CDMG|24DUR|3469VULN|4BPWR|5SELL|7RCR|8DMG|aCGEN
18	12136 22244	2	 * 	271.52	DCR|4VULN|3DUR|1DMG|1SELL	146DUR|2SELL|3489VULN|4BPWR|5DMG|7ZMB|aRCR
19	42131 25322	2	   	271.32	DCR|5VULN|2DUR|1CDMG|1SELL	1CDMG|24DUR|3469aVULN|4BPWR|5SELL|7RCR|8ERES
20	12124 53133	2	   	269.33	DCR|4VULN|2DUR|1TLV|2LIT|1SELL	17DUR|2SELL|3789VULN|4ERES|5TLV|67LIT|7BPWR|aRCR
21	42135 12314	2	   	268.37	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|345aVULN|4BPWR|6TLV|7DMSP|8RCR|9FEWX
22	42135 12362	2	   	268.37	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3459VULN|4BPWR|6TLV|7DMSP|8RCR|aBELT
23	42135 14313	2	   	268.37	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9FEWX|aBEXP
24	42115 12361	2	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|2aDUR|3459VULN|6TLV|7DMSP|8RCR
25	42135 12334	2	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|345aVULN|4BPWR|6TLV|7DMSP|8RCR|9DUST
26	42135 14312	2	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9FEWX|aBBNT
27	42135 14322	2	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9BBNT|aRCVC
28	42135 14323	2	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9BBNT|aFEWX
29	42135 14333	2	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9DUST|aBEXP
30	42135 14332	2	   	268.17	DCR|4VULN|2DUR|1TLV|1CDMG	1CDMG|24DUR|3457VULN|4BPWR|6TLV|8RCR|9DUST|aBBNT
31	61131 15135	7	   	267.85	DCR|4VULN|3DUR|1TLV	1DUST|2RPLT|358DUR|4567VULN|5BPWR|9RCR|aTLV
32	61131 15235	8	   	267.85	DCR|4VULN|3DUR|1TLV	1DUST|2RPLT|358DUR|4567VULN|5BPWR|9RCR|aTLV
33	42124 53333	2	 * 	266.90	DCR|3VULN|2DUR|2CDMG|1TLV|2LIT	17CDMG|28DUR|379VULN|4ERES|5TLV|67LIT|7BPWR|aRCR
34	12116 23254	2	 * 	266.57	DCR|3VULN|3DUR|2DMG|1SELL	168DUR|2SELL|349VULN|59DMG|79ZMB|9BPWR|aRCR
35	53111 46232	10	   	265.97	DCR|3VULN|1DMG|1TLV|1DUR|2LIT|1CDMG|1NUKE	16LIT|2DUR|3TLV|4NUKE|569VULN|6BPWR|7DMG|8CDMG|aRCR
36	42135 12311	2	   	265.80	DCR|3VULN|2DUR|1DMG|1TLV|1CDMG	1CDMG|24DUR|345VULN|4BPWR|6TLV|7DMSP|8RCR|9FEWX|aDMG
37	53522 26232	10	   	265.71	DCR|4VULN|1DMG|1DUR|1CDMG	1LIT|2DUR|3DUST|4569VULN|7DMG|8CDMG|aRCR
38	42135 12331	2	   	265.70	DCR|3VULN|2DUR|1DMG|1TLV|1CDMG	1CDMG|24DUR|345VULN|4BPWR|6TLV|7DMSP|8RCR|9DUST|aDMG
39	42132 32311	2	   	264.30	DCR|3VULN|2DUR|1DMG|2LIT|1CDMG	1CDMG|24DUR|34aVULN|4BPWR|59LIT|6RCR|7ERES|8DMG
40	42132 31153	2	 * 	264.27	DCR|3VULN|2DUR|2CDMG|2TLV	1aCDMG|24DUR|34aVULN|4aBPWR|5LIT|6RCR|7BELT|8FEWX|9aTLV
41	42321 25622	4	 * 	263.57	DCR|4VULN|1DMG|2CDMG|1DUR|1SELL	13CDMG|2DUR|469aVULN|5SELL|7RCR|8DMG
42	25322 65213	1	 * 	263.39	DCR|2VULN|2DMG|2DUR|1TLV|1ASPD|1AART	1TLV|2AART|39DMG|4ASPD|56VULN|7RCR|8aDUR
43	11224 35432	8	   	263.09	DCR|4VULN|2DUR|2LIT|1AART	19DUR|2RPLT|3CGEN|4589VULN|69LIT|7AART|9BPWR|aRCR
44	14531 25322	1	 * 	263.05	DCR|5VULN|2CDMG|1DUR|1SELL	1DUR|2469aVULN|34CDMG|4BPWR|5SELL|7RCR|8ERES
45	42523 33243	10	 * 	262.57	DCR|3VULN|3DUR|1DMG|1CDMG	1CDMG|245DUR|35ERES|5BPWR|6DMG|7RCR|89aVULN
46	42132 31246	2	   	262.02	DCR|3VULN|3DUR|1CDMG|1ASPD	1CDMG|248DUR|34aVULN|4BPWR|5LIT|6RCR|7BELT|9ASPD
47	56121 12161	10	   	261.65	DCR|3VULN|2DUR|1DMG|2LIT|1ASPD	16LIT|2ERES|3ASPD|456VULN|6BPWR|78DUR|9RCR|aDMG
