0	Index      	Bounty	 *	Score 	Summary	Detail	
1	63131 56113	5	 * 	309.28	DCR|5VULN|2DUR|1DMG|1TLV|2LIT	14578VULN|2TLV|37DUR|67LIT|7BPWR|9DMG|aRCR
2	63131 56123	5	   	300.22	DCR|5VULN|2DUR|1TLV|2LIT|1ASPD	14578VULN|2TLV|37DUR|67LIT|7BPWR|9ASPD|aRCR
3	63131 46332	10	 * 	296.19	DCR|4VULN|2DMG|2DUR|2TLV	145aVULN|27TLV|3aDUR|6RCVC|8aDMG|9RCR|aBPWR
4	63131 45332	10	   	292.47	DCR|4VULN|2DMG|2DUR|1TLV	145aVULN|2TLV|3aDUR|6RCVC|7DMSP|8aDMG|9RCR|aBPWR
5	61516 32132	1	   	292.27	DCR|4VULN|2DMG|2DUR|1TLV	126aVULN|3TLV|4BBNT|5aDMG|7aDUR|8TBNT|9RCR|aBPWR
6	61533 63332	1	   	292.27	DCR|4VULN|2DMG|2DUR|1TLV	126aVULN|3TLV|4aDUR|5BBNT|7TBNT|8aDMG|9RCR|aBPWR
7	63131 33332	5	   	292.27	DCR|4VULN|2DMG|2DUR|1TLV	145aVULN|2TLV|3aDUR|6BBNT|7TBNT|8aDMG|9RCR|aBPWR
8	63133 63332	4	   	292.27	DCR|4VULN|2DMG|2DUR|1TLV	146aVULN|2TLV|3aDUR|5BBNT|7TBNT|8aDMG|9RCR|aBPWR
9	63141 16112	5	 * 	291.06	DCR|5VULN|3DUR|2TLV|1SELL	1589aVULN|2aTLV|34aDUR|6RCR|7SELL|aBPWR
10	63131 56322	5	   	289.74	DCR|4VULN|2DUR|1DMG|1TLV|2LIT	1457VULN|2TLV|37DUR|67LIT|7BPWR|8ZMB|9RCR|aDMG
11	63134 34312	4	   	289.30	DCR|5VULN|1DMG|1TLV|1DUR	14789VULN|2TLV|3DUR|5AART|6RCR|aDMG
12	61524 33221	2	 * 	286.72	DCR|4VULN|3DUR|1DMG|2LIT	138aVULN|23aDUR|3aBPWR|4RPLT|5ERES|6DMG|7aLIT|9RCR
13	63131 22114	7	 * 	285.56	DCR|4VULN|3ASPD|2DUR|1TLV	1459VULN|2TLV|39DUR|6RPLT|789ASPD|9BPWR|aRCR
14	64135 13122	4	   	285.48	DCR|3VULN|2DUR|2ASPD|2TLV|1DMG	147VULN|27ASPD|38DUR|5LIT|67TLV|7BPWR|9RCR|aDMG
15	61533 43332	1	 * 	282.86	DCR|3VULN|3DUR|2DMG|1TLV	12aVULN|3TLV|46aDUR|5BBNT|7TBNT|8aDMG|9RCR|aBPWR
16	63133 43332	4	   	282.86	DCR|3VULN|3DUR|2DMG|1TLV	14aVULN|2TLV|36aDUR|5BBNT|7TBNT|8aDMG|9RCR|aBPWR
17	63141 33332	5	   	282.86	DCR|3VULN|3DUR|2DMG|1TLV	15aVULN|2TLV|34aDUR|6BBNT|7TBNT|8aDMG|9RCR|aBPWR
18	63143 63332	4	   	282.86	DCR|3VULN|3DUR|2DMG|1TLV	16aVULN|2TLV|34aDUR|5BBNT|7TBNT|8aDMG|9RCR|aBPWR
19	63132 43122	4	   	281.82	DCR|3VULN|2DUR|2TLV|1DMG|2LIT|1ASPD	147VULN|27TLV|38DUR|5ASPD|67LIT|7BPWR|9RCR|aDMG
20	61532 43122	1	   	281.82	DCR|3VULN|2DUR|2TLV|1DMG|2LIT|1ASPD	127VULN|37TLV|48DUR|5ASPD|67LIT|7BPWR|9RCR|aDMG
21	63331 45222	9	   	281.60	DCR|4VULN|2DMG|2TLV|1DUR	145aVULN|2aTLV|3FEWX|6DUR|7aDMG|8BELT|9RCR|aBPWR
22	64513 32132	4	   	279.65	DCR|4VULN|2DUR|2ASPD|2TLV	136aVULN|23ASPD|3aBPWR|4aTLV|5TBNT|7aDUR|8BBNT|9RCR
23	63131 56323	5	   	279.34	DCR|4VULN|2DUR|1TLV|2LIT	1457VULN|2TLV|37DUR|67LIT|7BPWR|8ZMB|9RCR|aAART
