0	Index      	Bounty	 *	Score 	Summary	Detail	
1	14422 22332	10	 * 	311.66	DCR|5VULN|3DMG|2ASPD	19LHND|24579VULN|345DMG|459BPWR|69ASPD|8AART|aRCR
2	13622 22332	10	   	311.66	DCR|5VULN|3DMG|2ASPD	19LHND|245DMG|34579VULN|459BPWR|69ASPD|8AART|aRCR
3	21121 36463	4	 * 	309.28	DCR|5VULN|2DUR|1DMG|1TLV|2LIT	1357aVULN|2aLIT|4DMG|6RCR|8TLV|9aDUR|aBPWR
4	21123 36463	5	   	309.28	DCR|5VULN|2DUR|1DMG|1TLV|2LIT	1357aVULN|2aLIT|4DMG|6RCR|8TLV|9aDUR|aBPWR
5	14522 22332	10	 * 	305.52	DCR|5VULN|2DMG|3ASPD	19LHND|24579VULN|345ASPD|459BPWR|69DMG|8AART|aRCR
6	13626 13421	7	   	293.30	DCR|5VULN|2DMG|2CDMG	18LHND|24DMG|3458aVULN|48BPWR|68CDMG|7RCR|9LIT
7	22341 67732	9	 * 	291.78	DCR|4VULN|3DMG|3ASPD	149aVULN|2LHND|3MBVNT|59aDMG|6RCR|7DLOT|89aASPD|9aBPWR
8	21151 31413	2	 * 	291.18	DCR|4VULN|2DMG|2DUR|2LIT	135aVULN|23LIT|3aBPWR|4aDMG|6RCR|7BEXP|8FEWX|9aDUR
9	21121 33663	7	   	290.98	DCR|4VULN|2DMG|2DUR|2LIT	138aVULN|2aLIT|47DMG|5ERES|6RCR|9aDUR|aBPWR
10	24321 33663	7	   	290.98	DCR|4VULN|2DMG|2DUR|2LIT	128aVULN|3aLIT|47DMG|5ERES|6RCR|9aDUR|aBPWR
11	21341 21113	3	 * 	290.89	DCR|4VULN|2DUR|2ASPD|1TLV|2LIT	145aVULN|2aLIT|3TLV|69ASPD|7aDUR|8RCR|aBPWR
12	46341 21113	3	   	290.89	DCR|4VULN|2DUR|2ASPD|1TLV|2LIT	1aLIT|245aVULN|3TLV|69ASPD|7aDUR|8RCR|aBPWR
13	26141 11432	5	   	290.87	DCR|4VULN|3DMG|2CDMG	147aVULN|2AART|37CDMG|57aDMG|6RPLT|7aBPWR|8aLWND|9RCR
14	13622 12332	10	   	290.45	DCR|5VULN|3DMG	19LHND|245DMG|34579VULN|459BPWR|69ZMB|8AART|aRCR
