0	Index      	Bounty	 *	Score 	Summary	Detail	
1	61152 34128	3	 * 	285.39	DCR|3VULN|3DMG|3ASPD|1TLV	18aASPD|2DUST|38aDMG|4FEWX|5MBVNT|6TLV|78aVULN|8aBPWR|9RCR
2	61113 21212	5	 * 	279.48	DCR|3VULN|3DMG|2ASPD|2CDMG	19ASPD|25DUST|345DMG|59BPWR|6RCR|79aVULN|89CDMG
3	61114 21212	5	   	279.48	DCR|3VULN|3DMG|2ASPD|2CDMG	19ASPD|2DUST|345DMG|6RCR|79aVULN|89CDMG|9BPWR
4	61113 21216	5	   	268.82	DCR|2VULN|3DMG|2ASPD|2CDMG|1TLV	19ASPD|25DUST|345DMG|59BPWR|6RCR|79VULN|89CDMG|aTLV
5	61114 21216	5	   	268.82	DCR|2VULN|3DMG|2ASPD|2CDMG|1TLV	19ASPD|2DUST|345DMG|6RCR|79VULN|89CDMG|9BPWR|aTLV
6	61113 21252	5	   	262.76	DCR|3VULN|3DMG|1CDMG|1ASPD	1ASPD|25DUST|345DMG|5BPWR|6RCR|79aVULN|8CDMG
7	61113 21312	5	   	262.76	DCR|3VULN|3DMG|1CDMG|1ASPD	1ASPD|25DUST|345DMG|5BPWR|6RCR|78aVULN|9CDMG
8	61114 21252	5	   	262.76	DCR|3VULN|3DMG|1CDMG|1ASPD	1ASPD|2DUST|345DMG|6RCR|79aVULN|8CDMG
9	61114 21312	5	   	262.76	DCR|3VULN|3DMG|1CDMG|1ASPD	1ASPD|2DUST|345DMG|6RCR|78aVULN|9CDMG
10	35114 43122	6	 * 	262.29	DCR|2VULN|3DMG|2DUR|2TLV	1RMIN|28DUR|345DMG|68VULN|78TLV|8BPWR|9RCR|aCGEN
11	35114 43121	6	   	262.19	DCR|2VULN|3DMG|2DUR|2TLV	1RMIN|28DUR|345DMG|68VULN|78TLV|8BPWR|9RCR|aERES
12	35114 43123	6	   	262.19	DCR|2VULN|3DMG|2DUR|2TLV	1RMIN|28DUR|345DMG|68VULN|78TLV|8BPWR|9RCR|aDUST
13	16431 32612	8	 * 	260.20	DCR|4VULN|3LIT|1TLV|1DUR	17LWND|267LIT|3BELT|4567VULN|67BPWR|8TLV|9DUR|aRCR
14	61122 44331	9	   	260.11	DCR|3VULN|2DMG|2ASPD|1DUR	18ASPD|2DUST|38DMG|4LWND|5DUR|68aVULN|7RPLT|8BPWR|9RCR
15	61133 44331	9	   	260.11	DCR|3VULN|2DMG|2ASPD|1DUR	18ASPD|2DUST|38DMG|4DUR|5LHND|68aVULN|7RPLT|8BPWR|9RCR
16	61152 34148	3	   	260.01	DCR|3VULN|2DMG|2ASPD|1TLV	18ASPD|2DUST|38DMG|4FEWX|5MBVNT|6TLV|789VULN|8BPWR|aRCR
17	61113 21366	5	   	259.52	DCR|3VULN|3DMG|2ASPD	1aASPD|25DUST|345DMG|5aBPWR|6RCR|78aVULN|9aLWND
18	61133 43135	7	   	258.97	DCR|2VULN|2DMG|3ASPD|1DUR|1TLV	178ASPD|2DUST|38DMG|4DUR|5LHND|68VULN|8BPWR|9RCR|aTLV
19	46331 32241	10	 * 	258.74	DCR|4VULN|2DUR|3LIT	179FEWX|267LIT|3679VULN|4RCVC|5BELT|679BPWR|89DUR|aRCR
20	26331 32241	10	   	258.44	DCR|4VULN|2DUR|3LIT	179DUST|267LIT|3679VULN|4RCVC|5BELT|679BPWR|89DUR|aRCR
21	35212 51331	10	 * 	257.50	DCR|4VULN|1DMG|1DUR|1CDMG	1RMIN|2DUR|3CGEN|4DMG|567aVULN|8CDMG|9RCR
22	35112 63351	10	   	256.37	DCR|2VULN|2DMG|2DUR|1TLV|1CDMG	1RMIN|25DUR|34DMG|6aVULN|7RCR|8TLV|9CDMG
