0	Index      	Bounty	 *	Score 	Summary	Detail	
1	64162 23123	5	 * 	306.81	DCR|4VULN|2DMG|3ASPD|2DUR|1SELL	147ASPD|2SELL|34DUR|47BPWR|57DMG|678aVULN|9RCR
2	15231 53114	4	 * 	298.47	DCR|3VULN|3DMG|3DUR|1TLV|1SELL	179DUR|2TLV|378VULN|457DMG|6SELL|7BPWR|aRCR
3	62431 33421	3	 * 	296.42	DCR|3VULN|2DMG|2ASPD|2CDMG|1TLV|1DUR	17ASPD|27aVULN|3DUR|45CDMG|67DMG|7BPWR|8TLV|9RCR
4	62263 13121	9	 * 	295.76	DCR|5VULN|2DMG|3ASPD	145ASPD|2359aVULN|5aBPWR|6aZMB|7RCR|8aDMG
5	12421 12151	10	 * 	294.05	DCR|2VULN|3DUR|2DMG|3ASPD|1CDMG	14aDUR|24aASPD|3AART|4aBPWR|59VULN|6CDMG|7RCR|8aDMG
6	64162 23122	5	 * 	292.48	DCR|3VULN|2DMG|3ASPD|2DUR|1SELL	147ASPD|2SELL|34DUR|47BPWR|57DMG|678VULN|9RCR|aLIT
7	62263 13161	8	 * 	291.88	DCR|4VULN|3DMG|3ASPD	145ASPD|235aVULN|5aBPWR|6aZMB|7RCR|89aDMG
8	62253 33141	6	 * 	288.85	DCR|5VULN|3ASPD|2DUR	159ASPD|23569VULN|4DMSP|59BPWR|79DUR|8BBNT|aRCR
9	12252 13612	9	 * 	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	167DUR|2aASPD|38aVULN|4BELT|5aDMG|9RCR|aBPWR
10	12132 76823	4	 * 	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	18DUR|2ASPD|3MBVNT|458aVULN|68DMG|7RPLT|8BPWR|9RCR
11	12132 76823	5	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	18DUR|2ASPD|3MBVNT|458aVULN|68DMG|7RPLT|8BPWR|9RCR
12	12132 86823	6	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	18DUR|2ASPD|3MBVNT|458aVULN|68DMG|7RPLT|8BPWR|9RCR
13	12231 33421	6	   	285.79	DCR|4VULN|2DUR|2CDMG|1TLV|1ASPD	17DUR|2ASPD|347aVULN|5RMIN|67CDMG|7BPWR|8TLV|9RCR
14	15231 53622	4	 * 	285.24	DCR|3VULN|3DMG|2DUR|1TLV|1SELL	17DUR|2TLV|37aVULN|457DMG|6SELL|7BPWR|8RCR|9FEWX
15	15231 53224	4	 * 	285.14	DCR|3VULN|3DMG|2DUR|1TLV|1SELL	17DUR|2TLV|379VULN|457DMG|6SELL|7BPWR|8BBNT|aRCR
16	22225 12151	10	   	284.95	DCR|4VULN|2DMG|1DUR|1CDMG	1aZMB|239aVULN|4DUR|5AART|6CDMG|7RCR|8aDMG|aBPWR
17	12436 22162	7	   	284.46	DCR|3VULN|2DMG|2DUR|2ASPD	18DUR|28ASPD|3AART|4ZMB|57DMG|68aVULN|8BPWR|9RCR
18	12231 33421	3	   	284.10	DCR|2VULN|2DMG|2DUR|2ASPD|2CDMG|1TLV	17DUR|27ASPD|3aVULN|45CDMG|67DMG|7BPWR|8TLV|9RCR
19	12331 33421	2	   	284.10	DCR|2VULN|2DMG|2DUR|2ASPD|2CDMG|1TLV	17DUR|27ASPD|3aVULN|45CDMG|67DMG|7BPWR|8TLV|9RCR
20	12426 13331	7	 * 	283.80	DCR|2VULN|3DUR|3ASPD|3CDMG|2LIT	149DUR|249ASPD|3AART|49aBPWR|5aLIT|6aVULN|7RCR|89aCDMG
21	12426 15131	6	   	283.80	DCR|2VULN|3DUR|3ASPD|3CDMG|2LIT	149DUR|249ASPD|3AART|49aBPWR|5aLIT|6aVULN|79aCDMG|8RCR
22	12426 63331	5	   	283.80	DCR|2VULN|3DUR|3ASPD|3CDMG|2LIT	149DUR|249ASPD|3AART|49aBPWR|5aLIT|6RCR|7aVULN|89aCDMG
23	62263 43331	7	   	282.99	DCR|4VULN|3ASPD|1DMG|1DUR	145ASPD|2358VULN|5BPWR|6DMG|7RCR|9LIT|aDUR
24	62137 14621	9	   	282.75	DCR|4VULN|2DMG|2ASPD|1DUR	1aASPD|249aVULN|3MBVNT|5DUR|6ZMB|7RCR|8aDMG|aBPWR
25	12132 41281	9	 * 	282.53	DCR|4VULN|3DUR|3ASPD	18aDUR|28aASPD|3MBVNT|458aVULN|6DMSP|7RCR|8aBPWR|9LEGI
26	62137 41281	9	   	282.53	DCR|4VULN|3DUR|3ASPD	18aASPD|248aVULN|3MBVNT|58aDUR|6DMSP|7RCR|8aBPWR|9LEGI
27	12422 15321	7	   	280.40	DCR|2VULN|3DUR|2DMG|3ASPD	145DUR|24aASPD|3AART|4aBPWR|6BEXP|7aVULN|8aDMG|9RCR
28	12422 15321	6	   	280.40	DCR|2VULN|3DUR|2DMG|3ASPD	145DUR|24aASPD|3AART|4aBPWR|6BEXP|7aVULN|8aDMG|9RCR
29	12422 35321	5	   	280.40	DCR|2VULN|3DUR|2DMG|3ASPD	145DUR|24aASPD|3AART|4aBPWR|6BEXP|7aVULN|8aDMG|9RCR
30	12425 15321	4	   	280.40	DCR|2VULN|3DUR|2DMG|3ASPD	146DUR|24aASPD|3AART|4aBPWR|5BEXP|7aVULN|8aDMG|9RCR
31	62137 51223	8	   	280.28	DCR|3VULN|3ASPD|2DUR|1DMG|1CDMG	168ASPD|248VULN|3MBVNT|58DUR|7RCR|8BPWR|9DMG|aCDMG
32	12132 51223	8	   	280.28	DCR|3VULN|3ASPD|2DUR|1DMG|1CDMG	18DUR|268ASPD|3MBVNT|458VULN|7RCR|8BPWR|9DMG|aCDMG
33	62231 33421	2	   	280.17	DCR|3VULN|2DMG|2ASPD|2CDMG|1TLV	17ASPD|27aVULN|3LHND|45CDMG|67DMG|7BPWR|8TLV|9RCR
34	12421 12551	10	   	280.10	DCR|3VULN|3DUR|2ASPD|2CDMG	14aDUR|24ASPD|3AART|4aBPWR|59aVULN|6aCDMG|7RCR|8RMIN
35	62431 33152	3	   	280.07	DCR|3VULN|2DMG|2ASPD|2CDMG|1DUR	17ASPD|27aVULN|3DUR|45CDMG|67DMG|7BPWR|8TBNT|9RCR
36	62611 34141	2	   	279.85	DCR|4VULN|2DUR|2ASPD|1DMG	1aASPD|247aVULN|34ZMB|4aBPWR|5DMG|6aDUR|8MBVNT|9RCR
37	15236 33621	6	   	279.83	DCR|2VULN|3DUR|2DMG|2TLV|2CDMG	157DUR|27TLV|39VULN|4aDMG|67CDMG|7BPWR|8RCR
38	15432 33621	6	   	279.83	DCR|2VULN|3DUR|2DMG|2TLV|2CDMG	137DUR|27TLV|4aDMG|59VULN|67CDMG|7BPWR|8RCR
39	12632 56122	4	   	278.78	DCR|5VULN|2DUR|1ASPD	18DUR|2ASPD|38FEWX|45789VULN|6AART|8BPWR|aRCR
40	12632 56122	5	   	278.78	DCR|5VULN|2DUR|1ASPD	18DUR|2ASPD|38FEWX|45789VULN|6AART|8BPWR|aRCR
41	62323 63315	3	   	278.38	DCR|5VULN|3ASPD|1DMG	178ASPD|24678VULN|3678CGEN|5RPLT|678BPWR|9DMG|aRCR
42	62263 43323	9	   	277.98	DCR|5VULN|3ASPD|1DMG	145ASPD|2359aVULN|5BPWR|6DMG|7RCR|8RPLT
43	62263 43131	8	   	277.94	DCR|3VULN|2DMG|3ASPD|1DUR	145ASPD|235VULN|5BPWR|68DMG|7RCR|9LIT|aDUR
44	12132 76814	5	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	189DUR|2ASPD|3MBVNT|458VULN|68DMG|7RPLT|8BPWR|aRCR
45	12132 76814	4	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	189DUR|2ASPD|3MBVNT|458VULN|68DMG|7RPLT|8BPWR|aRCR
46	12132 86814	6	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	189DUR|2ASPD|3MBVNT|458VULN|68DMG|7RPLT|8BPWR|aRCR
47	12134 76824	4	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	158DUR|2ASPD|3MBVNT|489VULN|68DMG|7RPLT|8BPWR|aRCR
48	12132 51212	9	   	277.51	DCR|4VULN|3ASPD|2DUR	18DUR|268ASPD|3MBVNT|458aVULN|7RCR|8BPWR|9LIT
49	62137 51212	9	   	277.51	DCR|4VULN|3ASPD|2DUR	168ASPD|248aVULN|3MBVNT|58DUR|7RCR|8BPWR|9LIT
