0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52111 43474	6	 * 	296.19	DCR|4VULN|2DMG|2DUR|2TLV	1RPLT|236aVULN|46DMG|5MBVNT|6aBPWR|7aTLV|8aDUR|9RCR
2	21417 11583	9	 * 	291.68	DCR|4VULN|3DMG|3ASPD	145ERES|2MBVNT|3489VULN|489BPWR|689ASPD|789DMG|aRCR
3	54211 33274	8	 * 	286.87	DCR|3VULN|3DUR|2DMG|2TLV	12RPLT|37aDUR|47DMG|5MBVNT|67aVULN|7aBPWR|8aTLV|9RCR
4	52113 36531	4	 * 	281.85	DCR|3VULN|2DMG|2DUR|2CDMG	1RPLT|238VULN|48DMG|59DUR|6LIT|78CDMG|8BPWR|aRCR
5	52111 42723	10	   	281.46	DCR|4VULN|2DMG|2ASPD|2LIT	1RPLT|2369VULN|46DMG|5MBVNT|69BPWR|79LIT|89ASPD|aRCR
6	52111 48323	10	   	281.46	DCR|4VULN|2DMG|2ASPD|2LIT	1RPLT|2369VULN|46DMG|5MBVNT|69BPWR|79ASPD|89LIT|aRCR
7	52111 12474	6	   	278.50	DCR|4VULN|2DUR|2TLV|1DMG	1RPLT|237aVULN|4DMG|5MBVNT|6aTLV|8aDUR|9RCR|aBPWR
8	52111 33474	6	   	278.50	DCR|4VULN|2DUR|2TLV|1DMG	1RPLT|236aVULN|4DMG|5MBVNT|7aTLV|8aDUR|9RCR|aBPWR
9	52111 73474	5	   	278.50	DCR|4VULN|2DUR|2TLV|1DMG	1RPLT|236aVULN|4DMG|5MBVNT|7aTLV|8aDUR|9RCR|aBPWR
10	52113 13254	6	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD	1RPLT|23aVULN|4aDMG|5ASPD|6ERES|7AART|8aDUR|9RCR|aBPWR
11	52511 43474	6	   	273.55	DCR|3VULN|2DMG|2DUR|2TLV	13RPLT|26aVULN|46DMG|5MBVNT|6aBPWR|7aTLV|8aDUR|9RCR
12	52221 64421	5	 * 	271.92	DCR|3VULN|3DMG|3LIT|1CDMG	1RPLT|27aVULN|3CDMG|4MBVNT|57aLIT|67aDMG|7aBPWR|8RCR|9BBNT
13	52111 44745	8	   	271.10	DCR|4VULN|2DMG|1DUR	1RPLT|2367VULN|46DMG|5MBVNT|6BPWR|8AART|9RCR|aDUR
14	52111 44731	10	   	271.10	DCR|4VULN|2DMG|1DUR	1RPLT|2367VULN|46DMG|5MBVNT|6BPWR|8AART|9DUR|aRCR
15	52111 44741	8	   	270.51	DCR|4VULN|3DMG	1RPLT|2367VULN|46aDMG|5MBVNT|6BPWR|8AART|9RCR
16	62531 11343	4	   	269.87	DCR|3VULN|2DUR|1DMG|1TLV|1SELL	1LIT|259VULN|3SELL|45DUR|5BPWR|6TLV|7RCR|8AART|aDMG
17	52113 22516	7	   	269.84	DCR|4VULN|2DMG|1CDMG|1ASPD	1RPLT|2389VULN|47DMG|5ASPD|6CDMG|aRCR
18	32232 45216	7	   	269.73	DCR|3VULN|2DMG|2DUR|1TLV|1NUKE	1NUKE|2aDUR|3LHND|46aVULN|5TLV|7MLV|8aDMG|9RCR|aBPWR
19	32332 45216	7	   	269.73	DCR|3VULN|2DMG|2DUR|1TLV|1NUKE	1NUKE|2aDUR|3BEXP|46aVULN|5TLV|7MLV|8aDMG|9RCR|aBPWR
20	31132 45216	7	   	269.63	DCR|3VULN|2DMG|2DUR|1TLV|1NUKE	1NUKE|2LEGI|3aDUR|46aVULN|5TLV|7MLV|8aDMG|9RCR|aBPWR
21	52111 42277	9	   	269.15	DCR|4VULN|3DMG	1RPLT|2369VULN|468DMG|5MBVNT|6BPWR|7LIT|aRCR
22	21151 21583	9	   	268.94	DCR|3VULN|3DMG|3ASPD	136ERES|2MBVNT|389BPWR|489ASPD|589VULN|789DMG|aRCR
23	13213 46123	10	   	268.51	DCR|4VULN|1DMG|1TLV|1CDMG|1ASPD	1FEWX|2689VULN|3CDMG|4DMG|5ASPD|7TLV|aRCR
24	21414 15632	8	 * 	267.95	DCR|4VULN|3DUR|1TLV	148ERES|2MBVNT|3489VULN|489BPWR|5TLV|69LWND|789DUR|aRCR
25	52113 36511	4	   	267.27	DCR|3VULN|2DMG|2CDMG|1DUR	1RPLT|238VULN|48DMG|5DUR|6LIT|78CDMG|8BPWR|9RCVC|aRCR
26	52113 36521	4	   	267.27	DCR|3VULN|2DMG|2CDMG|1DUR	1RPLT|238VULN|48DMG|5DUR|6LIT|78CDMG|8BPWR|9DMSP|aRCR
