0	Index      	Bounty	 *	Score 	Summary	Detail	
1	23221 32312	9	 * 	312.51	ACR|5VULN|3DMG|3DUR|2TLV	18aDMG|2468aVULN|3RCR|578DUR|8aBPWR|9aTLV
2	23221 32332	8	   	312.51	ACR|5VULN|3DMG|3DUR|2TLV	18aDMG|2468aVULN|3RCR|578DUR|8aBPWR|9aTLV
3	23225 32312	9	   	292.97	ACR|4VULN|3DMG|3DUR|2TLV	18aDMG|248aVULN|3RCR|5RCVC|678DUR|8aBPWR|9aTLV
4	23225 32332	8	   	292.97	ACR|4VULN|3DMG|3DUR|2TLV	18aDMG|248aVULN|3RCR|5RCVC|678DUR|8aBPWR|9aTLV
5	23221 32312	8	   	292.95	ACR|5VULN|3DUR|2DMG|1TLV	18DMG|24689VULN|3RCR|578DUR|8BPWR|aTLV
6	23221 32342	9	   	292.95	ACR|5VULN|3DUR|2DMG|1TLV	18DMG|24689VULN|3RCR|578DUR|8BPWR|aTLV
7	22222 32623	7	   	292.87	ACR|4VULN|3DMG|3DUR|3LIT	19aDMG|257DUR|3RCR|469aVULN|89aLIT|9aBPWR
8	22222 34623	6	   	292.87	ACR|4VULN|3DMG|3DUR|3LIT	19aDMG|257DUR|3RCR|469aVULN|89aLIT|9aBPWR
9	41252 32623	7	   	292.87	ACR|4VULN|3DMG|3DUR|3LIT	169aVULN|257DUR|3RCR|49aDMG|89aLIT|9aBPWR
10	23463 15324	5	 * 	292.37	DCR|4VULN|2DMG|2DUR|1TLV	1aDMG|279aVULN|3FEWX|4TLV|5MBVNT|6RCR|8aDUR|aBPWR
11	23221 32322	9	   	292.35	ACR|5VULN|3DMG|3DUR	18aDMG|2468aVULN|3RCR|578DUR|8aBPWR|9aERES
12	23221 32324	8	   	292.35	ACR|5VULN|3DMG|3DUR	189DMG|2468aVULN|3RCR|578DUR|8BPWR
13	41114 31116	8	 * 	291.93	DCR|4VULN|3DUR|2TLV|1DMG	1489VULN|248DUR|3DMSP|48BPWR|5CGEN|6DMG|78TLV|aRCR
14	23421 32316	8	 * 	289.45	DCR|4VULN|3DUR|2DMG	18DMG|2469VULN|38FEWX|578DUR|8BPWR|aRCR
15	23421 32346	9	   	289.45	DCR|4VULN|3DUR|2DMG	18DMG|2469VULN|38FEWX|578DUR|8BPWR|aRCR
16	23521 32316	8	   	289.45	DCR|4VULN|3DUR|2DMG	18DMG|2469VULN|38BEXP|578DUR|8BPWR|aRCR
17	23521 32346	9	   	289.45	DCR|4VULN|3DUR|2DMG	18DMG|2469VULN|38BEXP|578DUR|8BPWR|aRCR
18	23532 35643	3	 * 	289.20	DCR|3VULN|3DMG|2DUR|3LIT	189DMG|28aVULN|3BEXP|4aDUR|5MBVNT|6RCR|78aLIT|8aBPWR
19	23132 35652	2	   	289.20	DCR|3VULN|3DMG|2DUR|3LIT	189DMG|289VULN|3FEWX|4aDUR|5MBVNT|6RCR|789LIT|89BPWR
20	23463 37324	6	   	289.20	DCR|3VULN|3DMG|2DUR|2TLV	16aDMG|29aVULN|3FEWX|46TLV|5MBVNT|6aBPWR|7RCR|8aDUR
21	24121 41235	2	   	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	17DMG|2ZMB|3679VULN|4BBNT|57DUR|7BPWR|8ASPD|aRCR
22	21121 41435	2	   	287.03	DCR|4VULN|2DMG|2DUR|1ASPD|1NUKE	17DMG|2ASPD|3679VULN|4BBNT|57DUR|7BPWR|8NUKE|aRCR
23	41114 31126	8	   	286.87	DCR|3VULN|3DUR|2DMG|2TLV	148VULN|248DUR|3DMSP|48BPWR|5CGEN|69DMG|78TLV|aRCR
24	23221 32343	10	   	286.36	ACR|5VULN|3DUR|2DMG	18DMG|24689VULN|3RCR|578DUR|8BPWR|aAART
25	22463 47124	6	   	285.39	DCR|3VULN|3DMG|2DUR|1TLV	16aDMG|2aDUR|3FEWX|4TLV|5MBVNT|7RCR|89aVULN|aBPWR
26	23463 14524	5	   	285.39	DCR|3VULN|3DMG|2DUR|1TLV	18aDMG|29aVULN|3FEWX|4TLV|5MBVNT|6RCR|7aDUR|aBPWR
27	23221 32312	10	   	284.41	ACR|4VULN|3DUR|2DMG|1TLV|1ASPD	18DMG|2468VULN|3RCR|578DUR|8BPWR|9TLV|aASPD
28	23151 34124	4	   	284.09	DCR|3VULN|3DMG|2DUR|2LIT	145DMG|29aVULN|3RPLT|6aDUR|7aLIT|8RCR|aBPWR
29	23226 15115	8	   	283.43	ACR|5VULN|2DMG|2DUR|2TLV	1aDMG|24689VULN|3RCR|5aTLV|7aDUR|aBPWR
30	23221 32362	10	   	283.07	ACR|4VULN|3DUR|2DMG|1TLV	18DMG|2468VULN|3RCR|578DUR|8BPWR|9AART|aTLV
31	22463 14124	5	   	282.96	DCR|3VULN|3DUR|2DMG|1TLV	1aDMG|27aDUR|3FEWX|4TLV|5MBVNT|6RCR|89aVULN|aBPWR
32	22463 15124	5	   	282.96	DCR|3VULN|3DUR|2DMG|1TLV	1aDMG|28aDUR|3FEWX|4TLV|5MBVNT|6RCR|79aVULN|aBPWR
33	22568 14124	4	   	282.96	DCR|3VULN|3DUR|2DMG|1TLV	1aDMG|27aDUR|3BEXP|4MBVNT|5TLV|6RCR|89aVULN|aBPWR
34	23463 14124	5	   	282.96	DCR|3VULN|3DUR|2DMG|1TLV	1aDMG|29aVULN|3FEWX|4TLV|5MBVNT|6RCR|78aDUR|aBPWR
35	22332 33542	2	 * 	282.56	DCR|3VULN|3DMG|3DUR	15aDMG|245DUR|3RCVC|5aBPWR|69aVULN|7aMLV|8RCR
36	24332 33542	1	   	282.56	DCR|3VULN|3DMG|3DUR	15aDMG|245DUR|3RCVC|5aBPWR|69aVULN|7aMLV|8RCR
37	23622 22156	2	   	282.56	DCR|3VULN|3DMG|3DUR	19aDMG|29aVULN|3TBNT|4BEXP|58FEWX|6RCR|79aDUR|9aBPWR
38	23622 22256	2	   	282.56	DCR|3VULN|3DMG|3DUR	19aDMG|29aVULN|3TBNT|48BEXP|5FEWX|6RCR|79aDUR|9aBPWR
