0	Index      	 *	Score 	Summary	Detail	
1	11613 62341	 * 	402.23	DCR|3VULN|1MDPS|1CDMG|1DUR	123VULN|23BPWR|4ERES|5BLAICY|6CDMG|7RCR|8DUR|9FEWX|aMDPS
2	11613 62361	   	402.23	DCR|3VULN|1MDPS|1CDMG|1DUR	123VULN|23BPWR|4ERES|5BLAICY|6CDMG|7RCR|8DUR|9LWND|aMDPS
3	11324 23535	 * 	394.69	4VULN|2MDPS|1DUR	1256VULN|2BPWR|3BBNT|4CGEN|7RAT|8DUR|9aMDPS
4	11316 13435	   	394.59	4VULN|2MDPS|1DUR	1248VULN|24BPWR|3BBNT|5DUR|6AME|7RAT|9aMDPS
5	11336 13435	   	394.59	4VULN|2MDPS|1DUR	1248VULN|2BPWR|3BBNT|5DUR|6AME|7RAT|9aMDPS
6	11623 12116	   	387.28	DCR|3VULN|1MDPS|2DUR	123VULN|23BPWR|45DUR|6MULHEA|7FEWX|8RCR|9BBNT|aMDPS
7	11623 13116	   	387.28	DCR|3VULN|1MDPS|2DUR	123VULN|23BPWR|45DUR|6MULHEA|7BEXP|8RCR|9BBNT|aMDPS
8	11623 15116	   	387.28	DCR|3VULN|1MDPS|2DUR	123VULN|23BPWR|45DUR|6MULHEA|7LHND|8RCR|9BBNT|aMDPS
9	32333 32151	 * 	384.03	ACR|2MDPS|2VULN|3DUR	1AEFBLL|23aDUR|4RCR|56VULN|79MDPS|8LEGI
10	32333 32152	   	384.03	ACR|2MDPS|2VULN|2DUR	1AEFBLL|23DUR|4RCR|56VULN|79MDPS|8LEGI|aCGEN
11	32333 32153	   	384.03	ACR|2MDPS|2VULN|2DUR|1TLV	1AEFBLL|23DUR|4RCR|56VULN|79MDPS|8LEGI|aTLV
12	32333 32154	   	384.03	ACR|2MDPS|2VULN|2DUR	1AEFBLL|23DUR|4RCR|56VULN|79MDPS|8LEGI|aLIT
13	32333 32155	   	384.03	ACR|2MDPS|2VULN|2DUR|1SELL	1AEFBLL|23DUR|4RCR|56VULN|79MDPS|8LEGI|aSELL
14	32333 32156	   	384.03	ACR|2MDPS|2VULN|2DUR|1AART	1AEFBLL|23DUR|4RCR|56VULN|79MDPS|8LEGI|aAART
15	63631 42123	 * 	378.18	DCR|2MDPS|1VULN|1DMG|1DUR	1DUR|2DMG|3MGNSTR|4RPLT|5BBNT|6RCR|7VULN|8LWND|9aMDPS
16	13262 33143	   	378.08	DCR|2MDPS|1VULN|1DMG|1DUR	1VULN|2FEWX|3RPLT|4ERES|5DUR|6DMG|7BBNT|8RCR|9aMDPS
17	11142 23615	 * 	377.90	DCR|4VULN|2DMG|1TLV|1DUR	127aVULN|2BPWR|3DUR|4DUST|59DMG|6TLV|8RCR
18	11625 11142	 * 	375.26	DCR|4VULN|1CDMG|1DMG|1DUR|1AART	1236VULN|23BPWR|4DUR|5DMG|7FEWX|8CDMG|9RCR|aAART
19	11622 33165	   	375.16	DCR|4VULN|1CDMG|1DMG|1DUR|1AART	1238VULN|23BPWR|4DUR|5CDMG|6DMG|7BBNT|9AART|aRCR
20	12226 51123	   	375.03	DCR|3VULN|1MDPS|1DUR	148VULN|2LWND|3RPLT|5FEWX|6DUR|7MLV|9RCR|aMDPS
21	11624 13323	   	374.93	DCR|3VULN|1MDPS|1DUR	123VULN|23BPWR|4DUR|5LHND|6RPLT|7LWND|8ERES|9RCR|aMDPS
22	12222 11123	   	374.93	DCR|3VULN|1MDPS|1DUR	148VULN|2LWND|3RPLT|5ERES|6DUR|7BEXP|9RCR|aMDPS
23	12222 15123	   	374.93	DCR|3VULN|1MDPS|1DUR	148VULN|2LWND|3RPLT|5ERES|6DUR|7FEWX|9RCR|aMDPS
24	12226 52123	   	374.93	DCR|3VULN|1MDPS|1DUR	148VULN|2LWND|3RPLT|5FEWX|6DUR|7ERES|9RCR|aMDPS
25	32333 26653	 * 	374.79	ACR|3VULN|1MDPS|1CDMG|2DUR	1AEFBLL|23DUR|4RCR|589VULN|6CDMG|7LHND|aMDPS
26	11115 24116	   	374.73	DCR|3VULN|1MDPS|1DUR	126VULN|26BPWR|3DUR|4LHND|56AEPOI|7FLTFST|8RCR|9BBNT|aMDPS
27	11625 15332	   	372.87	4VULN|1MDPS|2DUR|1TLV|1DMG	1236VULN|23BPWR|49DUR|5DMG|7LIT|8TLV|aMDPS
