0	Index      	 *	Score 	Summary	Detail	
1	11243 32364	 * 	384.75	橙2易伤1双倍秒伤1暴击1等级1时间	1敌人爆炸2毒气减费3等级4暴击5时间6随机技能7核89易伤a双倍秒伤
2	13243 32364	   	384.75	橙2易伤1双倍秒伤1暴击1等级1时间	1敌人爆炸2暴雪减费3等级4暴击5时间6随机技能7核89易伤a双倍秒伤
3	31243 32364	   	384.75	橙2易伤1双倍秒伤1暴击1等级1时间	1基地爆炸2毒气减费3等级4暴击5时间6随机技能7核89易伤a双倍秒伤
4	33243 32364	   	384.75	橙2易伤1双倍秒伤1暴击1等级1时间	1基地爆炸2暴雪减费3等级4暴击5时间6随机技能7核89易伤a双倍秒伤
5	16315 23235	   	384.65	橙2易伤1双倍秒伤1暴击1等级1时间	1敌人爆炸2暴击3技能点47易伤5时间6等级8核9电塔对甲a双倍秒伤
6	22351 12551	 * 	380.21	橙4易伤2暴击2时间1全技能	1随机矿2全技能38时间4赏金塔58暴击689a易伤7核8序列升级
7	32215 22364	 * 	371.10	橙2易伤1双倍秒伤1暴击2时间	15基地爆炸2随机技能3暴击45时间5序列升级6技能点7核89易伤a双倍秒伤
8	22313 61126	   	364.86	橙2易伤1双倍秒伤1伤害1时间1全技能	1随机矿2全技能3时间4低血量敌人58易伤6赏金邻近7核9伤害a双倍秒伤
9	25333 11166	   	358.64	橙2易伤1双倍秒伤1暴击1时间	1随机矿23策反4雷电5时间6核7暴击89易伤a双倍秒伤
10	16323 32364	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1敌人爆炸2暴击3技能点4风暴减费5时间6随机技能7核89易伤a双倍秒伤
11	36323 32364	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1基地爆炸2暴击3技能点4风暴减费5时间6随机技能7核89易伤a双倍秒伤
12	26364 32112	   	357.35	橙2易伤1双倍秒伤1等级1时间	1随机矿2等级3时间49易伤5赏金塔6核7雷电8额外掉落a双倍秒伤
13	26361 13136	 * 	354.97	2双倍秒伤2易伤2等级1时间	1随机矿27等级3时间47易伤5挖青67火球减费7序列升级8平台9a双倍秒伤
