0	Index      	Bounty	 *	Score 	Summary	Detail	
1	16211 21313	6	 * 	298.24	DCR|5VULN|2DUR|2TLV|1DMG	1aTLV|2467aVULN|34DUR|4aBPWR|5DMG|8aMLV|9RCR
2	16211 21513	6	   	298.24	DCR|5VULN|2DUR|2TLV|1DMG	1aTLV|2467aVULN|34DUR|4aBPWR|5DMG|8aCGEN|9RCR
3	16211 26313	7	   	298.24	DCR|5VULN|2DUR|2TLV|1DMG	1aTLV|2467aVULN|34DUR|4aBPWR|5DMG|8aMLV|9RCR
4	16211 26513	7	   	298.24	DCR|5VULN|2DUR|2TLV|1DMG	1aTLV|2467aVULN|34DUR|4aBPWR|5DMG|8aCGEN|9RCR
5	16211 31313	5	   	298.24	DCR|5VULN|2DUR|2TLV|1DMG	1aTLV|2467aVULN|34DUR|4aBPWR|5DMG|8aMLV|9RCR
6	16211 31513	5	   	298.24	DCR|5VULN|2DUR|2TLV|1DMG	1aTLV|2467aVULN|34DUR|4aBPWR|5DMG|8aCGEN|9RCR
7	16211 22113	10	   	294.33	DCR|5VULN|2DUR|1DMG|1TLV	1TLV|24689VULN|34DUR|4BPWR|5DMG|7ZMB|aRCR
8	16213 26123	10	   	294.33	DCR|5VULN|2DUR|1DMG|1TLV	1TLV|24678VULN|34DUR|4BPWR|5ZMB|9DMG|aRCR
9	16212 82213	9	 * 	286.62	DCR|4VULN|3DUR|2TLV|2LIT	18TLV|249aVULN|348DUR|48BPWR|5MBVNT|68LIT|7RCR
10	21421 31535	2	 * 	284.02	DCR|5VULN|2DUR|3CDMG	125CDMG|3456aVULN|5aBPWR|7aERES|8RCR|9aDUR
11	16232 63533	6	 * 	283.21	DCR|3VULN|2DMG|2DUR|2TLV	19TLV|26aVULN|39DUR|4AART|5RPLT|7RCR|89DMG|9BPWR
12	16111 51441	6	 * 	280.07	DCR|4VULN|3DUR|3TLV	178TLV|278aVULN|3CGEN|4MBVNT|5LIT|678DUR|78BPWR|9RCR
13	21511 32415	9	 * 	279.59	DCR|3VULN|2DMG|2DUR|3CDMG	12aCDMG|3RCVC|47DUR|5aDMG|69aVULN|8RCR|aBPWR
14	16211 25612	9	 * 	279.02	DCR|3VULN|3DUR|1DMG|1TLV|1CDMG	1TLV|246VULN|347DUR|4BPWR|5DMG|8CDMG|9RPLT|aRCR
15	16212 25333	10	   	278.85	DCR|4VULN|3DUR|1TLV|1ASPD	1TLV|2489VULN|347DUR|4BPWR|5MBVNT|6ASPD|aRCR
16	13323 46262	9	 * 	278.74	DCR|3VULN|3DUR|2ASPD|3TLV	189TLV|2RMIN|38aDUR|4LIT|5aASPD|6RCR|78aVULN|8aBPWR
17	13323 62262	9	   	278.74	DCR|3VULN|3DUR|2ASPD|3TLV	189TLV|2RMIN|38aDUR|4LIT|5aASPD|68aVULN|7RCR|8aBPWR
18	16211 22313	6	   	278.70	DCR|4VULN|2DUR|2TLV|1DMG	1aTLV|246aVULN|34DUR|4aBPWR|5DMG|7RCVC|8aMLV|9RCR
19	16211 22513	6	   	278.70	DCR|4VULN|2DUR|2TLV|1DMG	1aTLV|246aVULN|34DUR|4aBPWR|5DMG|7RCVC|8aCGEN|9RCR
20	16211 32313	5	   	278.70	DCR|4VULN|2DUR|2TLV|1DMG	1aTLV|246aVULN|34DUR|4aBPWR|5DMG|7RCVC|8aMLV|9RCR
21	16211 32513	5	   	278.70	DCR|4VULN|2DUR|2TLV|1DMG	1aTLV|246aVULN|34DUR|4aBPWR|5DMG|7RCVC|8aCGEN|9RCR
22	36311 62113	8	   	278.70	DCR|4VULN|2DUR|2TLV|1DMG	1aCGEN|248aVULN|34DUR|4aBPWR|5DMG|6aTLV|7RCVC|9RCR
