0	Index      	Bounty	 *	Score 	Summary	Detail	
1	13421 32552	6	 * 	302.73	DCR|3VULN|3DMG|3DUR|2TLV	147DUR|2RPLT|349VULN|479BPWR|57TLV|679DMG|89MLV|aRCR
2	12631 41476	6	   	302.53	DCR|3VULN|3DMG|3DUR|2TLV	129DUR|3aTLV|49aVULN|5MBVNT|6RMIN|79aDMG|8RCR|9aBPWR
3	12332 32624	10	 * 	292.65	ACR|5VULN|3DMG|3DUR	125DUR|3569aVULN|4RCR|59aBPWR|79aFEWX|89aDMG
4	12332 33624	10	   	292.65	ACR|5VULN|3DMG|3DUR	125DUR|3569aVULN|4RCR|59aBPWR|79aBEXP|89aDMG
5	13425 33315	10	   	292.12	DCR|3VULN|3DMG|3DUR	148DUR|2RPLT|349VULN|489BPWR|589ERES|689DMG|7AART|aRCR
6	12216 22262	1	 * 	291.31	DCR|4VULN|3DUR|2LIT|1CDMG|1ASPD	19aDUR|2359VULN|4CDMG|6RCR|7ASPD|89LIT|9BPWR
7	12233 14561	1	   	289.50	DCR|4VULN|2DUR|1DMG|2CDMG|1ASPD	14DUR|2347VULN|4BPWR|5DMG|6ASPD|89CDMG|aRCR
8	12332 23624	6	   	287.70	ACR|5VULN|3DUR|2DMG|1ASPD	125DUR|35789VULN|4RCR|58BPWR|68DMG|aASPD
9	12332 36624	7	   	287.70	ACR|5VULN|3DUR|2DMG|1ASPD	125DUR|35689VULN|4RCR|58BPWR|78DMG|aASPD
10	13423 34136	8	 * 	287.69	DCR|5VULN|3DUR|1TLV	145DUR|2RPLT|34578VULN|457BPWR|67FEWX|9RCR|aTLV
11	12233 65161	1	 * 	287.13	DCR|4VULN|2DMG|2DUR|1ASPD	14DUR|2346VULN|4BPWR|57DMG|8CGEN|9RCR|aASPD
12	12353 35412	6	   	286.77	DCR|3VULN|3DUR|2DMG|2CDMG	127DUR|349VULN|57DMG|67CDMG|7BPWR|8RCR|aLHND
13	12353 35413	6	   	286.77	DCR|3VULN|3DUR|2DMG|2CDMG	127DUR|349VULN|57DMG|67CDMG|7BPWR|8RCR|aCGEN
14	12233 14216	1	   	285.79	DCR|4VULN|2DUR|1DMG|1TLV|1ASPD	14DUR|2347VULN|4BPWR|5DMG|6ASPD|8MLV|9TLV|aRCR
15	12235 14216	1	   	285.79	DCR|4VULN|2DUR|1DMG|1TLV|1ASPD	14DUR|2347VULN|4BPWR|5ASPD|6DMG|8MLV|9TLV|aRCR
16	66521 22212	7	   	285.35	DCR|5VULN|1DMG|1DUR|1CDMG	1LIT|23589VULN|4DMG|6DUR|7RCR|aCDMG
17	12216 22261	1	   	284.40	DCR|4VULN|2DUR|2CDMG|2LIT|1ASPD	19DUR|2359VULN|4aCDMG|6RCR|7ASPD|89LIT|9BPWR
