0	Index      	Bounty	 *	Score 	Summary	Detail	
1	15662 12313	4	 * 	277.13	橙3易伤2伤害2时间1等级	18时间2等级348易伤5基地爆炸6攻速78伤害8序列升级9核a低血量敌人
2	15662 32313	6	   	277.13	橙3易伤2伤害2时间1等级	18时间2等级348易伤5攻速6基地爆炸78伤害8序列升级9核a低血量敌人
3	15662 22313	6	   	277.03	橙3易伤2伤害2时间1等级	18时间2等级348易伤5攻速6挖尘78伤害8序列升级9核a低血量敌人
4	15662 12311	4	   	277.03	橙3易伤2伤害2时间1等级	18时间2等级348易伤5基地爆炸6攻速78伤害8序列升级9核a挖青
5	15662 12312	4	   	277.03	橙3易伤2伤害2时间1等级	18时间2等级348易伤5基地爆炸6攻速78伤害8序列升级9核a掉矿
6	15662 32311	6	   	277.03	橙3易伤2伤害2时间1等级	18时间2等级348易伤5攻速6基地爆炸78伤害8序列升级9核a挖青
7	15662 32312	6	   	277.03	橙3易伤2伤害2时间1等级	18时间2等级348易伤5攻速6基地爆炸78伤害8序列升级9核a掉矿
8	15662 22311	6	   	276.93	橙3易伤2伤害2时间1等级	18时间2等级348易伤5攻速6挖尘78伤害8序列升级9核a挖青
9	15662 22312	6	   	276.93	橙3易伤2伤害2时间1等级	18时间2等级348易伤5攻速6挖尘78伤害8序列升级9核a掉矿
10	12425 12314	1	 * 	275.98	紫2易伤3伤害3等级3时间2攻速	148时间2核348等级48a序列升级5a易伤6a攻速78a伤害9赏金塔
11	13211 42632	4	 * 	271.50	橙3易伤3伤害3时间	15a时间2敌人爆炸34a易伤6核79a伤害8平台a序列升级
12	13214 42632	5	   	271.50	橙3易伤3伤害3时间	15a时间2敌人爆炸34a易伤6核79a伤害8平台a序列升级
13	13216 25122	5	   	271.40	橙3易伤3伤害3时间	189时间2敌人爆炸349易伤579伤害6赏金塔9序列升级a核
14	16216 25122	5	   	271.30	橙3易伤3伤害3时间	189时间2挖尘349易伤579伤害6赏金塔9序列升级a核
