0	Index      	*	Score	Code	Var	Bounty
1	53231 13661	*	278.7	橙3易伤3伤害1等级1时间2雷电	148易伤2矿等38雷电5时间6等级78a伤害8序列升级9核	5
2	53231 13663	*	277.6	橙3易伤2伤害2时间1等级2雷电	148易伤2矿等38雷电5a时间6等级78伤害8序列升级9核	5
3	52231 13661	 	273.2	橙3易伤3伤害1等级1时间2雷电	148易伤2金币生成38雷电5时间6等级78a伤害8序列升级9核	5
4	53222 13661	*	268.6	橙2易伤3伤害2时间1等级2雷电	18易伤2矿等38雷电45时间6等级78a伤害8序列升级9核	3
5	53222 13663	*	266.2	橙2易伤3时间2伤害1等级2雷电	18易伤2矿等38雷电45a时间6等级78伤害8序列升级9核	3
6	52231 13662	 	265.8	橙3易伤2伤害1等级1时间2雷电	148易伤2金币生成38雷电5时间6等级78伤害8序列升级9核a矿等	5
7	25611 31413	*	264.4	橙3易伤3伤害3时间2暴击	1a暴击25a伤害37a易伤468时间9核a序列升级	10
8	53231 13662	*	264.1	橙3易伤2伤害2等级1时间2雷电	148易伤2矿等38雷电5时间6a等级78伤害8序列升级9核	5
9	52222 13661	 	263.0	橙2易伤3伤害2时间1等级2雷电	18易伤2金币生成38雷电45时间6等级78a伤害8序列升级9核	3
10	24311 32542	 	262.3	橙3易伤2时间1等级1伤害1暴击1全技能	1暴击26a易伤3全技能4伤害5等级79时间8核	3
11	23213 65211	*	259.9	橙3易伤2伤害1等级2暴击	1a暴击2挖尘3a伤害48基地爆炸5等级6核79a易伤a序列升级	1
12	15132 43521	*	259.2	橙4易伤2时间1等级	19金币生成2矿等3随机矿49时间5679易伤8核9序列升级a等级	6
13	15132 43521	 	259.2	橙4易伤2时间1等级	19金币生成2矿等3随机矿49时间5679易伤8核9序列升级a等级	5
14	23213 65611	 	257.8	橙3易伤2伤害1等级2暴击	1a暴击28挖尘3a伤害4基地爆炸5等级6核79a易伤a序列升级	1
15	52231 13663	 	257.4	橙3易伤2伤害1等级1时间2雷电	148易伤2金币生成38雷电5时间6等级78伤害8序列升级9核a掉矿	5
16	24216 31136	 	256.8	橙3易伤3时间2暴击1伤害	18暴击258易伤3伤害4基地爆炸678时间8序列升级9敌人爆炸a核	2
17	56231 62112	*	256.5	橙3易伤3时间1等级1伤害	14a易伤2雷电3等级579时间6伤害8核	5
18	52222 13662	 	255.7	橙2易伤2伤害2时间1等级2雷电	18易伤2金币生成38雷电45时间6等级78伤害8序列升级9核a矿等	3
19	53234 13621	 	255.6	橙4易伤2时间1等级	1456易伤2矿等3雷电79时间8等级a核	4
20	22633 53371	*	255.5	橙3易伤3伤害3暴击	149暴击2平台349伤害49序列升级5赏金塔6加一789易伤a核	1
21	25312 43261	*	255.3	橙4易伤1等级1伤害1暴击	1暴击2伤害3平台4矿等5679易伤8核a等级	5
22	25312 43261	 	255.3	橙4易伤1等级1伤害1暴击	1暴击2伤害3平台4矿等5679易伤8核a等级	6
23	11212 63661	 	255.2	橙2易伤3伤害1等级1时间2雷电	18金币生成2时间38雷电4等级56易伤78a伤害8序列升级9核	3
24	11222 63661	 	255.2	橙2易伤3伤害1等级1时间2雷电	18金币生成2时间38雷电4等级56易伤78a伤害8序列升级9核	4
25	13231 13661	 	255.2	橙2易伤3伤害1等级1时间2雷电	18金币生成24易伤38雷电5时间6等级78a伤害8序列升级9核	5
26	25612 31413	 	254.9	橙3易伤3时间2伤害2暴击	1a暴击2a伤害37a易伤468时间5双倍矿9核a序列升级	10
27	13234 12621	 	254.0	橙4易伤2时间1等级	1金币生成2456易伤3雷电79时间8等级a核	4
28	53222 13662	*	254.0	橙2易伤2伤害2时间2等级2雷电	18易伤2矿等38雷电45时间6a等级78伤害8序列升级9核	3
29	24311 32532	 	254.0	橙3易伤1等级2暴击1伤害1时间1全技能	19暴击26a易伤3全技能4伤害5等级7时间8核	3
30	24216 31125	 	254.0	橙3易伤3时间2暴击1伤害	18暴击258易伤3伤害4基地爆炸678时间8序列升级9金币生成a核	2
31	25223 33261	 	253.9	橙3易伤2伤害1等级1暴击	1暴击23伤害479易伤5矿等6平台8核a等级	2
32	53342 31125	 	252.0	橙3易伤3时间1伤害1暴击	148易伤28挖尘3暴击5伤害678时间8序列升级9矿等a核	1
33	25523 33261	 	251.9	橙3易伤2伤害1等级1暴击	1暴击23伤害479易伤5矿等6平台8核a等级	3
34	25313 63261	 	251.9	橙3易伤2伤害1等级1暴击	1暴击25伤害3平台4矿等679易伤8核a等级	6
35	56231 63112	 	251.8	橙2易伤3伤害2时间1等级	14易伤2雷电3等级59时间67a伤害8核	5
36	25362 33261	 	251.2	橙4易伤1等级1伤害1暴击	1暴击2伤害3平台4579易伤6随机矿8核a等级	4
37	24216 31116	 	251.1	橙3易伤3时间2暴击1伤害	18暴击258易伤3伤害4基地爆炸678时间8序列升级9挖尘a核	2
38	24321 32542	 	250.5	橙3易伤2时间1等级1暴击1全技能	1暴击26a易伤3全技能4矿等5等级79时间8核	4
39	25364 21322	 	250.5	橙3易伤1等级1伤害1时间1暴击	1暴击2伤害3平台469易伤5时间7核8等级a攻速	5
40	52232 33415	 	250.1	橙3易伤2伤害2时间1全技能	189易伤2全技能3挖尘48伤害5残血敌人6敌人爆炸78时间8序列升级a核	1
41	52234 12621	 	250.0	橙4易伤2时间1等级	1456易伤2金币生成3雷电79时间8等级a核	4
42	22642 21322	 	249.8	橙3易伤1等级1伤害1暴击	1暴击2平台3伤害4敌人爆炸569易伤7核8等级a攻速	1
43	51252 35311	 	249.1	橙3易伤2时间1等级1暴击2敌人爆炸	19a易伤2立即金币3策反4a敌人爆炸5等级6核7暴击8a时间a序列升级	5
44	11652 63113	 	248.9	橙2易伤2伤害2时间1等级	1金币生成29时间37伤害4雷电56易伤8核a等级	2
45	25316 31136	 	248.7	橙2易伤3时间2伤害2暴击	18暴击28伤害35易伤4基地爆炸678时间8序列升级9敌人爆炸a核	2
