0	Index      	*	Score	Code	Var	Bounty
1	56332 16233	*	279.6	橙4易伤3伤害1等级2暴击1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9双倍矿a等级	8
2	13211 33531	*	272.6	橙2易伤3伤害2时间1等级1暴击	1矿等268伤害37时间4等级56易伤6序列升级9暴击a核	3
3	56332 16212	 	271.1	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a敌人爆炸	8
4	56332 16223	 	271.1	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9敌人爆炸a时间	8
5	56332 16211	 	269.7	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a策反	8
6	35313 42413	*	269.0	橙3易伤2伤害2等级2攻速1暴击	18攻速2暴击38伤害47等级5策反68a易伤8序列升级9核	1
7	56332 16232	 	267.1	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a敌人爆炸	9
8	13412 34124	 	265.9	橙3易伤2伤害1等级1时间2攻速2矿等	18矿等28伤害3等级47攻速568易伤8序列升级9时间a核	9
9	56332 16231	 	265.7	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a策反	9
10	56332 16231	 	262.1	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a敌人爆炸	10
11	56332 36221	 	261.8	橙4易伤2伤害1等级2暴击1卖塔	18暴击28伤害3568易伤4卖塔7核8序列升级9基地爆炸a等级	8
12	56333 16233	 	260.6	橙3易伤3伤害1等级2暴击1卖塔	18暴击268伤害368易伤4卖塔5立即金币68序列升级7核9双倍矿a等级	8
13	56332 16222	 	260.4	橙4易伤3伤害2暴击2敌人爆炸1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9a敌人爆炸	8
14	13211 31531	 	260.1	橙2易伤3伤害1等级1时间1暴击	1矿等268伤害3时间4等级56易伤6序列升级7立即金币9暴击a核	3
15	56332 36231	 	259.5	橙4易伤2伤害1等级2暴击2卖塔	18暴击28伤害3568易伤49卖塔7核8序列升级a等级	8
16	56332 16221	 	259.0	橙4易伤3伤害2暴击1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9敌人爆炸a策反	8
17	56332 16233	 	258.6	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a基地爆炸	10
18	33441 33624	 	258.5	橙3易伤2伤害1等级2攻速2雷电	19攻速29伤害3等级45雷电679易伤8加一9序列升级a核	6
19	33211 65212	 	257.2	橙3易伤1等级1伤害1时间2攻速1暴击	19攻速2伤害3时间4等级57a易伤6核8暴击	3
20	33451 61212	 	257.2	橙3易伤1等级1伤害1时间2攻速1暴击	19攻速2伤害3等级45a易伤6核7时间8暴击	3
21	13111 33563	 	257.2	橙2易伤2伤害2时间1等级	1矿等26伤害3敌人爆炸4等级56易伤6序列升级7a时间8攻速9核	3
22	13111 34563	 	257.2	橙2易伤2伤害2时间1等级	1矿等26伤害3敌人爆炸4等级56易伤6序列升级7攻速8a时间9核	3
23	13421 33563	 	257.2	橙2易伤2伤害2时间1等级	1矿等26伤害3等级4敌人爆炸56易伤6序列升级7a时间8攻速9核	4
24	13412 21563	 	257.2	橙2易伤2伤害2时间1等级	1矿等26伤害3等级4攻速56易伤6序列升级7敌人爆炸8a时间9核	7
25	56332 35113	*	257.0	橙5易伤2伤害2暴击1卖塔	17暴击27伤害3567a易伤4卖塔7序列升级8平台9核	8
26	13236 52136	*	257.0	橙3易伤2伤害2时间2矿等1全技能	17矿等27伤害39时间4策反5全技能678易伤7序列升级a核	6
27	13233 35311	 	256.8	橙2易伤2伤害2时间1等级1暴击	1矿等24伤害34时间4序列升级5赏金邻近6等级7核8暴击9a易伤	3
28	13412 34124	 	256.7	橙3易伤2伤害1等级2攻速2矿等	18矿等28伤害3等级47攻速568易伤8序列升级9基地爆炸a核	8
29	13211 35124	 	256.7	橙2易伤2伤害2时间1等级1暴击1卖塔	1矿等26伤害39时间4等级56易伤6序列升级7暴击8卖塔a核	3
30	56332 16232	 	256.4	橙4易伤3伤害2暴击1时间1卖塔	18暴击268伤害3568易伤4卖塔68序列升级7核9时间a掉矿	10
