0	Index      	*	Score	Code	Var	Bounty
1	45132 13226	*	267.5	橙4易伤2时间1等级3敌人爆炸	134a易伤24a敌人爆炸4a序列升级5等级6残血敌人7a时间8双倍矿9核	1
2	41132 13426	*	264.7	橙5易伤2时间1等级	1348a易伤24a挖尘4a序列升级5等级6残血敌人7a时间9核	1
3	45132 33422	*	264.7	橙4易伤1等级1伤害1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6基地爆炸7时间9核a伤害	1
4	45132 43213	*	264.5	橙3易伤2时间1等级1伤害2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核79时间8雷电a伤害	1
5	45132 13326	 	263.8	橙4易伤2时间1等级3敌人爆炸	134a易伤24a敌人爆炸4a序列升级5等级68残血敌人7a时间9核	1
6	41132 43413	 	259.7	橙4易伤1等级1伤害1时间	1348易伤24挖尘4序列升级5等级6核7时间9雷电a伤害	1
7	41132 43263	 	259.7	橙4易伤1等级1伤害1时间	1349易伤24挖尘4序列升级5等级6核7时间8雷电a伤害	1
8	46132 43213	 	257.5	橙3易伤2时间1等级1伤害	134易伤24基地爆炸4序列升级5等级6核79时间8雷电a伤害	1
9	45132 52123	 	257.1	橙4易伤2时间1等级2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6赏金邻近79时间a核	1
10	45121 52123	 	257.1	橙4易伤2时间1等级2敌人爆炸	1358易伤25敌人爆炸4赏金塔5序列升级6等级79时间a核	1
11	46132 13226	 	257.0	橙4易伤2时间1等级	134a易伤24a基地爆炸4a序列升级5等级6残血敌人7a时间8双倍矿9核	1
12	41134 32322	 	256.9	橙4易伤1等级1伤害1时间	1345易伤24挖尘4序列升级6敌人爆炸7等级8时间9核a伤害	1
13	42114 23422	 	256.9	橙4易伤1等级1伤害1时间	1368易伤2挖青4敌人爆炸5等级7时间9核a伤害	1
14	15112 22413	 	254.1	橙3易伤1等级1伤害1时间1暴击	1掉矿2暴击3策反4时间5伤害6等级789易伤a核	1
15	41132 33422	 	253.4	橙4易伤1等级1伤害1时间	1348易伤24挖尘4序列升级5等级6基地爆炸7时间9核a伤害	1
16	41132 43252	 	253.2	橙4易伤1等级1时间1暴击	134a易伤24挖尘4序列升级5等级6核7时间8雷电9暴击	1
17	46132 13326	 	253.2	橙4易伤2时间1等级	134a易伤24a基地爆炸4a序列升级5等级68残血敌人7a时间9核	1
18	41132 43213	 	253.2	橙3易伤2时间1等级1伤害	134易伤24挖尘4序列升级5等级6核79时间8雷电a伤害	1
19	42343 23422	*	252.7	橙3易伤2伤害1等级1时间	168易伤2随机矿3敌人爆炸4等级5a伤害7时间9核	2
20	12313 34413	 	252.7	橙3易伤1等级1伤害1时间1暴击	1掉矿2金币生成3等级4暴击5时间689易伤7伤害a核	1
21	45132 42211	 	252.7	橙3易伤1等级1伤害1时间2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核7金币生成8雷电9时间a伤害	1
22	45132 43113	 	252.0	橙3易伤1等级1伤害1时间2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核7时间8立即金币9雷电a伤害	1
23	41134 32325	 	251.4	橙4易伤2时间1等级	1345易伤24挖尘4序列升级6敌人爆炸7等级8a时间9核	1
24	44333 41374	 	250.7	橙4易伤2时间1等级2雷电	1689易伤28雷电3基地爆炸4加一5等级78时间8序列升级a核	8
25	41132 13226	 	250.5	橙4易伤2时间1等级	134a易伤24a挖尘4a序列升级5等级6残血敌人7a时间8双倍矿9核	1
26	45132 33423	 	250.2	橙4易伤1等级3敌人爆炸1时间	1348易伤24a敌人爆炸4序列升级5等级6基地爆炸7时间9核	1
27	46132 52123	 	250.1	橙4易伤2时间1等级	1348易伤24基地爆炸4序列升级5等级6赏金邻近79时间a核	1
28	46121 52123	 	250.1	橙4易伤2时间1等级	1358易伤25基地爆炸4赏金塔5序列升级6等级79时间a核	1
29	45131 13226	 	249.6	橙4易伤2时间3敌人爆炸	134a易伤24a敌人爆炸4a序列升级5矿等6残血敌人7a时间8双倍矿9核	1
30	45134 32322	 	248.9	橙4易伤1等级1伤害1时间	1345易伤24挖尘4序列升级6敌人爆炸7等级8时间9核a伤害	2
31	42343 23423	 	248.8	橙3易伤1等级1伤害1时间1暴击	168易伤2随机矿3敌人爆炸4等级5伤害7时间9核a暴击	2
32	46132 43213	 	248.5	橙3易伤2时间1等级1伤害	134易伤24基地爆炸4序列升级5等级6核79时间8雷电a伤害	2
33	41163 23422	*	248.3	橙4易伤2伤害1时间	1368易伤2挖尘4敌人爆炸5a伤害7时间9核	1
34	42113 23422	 	248.3	橙4易伤2伤害1时间	1368易伤2挖青4敌人爆炸5a伤害7时间9核	1
35	46132 41233	 	248.1	橙4易伤1等级1伤害	1349易伤24基地爆炸4序列升级5等级6核7最后敌人8雷电a伤害	1
36	46132 13226	 	248.0	橙4易伤2时间1等级	134a易伤24a基地爆炸4a序列升级5等级6残血敌人7a时间8双倍矿9核	2
37	41132 33425	 	247.9	橙4易伤2时间1等级	1348易伤24挖尘4序列升级5等级6基地爆炸7a时间9核	1
38	45132 43212	 	247.2	橙3易伤2时间1等级2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核79时间8雷电a金币生成	1
39	45132 13423	 	247.2	橙4易伤1等级1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6残血敌人7时间9核a平台	1
40	41131 13426	 	246.8	橙5易伤2时间	1348a易伤24a挖尘4a序列升级5矿等6残血敌人7a时间9核	1
41	45131 33422	 	246.8	橙4易伤1伤害1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5矿等6基地爆炸7时间9核a伤害	1
42	41132 13326	 	246.8	橙4易伤2时间1等级	134a易伤24a挖尘4a序列升级5等级68残血敌人7a时间9核	1
43	41132 43251	 	246.8	橙3易伤2时间1等级1暴击	134易伤24挖尘4序列升级5等级6核7a时间8雷电9暴击	1
44	45131 43213	 	246.6	橙3易伤2时间1伤害2敌人爆炸	134易伤24敌人爆炸4序列升级5矿等6核79时间8雷电a伤害	1
45	45131 13326	 	245.9	橙4易伤2时间3敌人爆炸	134a易伤24a敌人爆炸4a序列升级5矿等68残血敌人7a时间9核	1
46	41132 46122	 	245.8	橙4易伤2时间1等级	1348易伤24挖尘4序列升级5等级6核7赏金邻近9a时间	1
47	45132 13422	 	245.8	橙4易伤1等级1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6残血敌人7时间9核a金币生成	1
48	45132 33122	 	245.7	橙3易伤1等级1伤害1时间2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6基地爆炸7时间8立即金币9核a伤害	1
49	46132 42211	 	245.7	橙3易伤1等级1伤害1时间	134易伤24基地爆炸4序列升级5等级6核7金币生成8雷电9时间a伤害	1
50	44221 42323	 	245.6	橙3易伤1等级1伤害1时间	15a易伤2伤害3矿等4金币生成6随机矿7等级8时间9核	1
51	41132 45233	 	245.5	橙4易伤1等级1伤害	1349易伤24挖尘4序列升级5等级6核7基地爆炸8雷电a伤害	1
52	45132 33422	 	245.4	橙4易伤1等级1伤害1时间	1348易伤24挖尘4序列升级5等级6基地爆炸7时间9核a伤害	2
53	42113 23425	*	245.3	橙4易伤2时间1伤害	1368易伤2挖青4敌人爆炸5伤害7a时间9核	1
54	45132 43213	 	245.2	橙3易伤2时间1等级1伤害	134易伤24挖尘4序列升级5等级6核79时间8雷电a伤害	2
55	45132 33421	 	245.1	橙4易伤1等级1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6基地爆炸7时间9核a残血敌人	1
56	46132 43113	 	245.0	橙3易伤1等级1伤害1时间	134易伤24基地爆炸4序列升级5等级6核7时间8立即金币9雷电a伤害	1
57	45132 41212	 	244.9	橙3易伤2时间1等级2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核7最后敌人8雷电9a时间	1
58	13313 34413	 	244.7	橙3易伤1等级1伤害1时间1暴击	1掉矿2金币生成3等级4暴击5时间689易伤7伤害a核	2
59	41163 23423	 	244.4	橙4易伤1伤害1时间1暴击	1368易伤2挖尘4敌人爆炸5伤害7时间9核a暴击	1
60	42113 23423	 	244.4	橙4易伤1伤害1时间1暴击	1368易伤2挖青4敌人爆炸5伤害7时间9核a暴击	1
61	45132 43223	 	244.3	橙3易伤2时间1等级2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核7a时间8雷电9赏金塔	1
62	45132 43211	 	244.3	橙3易伤2时间1等级2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核79时间8雷电a赏金邻近	1
63	45121 52313	 	244.3	橙3易伤1等级1伤害1时间2敌人爆炸	135易伤25敌人爆炸4赏金塔5序列升级6等级7时间8金币生成9伤害a核	1
64	45132 42112	 	244.3	橙3易伤1等级1伤害1时间2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6核7金币生成8赏金塔9伤害a时间	1
65	45132 52313	 	244.3	橙3易伤1等级1伤害1时间2敌人爆炸	134易伤24敌人爆炸4序列升级5等级6赏金邻近7时间8金币生成9伤害a核	1
66	46132 13326	 	244.2	橙4易伤2时间1等级	134a易伤24a基地爆炸4a序列升级5等级68残血敌人7a时间9核	2
67	43313 23426	 	244.2	橙3易伤1等级1伤害1时间	168易伤2矿等3掉矿4敌人爆炸5伤害7时间9核a等级	1
68	42343 22413	 	244.0	橙3易伤1等级1伤害1时间1暴击	169易伤2随机矿3时间4等级5伤害7金币生成8暴击a核	3
69	41132 41413	 	243.8	橙4易伤1等级1伤害	1348易伤24挖尘4序列升级5等级6核7最后敌人9雷电a伤害	1
70	41132 41263	 	243.8	橙4易伤1等级1伤害	1349易伤24挖尘4序列升级5等级6核7最后敌人8雷电a伤害	1
71	41132 43422	 	243.8	橙4易伤1等级1时间	1348易伤24挖尘4序列升级5等级6核7时间9随机矿a矿等	1
72	43214 25233	*	243.7	橙3易伤1等级2暴击1伤害2矿等	156易伤23矿等47暴击8等级9伤害a核	1
73	55331 12413	*	243.7	橙4易伤1等级2暴击2矿等	18矿等28暴击36残血敌人4等级5789易伤8序列升级a核	1
74	43212 13255	 	243.2	橙3易伤1等级1时间1暴击2矿等1全技能	19a易伤23矿等4暴击5全技能6时间7等级8核	1
75	25123 23426	 	243.1	橙3易伤2时间1等级2敌人爆炸	1a残血敌人2a敌人爆炸368易伤4立即金币5等级7a时间9核a序列升级	1
76	45132 13421	 	242.9	橙4易伤1等级1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6残血敌人7时间9核a挖青	1
77	45132 16123	 	242.9	橙4易伤1等级1时间2敌人爆炸	1348易伤24敌人爆炸4序列升级5等级6残血敌人7赏金邻近9时间a核	1
78	41135 42322	 	242.8	橙3易伤1等级1伤害1时间	134易伤24挖尘4序列升级5攻速6随机矿7等级8时间9核a伤害	1
79	41134 32222	 	242.7	橙4易伤1等级1伤害	1345易伤24挖尘4序列升级6敌人爆炸7等级8基地爆炸9核a伤害	1
80	45132 13226	 	242.5	橙4易伤2时间1等级	134a易伤24a挖尘4a序列升级5等级6残血敌人7a时间8双倍矿9核	2
81	42313 23156	*	242.5	橙3易伤3伤害2时间2敌人爆炸	18a易伤2随机矿37时间4a敌人爆炸59a伤害6核a序列升级	10
82	43431 42113	 	242.5	橙4易伤2时间1等级1卖塔	1569易伤2卖塔34时间7等级8金币生成a核	2
83	41132 42411	 	242.4	橙4易伤1等级1暴击1核弹	1349易伤24挖尘4序列升级5等级6核7金币生成8暴击a核弹	1
84	41134 32323	 	242.4	橙4易伤1等级1时间2敌人爆炸	1345易伤24挖尘4序列升级6a敌人爆炸7等级8时间9核	1
85	41132 43262	 	242.4	橙4易伤1等级1时间	1349易伤24挖尘4序列升级5等级6核7时间8雷电a金币生成	1
86	41132 43432	 	242.4	橙4易伤1等级1时间	1348易伤24挖尘4序列升级5等级6核7时间9金币生成a矿等	1
87	41132 43412	 	242.4	橙4易伤1等级1时间	1348易伤24挖尘4序列升级5等级6核7时间9雷电a金币生成	1
88	45132 52111	 	242.3	橙4易伤1等级1时间2敌人爆炸1卖塔	1348易伤24敌人爆炸4序列升级5等级6赏金邻近7时间9卖塔a核	1
89	45121 52111	 	242.3	橙4易伤1等级1时间2敌人爆炸1卖塔	1358易伤25敌人爆炸4赏金塔5序列升级6等级7时间9卖塔a核	1
90	42343 26123	 	242.1	橙3易伤2时间1等级1伤害	168易伤2随机矿39时间4等级5伤害7赏金邻近a核	3
91	12321 44413	 	242.0	橙3易伤1等级1伤害1暴击	1掉矿2金币生成3等级4敌人爆炸589易伤6暴击7伤害a核	1
