0	Index      	*	Score	Code	Var	Bounty
1	12336 14235	*	278.3	橙4易伤2伤害2时间1等级	18伤害2加一3敌人爆炸4568易伤78时间8序列升级9核a等级	9
2	12436 16234	 	274.8	橙4易伤2伤害2时间1等级	18伤害2加一3基地爆炸4568易伤78时间8序列升级9核a等级	9
3	11626 15234	 	273.1	橙4易伤2伤害2时间1等级	18伤害2残血敌人3568易伤4加一78时间8序列升级9核a等级	9
4	13626 14234	 	273.1	橙4易伤2伤害2时间1等级	18伤害2最后敌人3568易伤4加一78时间8序列升级9核a等级	9
5	12186 14234	 	272.6	橙4易伤2伤害2时间1等级	18伤害2加一3挖尘4568易伤78时间8序列升级9核a等级	9
6	14626 14234	 	270.6	橙4易伤2伤害2时间1等级	18伤害2挖青3568易伤4加一78时间8序列升级9核a等级	9
7	13541 31136	*	267.3	橙2易伤3时间2伤害1等级1全技能	19伤害2赏金邻近39易伤4全技能5等级6最后敌人7核89a时间9序列升级	1
8	11541 31136	 	267.3	橙2易伤3时间2伤害1等级1全技能	19伤害2赏金塔39易伤4全技能5等级6最后敌人7核89a时间9序列升级	1
9	12336 44235	 	264.8	橙3易伤2伤害2时间1等级2敌人爆炸	18伤害2加一36敌人爆炸458易伤78时间8序列升级9核a等级	9
10	12741 14811	*	264.0	橙2易伤3伤害3时间2暴击	17a伤害2加一3立即金币4随机矿57暴击67a时间7a序列升级8核9a易伤	7
11	12336 14237	*	263.4	橙5易伤2伤害2时间	18伤害2加一3敌人爆炸4568a易伤78时间8序列升级9核	10
12	12336 64235	 	263.4	橙3易伤2伤害2时间1等级	18伤害2加一3敌人爆炸458易伤6双倍矿78时间8序列升级9核a等级	9
13	12741 14811	 	263.0	橙2易伤3伤害3时间2暴击	17a伤害2加一3立即金币4随机矿57暴击67a时间7a序列升级8核9a易伤	8
14	11421 11214	*	262.9	橙3易伤3伤害1等级	18a伤害2残血敌人38a金币生成4雷电5等级68a易伤7核8a序列升级9随机矿	9
15	13421 11214	 	262.9	橙3易伤3伤害1等级	18a伤害2最后敌人38a金币生成4雷电5等级68a易伤7核8a序列升级9随机矿	9
16	12741 14811	 	262.0	橙2易伤3伤害3时间2暴击	17a伤害2加一3立即金币4随机矿57暴击67a时间7a序列升级8核9a易伤	9
17	15511 11262	*	261.5	橙2易伤3伤害2等级1时间	149伤害2平台3金币生成59等级6时间7矿等89易伤9序列升级a核	1
18	12336 14234	*	260.7	橙4易伤3伤害2时间	18a伤害2加一3敌人爆炸4568易伤78时间8序列升级9核	10
19	32223 66253	*	260.7	橙2易伤3伤害1等级2暴击1时间	1策反29暴击3最后敌人4时间59a伤害6等级79易伤8核9序列升级	5
20	14421 11214	 	260.4	橙3易伤3伤害1等级	18a伤害2挖青38a金币生成4雷电5等级68a易伤7核8a序列升级9随机矿	9
21	12436 16237	 	259.9	橙5易伤2伤害2时间	18伤害2加一3基地爆炸4568a易伤78时间8序列升级9核	10
22	12436 66234	 	259.9	橙3易伤2伤害2时间1等级	18伤害2加一3基地爆炸458易伤6双倍矿78时间8序列升级9核a等级	9
23	15111 11262	 	258.6	橙2易伤3伤害2等级1时间	149伤害2平台3掉矿59等级6时间7矿等89易伤9序列升级a核	1
24	13626 14237	 	258.3	橙5易伤2伤害2时间	18伤害2最后敌人3568a易伤4加一78时间8序列升级9核	10
25	11541 31131	 	258.2	橙2易伤2伤害2时间1等级1全技能	19伤害2赏金塔39易伤4全技能5等级6最后敌人7核89时间9序列升级a平台	1
26	11541 31133	 	258.2	橙2易伤2伤害2时间1等级1全技能	19伤害2赏金塔39易伤4全技能5等级6最后敌人7核89时间9序列升级a双倍矿	1
27	13541 31133	 	258.2	橙2易伤2伤害2时间1等级1全技能	19伤害2赏金邻近39易伤4全技能5等级6最后敌人7核89时间9序列升级a双倍矿	1
28	13541 31131	 	258.2	橙2易伤2伤害2时间1等级1全技能	19伤害2赏金邻近39易伤4全技能5等级6最后敌人7核89时间9序列升级a平台	1
29	13623 14234	 	258.1	橙3易伤2伤害2时间1等级	18伤害2最后敌人368易伤4加一5立即金币78时间8序列升级9核a等级	9
30	12186 14237	 	257.8	橙5易伤2伤害2时间	18伤害2加一3挖尘4568a易伤78时间8序列升级9核	10
31	12132 14234	 	257.7	橙3易伤2伤害2时间1等级	18伤害2加一3挖尘4双倍矿568易伤78时间8序列升级9核a等级	9
32	12186 64234	 	257.7	橙3易伤2伤害2时间1等级	18伤害2加一3挖尘458易伤6双倍矿78时间8序列升级9核a等级	9
33	12336 14233	 	257.6	橙4易伤2伤害2时间2敌人爆炸	18伤害2加一3a敌人爆炸4568易伤78时间8序列升级9核	9
34	11543 31134	 	256.8	橙2易伤2伤害2时间1等级1全技能	19伤害2赏金塔39易伤4全技能5金币生成6最后敌人7核89时间9序列升级a等级	1
35	13543 31134	 	256.8	橙2易伤2伤害2时间1等级1全技能	19伤害2赏金邻近39易伤4全技能5金币生成6最后敌人7核89时间9序列升级a等级	1
36	13627 14234	 	256.5	橙3易伤2伤害2时间1等级	18伤害25最后敌人368易伤4加一78时间8序列升级9核a等级	9
37	16621 11214	 	256.2	橙3易伤3伤害1等级	18a伤害2金币生成38a最后敌人4雷电5等级68a易伤7核8a序列升级9随机矿	9
38	11623 15234	 	256.1	橙3易伤2伤害2时间1等级	18伤害2残血敌人368易伤4加一5立即金币78时间8序列升级9核a等级	9
39	33421 11264	*	256.0	橙2易伤2伤害2时间2等级	18策反2a时间38金币生成4雷电5a等级68易伤7核8a序列升级9a伤害	8
40	14623 14234	 	255.6	橙3易伤2伤害2时间1等级	18伤害2挖青368易伤4加一5立即金币78时间8序列升级9核a等级	9
41	11626 15234	 	255.6	橙4易伤3伤害2时间	18a伤害2残血敌人3568易伤4加一78时间8序列升级9核	10
42	13626 14234	 	255.6	橙4易伤3伤害2时间	18a伤害2最后敌人3568易伤4加一78时间8序列升级9核	10
43	12336 11235	 	255.5	橙4易伤2伤害1等级	18伤害2加一3敌人爆炸4568易伤78基地爆炸8序列升级9核a等级	9
44	12112 14234	 	255.5	橙3易伤2伤害2时间1等级	18伤害2加一34挖尘568易伤78时间8序列升级9核a等级	9
45	16242 11241	 	255.4	橙3易伤2伤害1等级1时间1全技能	19伤害2金币生成3全技能468易伤5时间7等级a核	3
46	13365 33331	*	255.2	橙3时间1易伤2伤害1等级3攻速	17伤害2赏金邻近367时间4双倍矿567攻速67序列升级8等级9核a易伤	1
47	11365 33331	 	255.2	橙3时间1易伤2伤害1等级3攻速	17伤害2赏金塔367时间4双倍矿567攻速67序列升级8等级9核a易伤	1
48	13541 31134	 	255.1	橙2易伤2伤害2时间2等级1全技能	19伤害2赏金邻近39易伤4全技能5a等级6最后敌人7核89时间9序列升级	1
49	11541 31134	 	255.1	橙2易伤2伤害2时间2等级1全技能	19伤害2赏金塔39易伤4全技能5a等级6最后敌人7核89时间9序列升级	1
