0	Index      	*	Score	Code	Var	Bounty
1	61211 23226	*	279.6	橙5易伤3伤害3雷电1全技能	18a雷电28a伤害3568a易伤4加一7全技能8a序列升级9核	5
2	61217 23226	 	279.6	橙5易伤3伤害3雷电1全技能	18a雷电28a伤害3568a易伤4加一7全技能8a序列升级9核	4
3	33553 11421	*	272.7	橙4易伤3伤害2时间	1立即金币24a伤害3最后敌人5a时间6核789a易伤a序列升级	7
4	23311 42431	*	271.0	橙4易伤2伤害2等级1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a等级a序列升级	4
5	23351 42431	 	271.0	橙4易伤2伤害2等级1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a等级a序列升级	3
6	23311 22431	 	271.0	橙4易伤2伤害2等级1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a等级a序列升级	6
7	23311 42431	 	271.0	橙4易伤2伤害2等级1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a等级a序列升级	5
8	21352 14115	*	269.3	橙3易伤1等级2暴击1伤害1时间2攻速	137易伤27攻速4伤害5时间67暴击7序列升级8敌人爆炸9等级a核	7
9	23423 43182	*	266.8	橙4易伤3时间1等级	1389易伤2立即金币389序列升级4等级589时间6加一789金币生成a核	6
10	61236 23262	 	265.7	橙4易伤1等级1伤害2雷电2敌人爆炸1全技能	18雷电2伤害3568易伤48敌人爆炸7全技能8序列升级9等级a核	2
11	21351 12542	 	265.5	橙3易伤2伤害2等级1暴击2雷电	138易伤2攻速48伤害5a雷电6暴击78等级8序列升级9核	6
12	61211 73226	 	265.4	橙4易伤3伤害3雷电1全技能	18a雷电28a伤害358a易伤4加一6双倍矿7全技能8a序列升级9核	6
13	22335 61133	*	265.4	橙5易伤2时间3等级	1489a易伤2金币生成358等级6核78时间8序列升级	4
14	33162 35331	 	265.1	橙4易伤3伤害3矿等1全技能	1立即金币29a伤害3双倍矿4全技能589a易伤69a矿等7核9a序列升级	5
15	33166 35331	 	265.1	橙4易伤3伤害3矿等1全技能	1立即金币29a伤害3双倍矿4全技能589a易伤69a矿等7核9a序列升级	4
16	23421 22331	 	265.0	橙4易伤2伤害2等级	139a易伤2立即金币3a序列升级4a等级5攻速6敌人爆炸7核8a伤害	8
17	23413 34231	 	265.0	橙4易伤2伤害2时间	139a易伤2立即金币3a序列升级4策反5a时间6a伤害7随机矿8核	6
18	23423 41231	 	264.6	橙5易伤2时间2等级	1379a易伤2立即金币3a序列升级4a等级5a时间6加一8核	7
19	23423 41481	 	264.6	橙5易伤2时间2等级	1378a易伤2立即金币3a序列升级4a等级5a时间6加一9核	7
20	23423 45231	 	264.6	橙5易伤2时间2等级	1379a易伤2立即金币3a序列升级4a等级5a时间6加一8核	6
21	21351 12543	 	264.5	橙3易伤2伤害2等级1暴击	138易伤2攻速48伤害5雷电6暴击78等级8序列升级9核a策反	6
22	26516 21214	*	264.2	橙3易伤2时间1等级2暴击1伤害	16a易伤2随机矿3a时间4伤害5加一7核8等级9a暴击a序列升级	7
23	21353 14124	*	263.9	橙4易伤1等级2暴击1伤害2攻速	1378易伤27攻速4伤害5最后敌人67暴击7序列升级9等级a核	9
24	21321 14124	 	263.9	橙4易伤1等级2暴击1伤害2攻速	1378易伤27攻速4最后敌人5伤害67暴击7序列升级9等级a核	9
25	22115 44232	*	263.8	橙2易伤2伤害2时间1等级2雷电	18易伤2掉矿38伤害4矿等59雷电6核78时间8序列升级a等级	1
26	21352 14215	 	263.6	橙3易伤1等级2暴击1伤害1时间2攻速	137易伤27攻速4伤害5时间67暴击7序列升级8挖尘9等级a核	7
27	61261 23262	 	262.7	橙4易伤1等级1伤害2雷电2敌人爆炸1全技能	18雷电2伤害3568易伤48敌人爆炸7全技能8序列升级9等级a核	5
28	61236 23262	 	262.7	橙4易伤1等级1伤害2雷电2敌人爆炸1全技能	18雷电2伤害3568易伤48敌人爆炸7全技能8序列升级9等级a核	3
29	21352 14134	 	262.7	橙4易伤2暴击1伤害1时间2攻速	1378易伤27攻速4伤害5时间67暴击7序列升级9随机矿a核	8
30	21216 15633	 	262.6	橙3易伤3伤害2时间	169易伤2攻速39最后敌人468伤害5平台69序列升级79时间a核	5
31	61235 23262	 	262.3	橙3易伤2伤害1等级2雷电2敌人爆炸1全技能	18雷电25伤害368易伤48敌人爆炸7全技能8序列升级9等级a核	2
32	26231 44231	 	262.2	橙5易伤2伤害	1479a易伤2随机矿3基地爆炸5a伤害6a策反8核a序列升级	1
33	26222 43123	*	261.8	橙3易伤2伤害2暴击1时间1全技能	178易伤2随机矿3基地爆炸4全技能58伤害68暴击8序列升级9时间a核	1
34	22115 44232	 	261.7	橙2易伤2伤害2时间1等级2雷电	18易伤2金币生成38伤害4矿等59雷电6核78时间8序列升级a等级	2
35	21516 13633	 	261.6	橙3易伤3伤害2时间	169易伤2攻速39时间468伤害5平台69序列升级79挖尘a核	5
36	61217 23227	 	261.2	橙5易伤2伤害2雷电1全技能	18雷电28伤害3568a易伤4加一7全技能8序列升级9核	4
37	61211 23227	 	261.2	橙5易伤2伤害2雷电1全技能	18雷电28伤害3568a易伤4加一7全技能8序列升级9核	5
38	61211 23526	 	261.2	橙5易伤2伤害2雷电1全技能	1a雷电2a伤害3568a易伤4加一7全技能9核a序列升级	5
39	33153 11421	 	261.2	橙4易伤2伤害2时间	1立即金币2a伤害3双倍矿4最后敌人5a时间6核789a易伤a序列升级	7
40	33513 14421	 	261.2	橙4易伤2伤害2时间	1立即金币2a伤害3最后敌人4双倍矿5a时间6核789a易伤a序列升级	6
41	33113 11421	 	261.2	橙4易伤2伤害2时间	1立即金币2a伤害3双倍矿4残血敌人5a时间6核789a易伤a序列升级	7
42	33113 14421	 	261.2	橙4易伤2伤害2时间	1立即金币2a伤害3双倍矿4残血敌人5a时间6核789a易伤a序列升级	6
43	33153 14421	 	261.2	橙4易伤2伤害2时间	1立即金币2a伤害3双倍矿4最后敌人5a时间6核789a易伤a序列升级	6
44	33513 11421	 	261.2	橙4易伤2伤害2时间	1立即金币2a伤害3最后敌人4双倍矿5a时间6核789a易伤a序列升级	7
45	23611 44231	 	261.2	橙4易伤2时间1伤害	179a易伤2立即金币3a时间4矿等5伤害6a策反8核a序列升级	1
46	21661 31134	*	260.8	橙3易伤2伤害1等级3攻速	18a易伤278攻速3等级4金币生成58伤害6核8序列升级9敌人爆炸	5
47	21661 31134	 	260.8	橙3易伤2伤害1等级3攻速	18a易伤278攻速3等级4金币生成58伤害6核8序列升级9敌人爆炸	4
48	21351 12541	 	260.7	橙3易伤2伤害2等级1暴击	138易伤2攻速48伤害5雷电6暴击78等级8序列升级9核a残血敌人	6
49	23424 32213	*	260.5	橙3易伤2伤害1等级2暴击1全技能	139易伤2立即金币39序列升级4等级59暴击6全技能79伤害8赏金邻近a核	5
50	21332 14115	 	260.1	橙3易伤2时间1等级2暴击	137易伤2攻速4随机矿57时间67暴击7序列升级8敌人爆炸9等级a核	7
51	24641 13123	 	260.0	橙2易伤2伤害1等级1时间3雷电1暴击	18易伤2暴击38伤害4等级5金币生成678雷电8序列升级9时间a核	1
52	23311 41431	 	259.8	橙4易伤2伤害2攻速1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a攻速a序列升级	4
53	23351 41431	 	259.8	橙4易伤2伤害2攻速1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a攻速a序列升级	3
54	23311 41431	 	259.8	橙4易伤2伤害2攻速1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a攻速a序列升级	5
55	23311 21431	 	259.8	橙4易伤2伤害2攻速1暴击	189a易伤2立即金币3平台4暴击5a伤害6核7a攻速a序列升级	6
56	23431 43262	 	259.8	橙3易伤2伤害1等级2雷电1全技能	138易伤2立即金币38序列升级4敌人爆炸58雷电68伤害7全技能9等级a核	6
57	23423 41831	 	259.6	橙5易伤2时间2等级	1379a易伤2立即金币3a序列升级4a等级5a时间6加一8核	8
58	22335 61162	*	259.3	橙3易伤3时间3等级1伤害	148易伤2金币生成358等级6核789时间8序列升级a伤害	4
59	61235 23262	 	259.3	橙3易伤2伤害1等级2雷电2敌人爆炸1全技能	18雷电25伤害368易伤48敌人爆炸7全技能8序列升级9等级a核	3
60	21513 51314	 	259.0	橙3易伤2时间1等级1伤害1全技能	169易伤2攻速38时间4伤害5全技能7等级a核	8
61	23421 65231	 	258.8	橙4易伤2时间2等级	139a易伤2立即金币3a序列升级4a等级5攻速6策反7a时间8核	7
62	23413 32231	 	258.6	橙4易伤2等级1伤害1时间	139a易伤2立即金币3a序列升级4a策反5时间6伤害7a等级8核	7
63	23423 41281	*	258.4	橙4易伤3时间2等级	137a易伤2立即金币3a序列升级4a等级58a时间6加一9核	8
64	25315 13633	 	258.2	橙3易伤3伤害2时间	169易伤2挖尘39策反468伤害5平台69序列升级79时间a核	5
65	25315 13633	 	258.2	橙3易伤3伤害2时间	169易伤2挖尘39策反468伤害5平台69序列升级79时间a核	4
66	26413 31361	 	258.1	橙3易伤2时间1等级1伤害2敌人爆炸1全技能	169易伤2随机矿39敌人爆炸4伤害5全技能7等级89时间9序列升级a核	10
67	21413 43136	 	257.5	橙4易伤2暴击1伤害2攻速1全技能	1789易伤28攻速3敌人爆炸4伤害5全技能68暴击8序列升级a核	6
68	21413 43136	 	257.5	橙4易伤2暴击1伤害2攻速1全技能	1789易伤28攻速3敌人爆炸4伤害5全技能68暴击8序列升级a核	5
69	33523 11421	 	257.5	橙4易伤2伤害2时间	1立即金币2a伤害34最后敌人5a时间6核789a易伤a序列升级	7
70	33523 14421	 	257.5	橙4易伤2伤害2时间	1立即金币2a伤害34最后敌人5a时间6核789a易伤a序列升级	6
71	21314 13381	*	257.4	橙4易伤3伤害3攻速	139a易伤29a攻速4双倍矿5加一6随机矿79a伤害8核9a序列升级	9
72	21622 31636	 	257.3	橙4易伤2时间3等级1全技能	1689易伤2攻速379等级4全技能59时间9序列升级a核	8
73	26516 21411	 	256.8	橙4易伤2伤害2时间	168a易伤29随机矿38时间48伤害5加一7核8序列升级	9
74	21332 14415	 	256.6	橙3易伤2时间1等级2暴击	137易伤2攻速4随机矿57时间67暴击7序列升级8基地爆炸9等级a核	7
75	21313 26126	 	256.6	橙5易伤1等级1暴击	1367a易伤2攻速4双倍矿5暴击8等级9核	6
