0	Index      	 *	Score 	Summary	Detail	Bounty	
1	62332 13325	 * 	302.02	橙4易伤3伤害2等级	124a易伤3a等级5攻速6核7最后敌人89a伤害a序列升级	3
2	62332 14325	   	302.02	橙4易伤3伤害2等级	124a易伤3a等级5攻速6核7低血量敌人89a伤害a序列升级	3
3	62332 13315	   	294.20	橙4易伤2等级2伤害2攻速	124a易伤3a等级59攻速6核7最后敌人8a伤害a序列升级	3
4	62332 14315	   	294.20	橙4易伤2等级2伤害2攻速	124a易伤3a等级59攻速6核7低血量敌人8a伤害a序列升级	3
5	64632 21311	   	293.36	橙4易伤3伤害2等级1卖塔	138a易伤269伤害46等级5卖塔6序列升级7核	4
6	62531 15111	 * 	292.66	橙4易伤3伤害3暴击	1278易伤3全技能4额外掉落578伤害678暴击78序列升级9雷电a核	8
7	62332 11163	 * 	287.85	橙4易伤2等级2时间	1249易伤39等级5攻速6核7雷电89时间9序列升级a金币生成	3
8	62332 11164	   	287.85	橙4易伤2等级2时间	1249易伤39等级5攻速6核7雷电89时间9序列升级a矿等	3
9	62332 11161	   	287.75	橙4易伤2等级2时间	1249易伤39等级5攻速6核7雷电89时间9序列升级a挖尘	3
10	62332 11162	   	287.75	橙4易伤2等级2时间	1249易伤39等级5攻速6核7雷电89时间9序列升级a掉矿	3
11	62332 11166	   	287.75	橙4易伤2等级2时间	1249易伤39等级5攻速6核7雷电89时间9序列升级a赏金塔	3
12	62312 33325	 * 	285.97	紫4易伤3伤害2等级1时间	127a易伤3a等级4核5攻速6时间89a伤害a序列升级	4
13	14133 53163	 * 	284.58	橙3易伤3伤害2时间1等级	19a基地爆炸29a伤害34时间5等级6赏金塔7核89a易伤9a序列升级	2
14	34133 53163	   	284.28	橙3易伤3伤害2时间1等级	19a挖尘29a伤害34时间5等级6赏金塔7核89a易伤9a序列升级	2
15	62332 15235	 * 	282.56	橙4易伤2等级3暴击2攻速	124a易伤3a等级5a攻速6核789暴击a序列升级	3
16	62332 13325	 * 	280.86	橙3易伤3伤害3等级	12a易伤34a等级5攻速6核7最后敌人89a伤害a序列升级	4
17	62332 14325	   	280.86	橙3易伤3伤害3等级	12a易伤34a等级5攻速6核7低血量敌人89a伤害a序列升级	4
18	62353 13325	   	280.86	橙3易伤3伤害3等级	12a易伤35a等级4攻速6核7最后敌人89a伤害a序列升级	5
19	62332 11166	 * 	279.93	橙3易伤3等级3时间	129易伤349等级5攻速6核7雷电89a时间9序列升级	4
20	62312 33315	   	278.16	紫4易伤2等级2伤害1时间2攻速	127a易伤3a等级4核59攻速6时间8a伤害a序列升级	4
21	64633 13332	   	277.85	橙4易伤2等级2伤害	139a易伤28伤害45等级6核7最后敌人	5
22	64632 21333	   	277.71	橙4易伤2等级2伤害1卖塔	138a易伤26伤害46等级5卖塔6序列升级7核9立即金币	4
23	62332 11561	   	277.47	橙4易伤1等级1伤害3雷电2攻速	1249易伤3等级59攻速6核789雷电9序列升级a伤害	3
24	62331 61135	   	276.52	橙4易伤2等级1伤害1时间	1269易伤34等级5矿等7核8时间a伤害	7
25	62332 44132	   	276.52	橙4易伤2等级1伤害1时间	129a易伤34等级5立即金币6伤害7核8时间	8
26	62332 44132	   	276.52	橙4易伤2等级1伤害1时间	129a易伤34等级5立即金币6伤害7核8时间	7
27	62332 11561	   	275.43	橙3易伤2等级1伤害3雷电2攻速	129易伤34等级59攻速6核789雷电9序列升级a伤害	4
28	62562 31212	   	275.08	橙3易伤2等级3暴击1伤害	12a易伤3全技能4伤害59a暴击6随机矿7核8a等级a序列升级	7
29	62331 61132	 * 	274.80	橙5易伤2等级1时间	1269a易伤34等级5矿等7核8时间	7
30	62433 51132	   	274.80	橙5易伤2等级1时间	1269a易伤3金币生成45等级7核8时间	7
31	62352 21343	   	274.55	橙5易伤2等级2攻速1卖塔	1289a易伤36等级46攻速5卖塔6序列升级7核	4
32	62332 11562	   	273.65	橙4易伤1等级3雷电1时间2攻速	1249易伤3等级59攻速6核789雷电9序列升级a时间	3
33	62335 62233	   	273.05	橙3易伤2等级2伤害1时间	127易伤34等级5最后敌人6时间8核9a伤害	9
34	62332 13315	   	273.05	橙3易伤3等级2伤害2攻速	12a易伤34a等级59攻速6核7最后敌人8a伤害a序列升级	4
35	62332 14315	   	273.05	橙3易伤3等级2伤害2攻速	12a易伤34a等级59攻速6核7低血量敌人8a伤害a序列升级	4
36	62353 13315	   	273.05	橙3易伤3等级2伤害2攻速	12a易伤35a等级49攻速6核7最后敌人8a伤害a序列升级	5
37	64632 21321	   	272.91	橙3易伤2等级2伤害1时间1卖塔	138易伤26伤害46等级5卖塔6序列升级7核9策反a时间	4
38	62332 16122	   	272.60	橙4易伤2等级1时间2攻速	124a易伤37等级59攻速6核8时间	3
39	64632 21312	   	272.31	橙3易伤3伤害2等级1卖塔	138易伤269伤害46等级5卖塔6序列升级7核a基地爆炸	4
40	64632 21313	   	272.31	橙3易伤3伤害2等级1卖塔	138易伤269伤害46等级5卖塔6序列升级7核a平台	4
41	64632 21323	   	272.31	橙3易伤3伤害2等级1卖塔	138易伤26a伤害46等级5卖塔6序列升级7核9策反	4
42	43536 21221	   	272.09	橙4易伤2时间1等级1伤害	1平台2伤害3等级459a易伤68时间7核	5
