0	Index      	 *	Score 	Summary	Detail	Bounty	
1	41133 47513	 * 	282.37	橙3易伤2伤害2时间1等级1暴击	19时间2基地爆炸39伤害4加一5暴击6等级7核89a易伤9序列升级	3
2	43363 31163	 * 	278.41	橙4易伤2等级1时间1暴击	1时间2雷电3678易伤45等级9核a暴击	9
3	43622 31334	 * 	273.54	橙2易伤2等级3时间1伤害2雷电	135时间29雷电49等级6赏金塔79易伤8核9序列升级a伤害	2
4	31415 31128	 * 	273.50	橙5易伤2等级2雷电	19雷电2双倍矿3加一49等级56789易伤9序列升级a核	9
5	32246 63231	 * 	273.23	橙3易伤2等级3雷电1伤害1暴击	178雷电2478金币生成34等级478序列升级5暴击678易伤9伤害a核	8
6	43363 31161	   	271.31	橙4易伤2等级1时间2雷电	1时间2a雷电3678易伤45等级9核	10
7	32216 63214	   	269.32	橙3易伤2等级3雷电1时间1暴击	178雷电278金币生成34等级5暴击678易伤78序列升级9时间a核	10
8	41531 22363	 * 	268.86	橙3易伤3时间1等级2攻速	15a时间2基地爆炸37a易伤4雷电6等级8核9a攻速a序列升级	10
9	31415 46323	   	266.40	橙3易伤2伤害1等级2雷电1暴击	17雷电2双倍矿3加一4等级579易伤67伤害7序列升级8暴击a核	10
10	43363 31161	   	264.76	橙4易伤2等级1时间	1时间2雷电3678易伤45等级9核a金币生成	9
11	43363 31162	   	264.76	橙4易伤2等级1时间	1时间2雷电3678易伤45等级9核a低血量敌人	10
12	43363 31163	   	264.76	橙4易伤2等级1时间	1时间2雷电3678易伤45等级9核a基地爆炸	10
13	43363 31115	   	264.66	橙4易伤2等级1时间	1时间2雷电3678易伤45等级9双倍物品a核	10
14	43363 31162	   	264.66	橙4易伤2等级1时间	1时间2雷电3678易伤45等级9核a掉矿	9
15	22653 15223	 * 	264.36	橙3易伤3时间1等级2暴击	1双倍矿28暴击389易伤4低血量敌人5等级68a时间7核8序列升级	2
16	22663 15223	   	264.36	橙3易伤3时间1等级2暴击	1双倍矿28暴击389易伤4基地爆炸5等级68a时间7核8序列升级	2
17	22623 15223	   	264.26	橙3易伤3时间1等级2暴击	1双倍矿28暴击389易伤4挖尘5等级68a时间7核8序列升级	2
18	24523 15223	   	264.26	橙3易伤3时间1等级2暴击	1双倍矿289易伤38暴击4挖尘5等级68a时间7核8序列升级	3
19	32212 35534	 * 	264.01	橙3易伤3等级1时间2雷电1暴击	19雷电2金币生成349等级5时间6暴击789易伤9序列升级a核	9
20	33453 11363	   	263.77	橙3易伤2等级1伤害1时间	1雷电249易伤3低血量敌人5a等级6时间7核8伤害	1
21	33614 21363	   	263.77	橙3易伤2等级1伤害1时间	1雷电269易伤3时间4a等级5敌人爆炸7核8伤害	1
22	36353 11363	   	263.77	橙3易伤2等级1伤害1时间	1雷电2最后敌人349易伤5a等级6时间7核8伤害	3
23	43163 21363	   	263.77	橙3易伤2等级1伤害1时间	1时间2雷电3基地爆炸4a等级569易伤7核8伤害	5
24	43314 21363	   	263.77	橙3易伤2等级1伤害1时间	1时间2雷电369易伤4a等级5敌人爆炸7核8伤害	3
25	13355 11363	   	263.67	橙3易伤2等级1伤害1时间	1挖尘2雷电349易伤5a等级6时间7核8伤害	3
26	33255 11363	   	263.67	橙3易伤2等级1伤害1时间	1雷电249易伤3挖尘5a等级6时间7核8伤害	1
27	43363 33334	   	263.67	橙3易伤2等级1伤害1时间	1时间2雷电369易伤45等级7挖尘8核a伤害	10
28	43361 21363	   	263.67	橙3易伤2等级1伤害1时间	1时间2雷电369易伤4a等级5挖尘7核8伤害	5
29	41325 42262	 * 	263.31	橙3易伤2等级3时间	145时间2a基地爆炸3加一67a易伤8a等级9核a序列升级	3
30	41351 23622	   	263.31	橙3易伤2等级3时间	189时间2a基地爆炸3加一46a易伤5a等级7核a序列升级	9
31	45351 23322	   	263.31	橙3易伤2等级3时间	189时间2a敌人爆炸3加一46a易伤5a等级7核a序列升级	9
32	41351 23217	 * 	263.05	橙2易伤2等级2伤害2时间	1a时间2a基地爆炸3加一46易伤59等级7核8a伤害a序列升级	7
33	41351 31217	   	263.05	橙2易伤2等级2伤害2时间	1a时间2a基地爆炸3加一47易伤59等级6核8a伤害a序列升级	6
34	41143 22231	 * 	262.95	紫5易伤3时间2伤害	19a时间2基地爆炸39伤害46789易伤5核9序列升级	10
35	41563 22231	   	262.95	紫5易伤3时间2伤害	19a时间2基地爆炸36789易伤49伤害5核9序列升级	10
36	45143 22231	   	262.95	紫5易伤3时间2伤害	19a时间2敌人爆炸39伤害46789易伤5核9序列升级	10
37	46143 22231	   	262.85	紫5易伤3时间2伤害	19a时间2挖尘39伤害46789易伤5核9序列升级	10
38	33651 32611	   	262.69	橙3易伤2时间1等级1暴击1全技能	1雷电245易伤35时间5序列升级6最后敌人7全技能8核9暴击a等级	1
39	32361 16431	   	262.39	橙2易伤2等级1伤害1时间1暴击1全技能	1雷电2a等级3伤害4暴击57易伤6全技能8核9时间	1
40	24511 42223	 * 	261.11	橙4易伤2伤害2暴击	1双倍矿2489易伤38暴击5金币生成6攻速78伤害8序列升级a核	5
41	24512 42223	   	261.11	橙4易伤2伤害2暴击	1双倍矿2489易伤38暴击5矿等6攻速78伤害8序列升级a核	5
42	22632 42223	   	261.01	橙4易伤2伤害2暴击	1双倍矿28暴击3589易伤4掉矿6攻速78伤害8序列升级a核	2
43	24511 42223	   	261.01	橙4易伤2伤害2暴击	1双倍矿2489易伤38暴击5掉矿6攻速78伤害8序列升级a核	4
44	24516 32223	   	261.01	橙4易伤2伤害2暴击	1双倍矿2489易伤38暴击5攻速6掉矿78伤害8序列升级a核	6
45	24532 42223	   	261.01	橙4易伤2伤害2暴击	1双倍矿2589易伤38暴击4掉矿6攻速78伤害8序列升级a核	3
46	24513 15223	 * 	259.70	橙5易伤1等级2暴击	1双倍矿24589易伤38暴击68金币生成7核8序列升级a等级	6
47	41351 32271	   	259.65	橙3易伤2等级2时间1核弹1全技能	1a时间2基地爆炸3加一49a易伤5a等级6核7全技能8核弹a序列升级	9
48	24513 25223	   	259.50	橙5易伤1等级2暴击	1双倍矿24589易伤38暴击68掉矿7核8序列升级a等级	6
49	24513 35223	   	259.50	橙5易伤1等级2暴击	1双倍矿24589易伤38暴击68掉矿7核8序列升级a等级	5
50	41143 22232	   	259.38	紫5易伤2伤害2时间1全技能	19时间2基地爆炸39伤害46789易伤5核9序列升级a全技能	9
51	41563 22232	   	259.38	紫5易伤2伤害2时间1全技能	19时间2基地爆炸36789易伤49伤害5核9序列升级a全技能	9
52	41531 22334	   	259.34	橙3易伤2时间1等级1伤害	15时间2基地爆炸379易伤4雷电6等级8核a伤害	10
53	33165 11523	 * 	259.14	橙2易伤2等级1伤害2暴击1时间1核弹	1雷电2a易伤3金币生成4伤害5a等级6时间7核8核弹9a暴击a序列升级	1
54	33614 21632	   	258.29	橙3易伤2等级2时间	1雷电268易伤39时间4a等级5敌人爆炸7核	1
55	41531 22332	   	258.29	橙3易伤2等级2时间	15时间2基地爆炸379易伤4雷电6a等级8核	9
56	43314 21632	   	258.29	橙3易伤2等级2时间	19时间2雷电368易伤4a等级5敌人爆炸7核	3
57	41563 22233	   	258.03	紫5易伤2伤害2时间	19时间2基地爆炸36789易伤49伤害5核9序列升级a雷电	10
58	41143 22233	   	258.03	紫5易伤2伤害2时间	19时间2基地爆炸39伤害46789易伤5核9序列升级a雷电	10
59	45143 22233	   	258.03	紫5易伤2伤害2时间	19时间2敌人爆炸39伤害46789易伤5核9序列升级a雷电	10
60	45143 22233	   	258.03	紫5易伤2伤害2时间	19时间2敌人爆炸39伤害46789易伤5核9序列升级a攻速	9
61	46143 22233	   	257.93	紫5易伤2伤害2时间	19时间2挖尘39伤害46789易伤5核9序列升级a雷电	10
62	46143 22233	   	257.93	紫5易伤2伤害2时间	19时间2挖尘39伤害46789易伤5核9序列升级a攻速	9
63	22613 12216	   	257.85	橙3易伤3时间1等级1暴击	1双倍矿2暴击389易伤467时间5等级a核	2
64	24513 12216	   	257.85	橙3易伤3时间1等级1暴击	1双倍矿289易伤3暴击467时间5等级a核	3
65	32361 13441	   	257.80	橙2易伤2等级3雷电1伤害1暴击1全技能	17a雷电2a等级3伤害4暴击5a易伤6全技能8核9赏金塔a序列升级	1
66	32361 13461	   	257.80	橙2易伤2等级3雷电1伤害1暴击1全技能	17a雷电2a等级3伤害4暴击5a易伤6全技能8核9赏金邻近a序列升级	1
67	32361 31441	   	257.80	橙2易伤2等级3雷电1伤害1暴击1全技能	16a雷电2a等级3伤害4暴击5a易伤7全技能8核9赏金塔a序列升级	1
68	32361 31461	   	257.80	橙2易伤2等级3雷电1伤害1暴击1全技能	16a雷电2a等级3伤害4暴击5a易伤7全技能8核9赏金邻近a序列升级	1
69	41133 47512	   	257.68	橙2易伤2伤害2时间1等级1暴击	19时间2基地爆炸39伤害4加一5暴击6等级7核89易伤9序列升级a立即金币	3
70	41133 47511	   	257.58	橙2易伤2伤害2时间1等级1暴击	19时间2基地爆炸39伤害4加一5暴击6等级7核89易伤9序列升级a赏金塔	3
71	33531 33613	   	257.56	橙3易伤2等级1时间1暴击	1雷电28a易伤3敌人爆炸4暴击5a等级6时间7核9a矿等a序列升级	1
72	33531 33153	   	257.36	橙3易伤3等级1时间1暴击	1雷电29a易伤3敌人爆炸4暴击59a等级6时间7核89a掉矿9a序列升级	1
73	24236 32623	 * 	257.00	橙3易伤2等级2伤害	1双倍矿29a易伤3随机矿4a等级5平台6立即金币7a伤害8核a序列升级	3
74	33162 11336	   	256.87	橙2易伤2等级2伤害1时间	1雷电2a易伤3金币生成48伤害5a矿等6时间7核9a等级a序列升级	1
75	33165 11336	   	256.87	橙2易伤2等级2伤害1时间	1雷电2a易伤3金币生成48伤害5a等级6时间7核9a矿等a序列升级	1
76	33211 11523	   	256.82	橙4易伤2等级	1雷电2攻速34等级5平台6789易伤a核	10
77	41113 21333	   	256.67	橙2易伤2等级2伤害1时间	1时间2基地爆炸38伤害4雷电56易伤7核9a等级	5
78	41142 21333	   	256.67	橙2易伤2等级2伤害1时间	1时间2基地爆炸38伤害46易伤5雷电7核9a等级	4
79	41562 21333	   	256.67	橙2易伤2等级2伤害1时间	1时间2基地爆炸36易伤48伤害5雷电7核9a等级	4
80	46113 21333	   	256.57	橙2易伤2等级2伤害1时间	1时间2挖尘38伤害4雷电56易伤7核9a等级	5
81	46142 21333	   	256.57	橙2易伤2等级2伤害1时间	1时间2挖尘38伤害46易伤5雷电7核9a等级	4
82	33613 51323	   	256.38	橙2易伤1等级1伤害2暴击2攻速1时间	1雷电2a易伤3时间4等级5a攻速6随机矿7核8伤害9a暴击a序列升级	1
83	33422 13364	 * 	256.03	橙3易伤3时间3雷电1全技能	137雷电2攻速47a易伤567时间7序列升级8全技能9核	3
84	23421 36413	   	255.67	橙3易伤2等级1伤害1时间	1双倍矿29基地爆炸3平台49等级5伤害6时间7核89a易伤9序列升级	4
85	45351 23214	   	255.37	橙3易伤2等级1伤害1时间	1时间2敌人爆炸3加一46a易伤59等级7核8伤害	7
86	45351 31214	   	255.37	橙3易伤2等级1伤害1时间	1时间2敌人爆炸3加一47a易伤59等级6核8伤害	6
87	46351 23214	   	255.27	橙3易伤2等级1伤害1时间	1时间2挖尘3加一46a易伤59等级7核8伤害	7
88	46351 31214	   	255.27	橙3易伤2等级1伤害1时间	1时间2挖尘3加一47a易伤59等级6核8伤害	6
89	33163 61523	 * 	254.71	橙2易伤2时间1等级1伤害2暴击1核弹	1雷电2a易伤3金币生成4伤害5a时间6等级7核8核弹9a暴击a序列升级	1
90	43351 32611	   	254.66	橙3易伤1等级1时间2雷电1暴击1全技能	1时间25雷电345易伤5序列升级6最后敌人7全技能8核9暴击a等级	3
91	33422 13112	   	254.31	橙3易伤3时间3雷电2攻速	137雷电28攻速478易伤567时间78序列升级9最后敌人a核	3
92	41143 22531	   	254.26	紫4易伤3时间2伤害1全技能	189时间2基地爆炸39伤害4679易伤5核9序列升级a全技能	10
93	21432 32623	   	254.14	橙3易伤2伤害1等级2攻速	1双倍矿2a攻速3等级4平台59a易伤6立即金币7a伤害8核a序列升级	1
94	21432 42623	   	254.14	橙3易伤2伤害1等级2攻速	1双倍矿2a攻速3等级46平台59a易伤7a伤害8核a序列升级	1
95	33221 14334	   	253.97	橙3易伤2等级1伤害2雷电	19雷电259易伤345挖尘59序列升级69等级7赏金邻近8核a伤害	1
96	33412 41363	   	253.66	橙2易伤2等级2时间1伤害	1雷电29易伤3低血量敌人4a等级56时间7核8伤害	1
97	33611 41363	   	253.66	橙2易伤2等级2时间1伤害	1雷电29易伤36时间4a等级5低血量敌人7核8伤害	1
98	33614 31363	   	253.66	橙2易伤2等级2时间1伤害	1雷电29易伤36时间4a等级5敌人爆炸7核8伤害	1
99	41531 21363	   	253.66	橙2易伤2等级2时间1伤害	15时间2基地爆炸39易伤4雷电6a等级7核8伤害	6
100	43163 31363	   	253.66	橙2易伤2等级2时间1伤害	16时间2雷电3基地爆炸4a等级59易伤7核8伤害	5
101	43311 41363	   	253.66	橙2易伤2等级2时间1伤害	16时间2雷电39易伤4a等级5低血量敌人7核8伤害	3
102	43314 31363	   	253.66	橙2易伤2等级2时间1伤害	16时间2雷电39易伤4a等级5敌人爆炸7核8伤害	3
103	43331 21363	   	253.66	橙2易伤2等级2时间1伤害	15时间2雷电39易伤4低血量敌人6a等级7核8伤害	6
104	43331 61363	   	253.66	橙2易伤2等级2时间1伤害	15时间2雷电39易伤4低血量敌人6a等级7核8伤害	5
105	13361 21363	   	253.56	橙2易伤2等级2时间1伤害	1挖尘2雷电39易伤45时间6a等级7核8伤害	6
106	13361 61363	   	253.56	橙2易伤2等级2时间1伤害	1挖尘2雷电39易伤45时间6a等级7核8伤害	5
107	43341 21363	   	253.56	橙2易伤2等级2时间1伤害	15时间2雷电39易伤4挖尘6a等级7核8伤害	6
108	43361 31363	   	253.56	橙2易伤2等级2时间1伤害	16时间2雷电39易伤4a等级5挖尘7核8伤害	5
109	43363 33324	   	253.56	橙2易伤2等级2时间1伤害	19时间2雷电36易伤45等级7挖尘8核a伤害	10
110	43622 31324	   	253.48	橙2易伤2等级3时间2雷电	135时间2a雷电4a等级6赏金塔7a易伤8核9平台a序列升级	2
111	43622 31331	   	253.48	橙2易伤2等级3时间2雷电	135时间29雷电49等级6赏金塔79易伤8核9序列升级a策反	2
112	43622 31332	   	253.48	橙2易伤2等级3时间2雷电	135时间29雷电49等级6赏金塔79易伤8核9序列升级a金币生成	2
