0	Index      	 *	Score 	Summary	Detail	Bounty	
1	61625 22332	 * 	300.92	橙3易伤2等级3时间2伤害1卖塔	1卖塔2a等级35伤害45a易伤5a序列升级6平台7核89a时间	7
2	32215 36332	 * 	295.48	橙4易伤3伤害2时间2攻速	18时间259a易伤378伤害48攻速6核8序列升级	7
3	36312 36331	 * 	292.55	橙4易伤3伤害3时间	138时间278伤害4随机矿589a易伤6核8序列升级	7
4	32215 35214	 * 	291.78	橙3易伤2等级3时间1伤害	19a时间25a易伤3伤害4攻速6核7额外掉落8a等级a序列升级	10
5	36151 51312	 * 	291.61	橙3易伤3时间2伤害1等级	189时间28伤害3等级4全技能5掉矿68a易伤7核8序列升级	8
6	36422 36332	   	290.33	橙4易伤3伤害2时间1核弹	18时间278伤害3核弹4立即金币589a易伤6核8序列升级	7
7	32215 36343	 * 	289.59	橙2易伤3伤害2时间1等级2攻速1暴击	18时间25易伤378伤害48攻速6核8序列升级9等级a暴击	7
8	36311 11435	 * 	287.38	橙2易伤2等级3时间2伤害1核弹	137时间27伤害4随机矿5核弹67等级7序列升级8核9a易伤	7
9	32215 32332	 * 	287.25	橙4易伤2伤害2时间3攻速	18时间259a易伤38伤害478攻速6核8序列升级	7
10	32212 35254	   	286.40	橙3易伤2等级2时间1伤害2攻速	1a时间29a易伤3伤害45攻速6核7额外掉落8a等级a序列升级	10
11	36342 32331	 * 	282.89	橙4易伤3时间3攻速1伤害	138时间2伤害489a易伤578攻速6核8序列升级	7
12	32215 32343	 * 	281.36	橙2易伤2伤害2时间1等级3攻速1暴击	18时间25易伤38伤害478攻速6核8序列升级9等级a暴击	7
13	36151 51313	   	280.57	橙2易伤3时间2伤害1等级1暴击	189时间28伤害3等级4全技能5掉矿68易伤7核8序列升级a暴击	8
14	36422 31333	   	280.50	橙3易伤3时间2伤害1暴击1核弹	178时间28伤害3核弹4立即金币589易伤6核8序列升级a暴击	6
15	36452 31333	   	280.50	橙3易伤3时间2伤害1暴击1核弹	178时间28伤害3核弹4双倍矿589易伤6核8序列升级a暴击	6
16	36153 21433	   	279.91	橙3易伤2等级2时间1伤害	18时间2伤害38等级4全技能58a易伤6随机矿7核8序列升级9敌人爆炸	8
17	36153 21423	   	279.81	橙3易伤2等级2时间1伤害	18时间2伤害38等级4全技能58a易伤6随机矿7核8序列升级9挖尘	8
18	36312 36336	   	279.81	橙3易伤3伤害3时间	138时间278伤害4随机矿589易伤6核8序列升级a雷电	7
19	32212 31331	 * 	279.43	橙3易伤3时间2伤害3攻速	178时间29a易伤38伤害458攻速6核8序列升级	6
20	32215 31311	   	279.43	橙3易伤3时间2伤害3攻速	178时间25a易伤38伤害489攻速6核8序列升级	6
21	36342 36311	   	279.43	橙3易伤3时间2伤害3攻速	138时间27伤害48a易伤589攻速6核8序列升级	7
22	61625 31122	 * 	278.66	橙2易伤3伤害2等级2时间1卖塔	1卖塔29等级359伤害45易伤59序列升级67时间89敌人爆炸a核	10
23	32115 21616	 * 	277.65	橙5易伤3时间1伤害	147时间2567a易伤37低血量敌人7序列升级8伤害9核	9
24	32115 21621	   	276.90	橙4易伤3时间2伤害	147时间2567易伤37低血量敌人7序列升级89伤害a核	9
25	32115 21631	   	276.90	橙4易伤3时间2伤害	147时间2567易伤37低血量敌人7序列升级89伤害a核	8
26	36153 21413	   	276.22	橙2易伤2等级3时间1伤害2全技能	189时间2伤害38等级4a全技能58易伤6随机矿7核8序列升级	8
27	32215 36324	   	276.00	橙3易伤2伤害1等级1时间1暴击	1时间258易伤37伤害4攻速6核9等级a暴击	9
28	32215 36342	   	275.94	橙2易伤3伤害2时间1等级2攻速	18时间25易伤378伤害48攻速6核8序列升级9等级a平台	7
29	32215 36341	   	275.84	橙2易伤3伤害2时间1等级2攻速	18时间25易伤378伤害48攻速6核8序列升级9等级a挖尘	7
30	32215 36351	 * 	275.54	橙5易伤2伤害1时间	1时间2589a易伤37伤害4攻速6核	10
31	32212 35214	   	274.93	橙2易伤2等级3时间1伤害2攻速	19a时间2a易伤3伤害45攻速6核7额外掉落8a等级a序列升级	10
32	32214 36332	   	274.42	橙3易伤3伤害2时间2攻速	18时间29a易伤378伤害48攻速5立即金币6核8序列升级	7
33	32215 36331	   	274.42	橙3易伤3伤害2时间2攻速	18时间259易伤378伤害48攻速6核8序列升级a金币生成	7
34	32215 36333	   	274.42	橙3易伤3伤害2时间2攻速	18时间259易伤378伤害48攻速6核8序列升级a平台	7
35	32215 36335	   	274.42	橙3易伤3伤害2时间2攻速	18时间259易伤378伤害48攻速6核8序列升级a基地爆炸	7
36	32215 36336	   	274.32	橙3易伤3伤害2时间2攻速	18时间259易伤378伤害48攻速6核8序列升级a挖青	7
37	36312 36341	 * 	273.01	橙2易伤3伤害3时间1等级	138时间278伤害4随机矿58易伤6核8序列升级9等级a最后敌人	7
38	36312 36343	   	273.01	橙2易伤3伤害3时间1等级	138时间278伤害4随机矿58易伤6核8序列升级9等级a平台	7
39	36312 36342	   	272.91	橙2易伤3伤害3时间1等级	138时间278伤害4随机矿58易伤6核8序列升级9等级a掉矿	7
40	36153 21421	   	272.81	橙2易伤2等级2伤害2时间	18时间2a伤害38等级4全技能58易伤6随机矿7核8序列升级9策反	9
41	36153 21431	   	272.71	橙2易伤2等级2伤害2时间	18时间2a伤害38等级4全技能58易伤6随机矿7核8序列升级9掉矿	9
42	32215 36322	   	272.01	橙3易伤2伤害1等级1时间	1时间258易伤37伤害4攻速6核9等级a全技能	9
43	32215 31345	   	272.00	橙3易伤3时间2伤害2攻速	178时间25a易伤38伤害48攻速6核8序列升级9低血量敌人	6
44	32215 31365	   	272.00	橙3易伤3时间2伤害2攻速	178时间25a易伤38伤害48攻速6核8序列升级9基地爆炸	6
45	36312 32245	   	272.00	橙3易伤3时间2伤害2攻速	13a时间28伤害4随机矿59a易伤6核7a攻速a序列升级	10
46	32215 36251	   	271.78	橙4易伤2伤害2时间	18时间259a易伤37伤害4攻速6核	10
47	32215 36311	   	271.78	橙4易伤2伤害2时间	19时间258a易伤37伤害4攻速6核	10
48	32215 36352	   	271.78	橙4易伤2伤害2时间	1a时间2589易伤37伤害4攻速6核	9
49	36312 36333	   	271.50	橙3易伤3伤害3时间	138时间278伤害4随机矿589易伤6核8序列升级a金币生成	7
50	36312 36334	   	271.50	橙3易伤3伤害3时间	138时间278伤害4随机矿589易伤6核8序列升级a平台	7
51	36312 36335	   	271.50	橙3易伤3伤害3时间	138时间278伤害4随机矿589易伤6核8序列升级a矿等	7
52	22225 31422	 * 	271.47	橙4易伤2等级1伤害1核弹	1a最后敌人278a易伤3伤害4敌人爆炸5a等级6核9核弹a序列升级	7
53	22225 31622	   	271.47	橙4易伤2等级1伤害1核弹	1a最后敌人278a易伤3伤害4敌人爆炸5a等级6核9核弹a序列升级	8
54	36312 36313	   	271.40	橙3易伤3伤害3时间	138时间278伤害4随机矿58a易伤6核8序列升级9挖青	7
55	36312 36332	   	271.40	橙3易伤3伤害3时间	138时间278伤害4随机矿589易伤6核8序列升级a赏金塔	7
56	36312 36363	   	271.40	橙3易伤3伤害3时间	138时间278伤害4随机矿58a易伤6核8序列升级9挖尘	7
