0	Index      	Bounty	 *	Score 	Summary	Detail	
1	24221 54233	2	 * 	294.81	橙3易伤3伤害3时间1暴击1全技能	17a易伤27a伤害3暴击4挖尘57a时间6赏金邻近7a序列升级8核9全技能
2	24634 33113	2	 * 	292.98	橙4易伤3伤害2时间1暴击	1678易伤238伤害48时间5平台8序列升级9暴击a核
3	24313 22653	10	 * 	292.15	橙4易伤2时间1等级3雷电1伤害	178a易伤2伤害357雷电47时间6核7序列升级9等级
4	24313 22131	7	 * 	285.57	橙3易伤3时间2伤害3雷电1全技能	179易伤29伤害357雷电479时间6核79序列升级8全技能a立即金币
5	24313 22135	7	   	285.57	橙3易伤3时间2伤害3雷电1全技能	179易伤29伤害357雷电479时间6核79序列升级8全技能a随机矿
6	24313 22136	7	   	285.57	橙3易伤3时间2伤害3雷电1全技能	179易伤29伤害357雷电479时间6核79序列升级8全技能a双倍矿
7	24313 22132	7	   	285.47	橙3易伤3时间2伤害3雷电1全技能	179易伤29伤害357雷电479时间6核79序列升级8全技能a加一
8	24313 22133	7	   	285.47	橙3易伤3时间2伤害3雷电1全技能	179易伤29伤害357雷电479时间6核79序列升级8全技能a掉矿
9	26223 26116	10	 * 	284.89	橙4易伤2等级2时间1暴击	178a易伤2暴击3a时间4最后敌人5金币生成6a等级9核a序列升级
10	24313 11464	4	 * 	281.36	橙3易伤2等级2伤害1时间	19a易伤29伤害3雷电4时间5加一69等级7赏金邻近8核9序列升级
11	24322 11464	4	   	281.36	橙3易伤2等级2伤害1时间	19a易伤29伤害3雷电4加一5时间69等级7赏金邻近8核9序列升级
12	24333 11464	3	   	281.36	橙3易伤2等级2伤害1时间	19a易伤29伤害3雷电4时间5加一69等级7赏金邻近8核9序列升级
13	24313 22651	10	   	280.76	橙3易伤2时间1等级3雷电1伤害1全技能	178易伤2伤害357雷电47时间6核7序列升级9等级a全技能
14	24313 22153	7	   	280.76	橙3易伤2时间1等级3雷电1伤害1全技能	179易伤2伤害357雷电47时间6核7序列升级8全技能a等级
15	24313 22652	10	   	279.41	橙3易伤2时间1等级3雷电1伤害	178易伤2伤害357雷电47时间6核7序列升级9等级a攻速
16	24314 22232	8	   	278.83	橙3易伤2等级1伤害1时间2雷电	179易伤2伤害37雷电4时间5攻速67等级7序列升级8敌人爆炸a核
17	24314 22262	9	   	278.83	橙3易伤2等级1伤害1时间2雷电	179易伤2伤害37雷电4时间5攻速67等级7序列升级8敌人爆炸a核
18	24334 12612	5	   	278.60	橙3易伤2伤害1等级2攻速1时间	167易伤27伤害3雷电4挖尘57攻速7序列升级8核9等级a时间
19	24325 22313	9	 * 	278.13	橙2易伤3伤害2等级1暴击	17易伤279伤害3雷电4加一5攻速67等级7序列升级8暴击a核
20	24325 22373	8	   	278.13	橙2易伤3伤害2等级1暴击	17易伤279伤害3雷电4加一5攻速67等级7序列升级8暴击a核
21	24511 12512	4	   	277.40	橙3易伤2伤害1等级1时间2雷电	167易伤27伤害3敌人爆炸4攻速57雷电7序列升级8时间9等级a核
22	24512 22512	4	   	277.40	橙3易伤2伤害1等级1时间2雷电	157易伤27伤害3敌人爆炸4攻速67雷电7序列升级8时间9等级a核
23	24313 22624	10	   	276.13	橙3易伤2伤害2时间3雷电1暴击	178易伤2a伤害357雷电47时间6核7序列升级9暴击
24	26221 23436	3	   	275.53	橙4易伤2时间1等级1暴击1全技能	157a易伤2暴击37时间4全技能67最后敌人7序列升级8核9等级
25	24361 23422	8	   	275.07	橙3易伤2等级2伤害1全技能	16a易伤2a伤害3雷电4全技能56低血量敌人6a序列升级7a等级8核9平台
26	26221 23432	3	   	274.55	橙3易伤2时间1等级1伤害1暴击1全技能	157易伤2暴击37时间4全技能67最后敌人7序列升级8核9等级a伤害
27	26521 23432	2	   	274.55	橙3易伤2时间1等级1伤害1暴击1全技能	157易伤2暴击37时间4全技能67最后敌人7序列升级8核9等级a伤害
28	24314 12162	5	   	273.54	橙4易伤2伤害2攻速1时间	1679易伤27伤害3雷电4时间57攻速7序列升级8金币生成a核
29	24325 22634	7	   	273.52	橙3易伤2等级2伤害	178易伤27伤害3雷电4加一5攻速67等级7序列升级9策反a核
30	24342 33161	2	   	273.43	橙3易伤2等级1伤害1时间1全技能	159易伤2伤害3a等级4时间6核7全技能8雷电
31	24322 26744	8	   	273.42	橙3易伤2等级2伤害	178易伤28伤害3雷电4加一5掉矿68等级8序列升级9攻速a核
32	24325 22632	9	 * 	273.42	橙3易伤3等级2伤害	179易伤27伤害3雷电4加一5攻速678等级7序列升级a核
33	24325 22634	10	   	273.42	橙3易伤3等级2伤害	179易伤27伤害3雷电4加一5攻速678等级7序列升级a核
34	22314 22463	9	   	273.35	橙3易伤2等级2时间2雷电	17a易伤2随机矿37雷电48时间5攻速67等级7序列升级9核
35	23335 26143	2	 * 	272.86	橙3易伤3伤害2等级	18a易伤28a矿等39等级4策反5额外掉落68a伤害7核8a序列升级
36	23335 26143	1	   	272.86	橙3易伤3伤害2等级	18a易伤28a矿等39等级4策反5额外掉落68a伤害7核8a序列升级
37	26331 22434	8	 * 	272.66	橙3易伤3时间1等级2雷电1暴击1卖塔	179易伤2暴击3卖塔47雷电578时间6核7序列升级a等级
38	43521 33211	7	 * 	272.30	橙5易伤2等级1暴击	1立即金币2金币生成36等级45689易伤6序列升级7核a暴击
39	24313 22622	10	   	271.77	橙3易伤3时间3雷电1伤害1暴击	178易伤2伤害357雷电47a时间6核7序列升级9暴击
40	25314 22233	7	 * 	271.68	橙3易伤2伤害3攻速3雷电1时间	179易伤2低血量敌人347攻速579雷电6核79序列升级89伤害a时间
