0	Index      	 *	Score 	Summary	Detail	Bounty	
1	32112 54222	 * 	303.49	橙3易伤3伤害2等级2时间	1a等级23a伤害49时间5基地爆炸68a易伤7核a序列升级	1
2	52243 61331	 * 	293.08	橙2易伤3伤害3时间1等级3雷电	179时间279雷电36易伤4金币生成579伤害79序列升级8核a等级	7
3	53321 54222	 * 	292.77	橙4易伤2等级3时间	19a时间248a易伤3攻速5最后敌人6a等级7核a序列升级	1
4	32153 64222	 * 	292.03	橙2易伤3伤害2等级3时间	1a等级23a伤害4低血量敌人58易伤69a时间7核a序列升级	1
5	32123 64222	   	291.93	橙2易伤3伤害2等级3时间	1a等级23a伤害4挖尘58易伤69a时间7核a序列升级	1
6	32132 24222	   	287.84	橙3易伤2等级2伤害2时间	1a等级23伤害48a易伤5基地爆炸6低血量敌人7核9a时间a序列升级	1
7	32132 64222	   	287.84	橙3易伤2等级2伤害2时间	1a等级23伤害48a易伤5基地爆炸6最后敌人7核9a时间a序列升级	1
8	31613 14222	   	287.74	橙3易伤2等级2伤害2时间	1a等级2挖青38a易伤4最后敌人57伤害6核9a时间a序列升级	4
9	31663 14222	   	287.74	橙3易伤2等级2伤害2时间	1a等级2挖青38a易伤4最后敌人57伤害6核9a时间a序列升级	3
10	33246 32153	 * 	284.92	橙4易伤3等级2暴击1时间	168等级2雷电3平台48暴击5678易伤68序列升级9时间a核	3
11	31224 64222	   	284.36	橙4易伤2等级3时间	1a等级2挖青3金币生成458a易伤69a时间7核a序列升级	3
12	31224 64222	   	284.26	橙4易伤2等级3时间	1a等级2挖青3掉矿458a易伤69a时间7核a序列升级	2
13	52243 61323	   	283.68	橙3易伤2伤害2时间1等级2雷电	17时间27雷电36a易伤4金币生成57伤害7序列升级8核9等级	7
14	33263 22125	 * 	281.36	橙4易伤3等级3暴击2雷电	18a等级25雷电3平台478a易伤68a暴击8a序列升级9核	4
15	35343 32315	   	281.28	橙3易伤2等级3时间	1a等级2攻速3全技能47a易伤59a时间6双倍物品8核a序列升级	3
16	35343 33161	   	281.28	橙3易伤2等级3时间	18等级2攻速3全技能48a易伤578时间6双倍物品8序列升级9核	3
17	16132 33164	   	281.07	橙4易伤2等级1时间2雷电	1全技能27等级3赏金塔47雷电579a易伤6核7序列升级8时间	1
18	32133 51553	 * 	280.80	橙4易伤2伤害1等级1暴击	1等级23伤害4568易伤7暴击9攻速a核	1
19	33666 32113	 * 	279.54	橙4易伤3等级2时间	168等级2雷电38时间4随机矿5678易伤68序列升级9矿等a核	3
20	53321 54232	   	279.54	橙4易伤2等级2时间	1a时间248a易伤3攻速59最后敌人6a等级7核a序列升级	1
21	32113 24222	   	278.80	橙2易伤3伤害2等级2时间	1a等级23a伤害49时间58易伤6a低血量敌人7核a序列升级	1
22	32113 44222	   	278.80	橙2易伤3伤害2等级2时间	1a等级23a伤害49时间58易伤6a基地爆炸7核a序列升级	1
23	34316 14213	 * 	278.60	橙2易伤3伤害3等级2时间	134等级2a时间57a伤害6核8a易伤9加一a序列升级	4
24	31344 24232	 * 	278.05	橙4易伤2等级2伤害	1a等级258a易伤3基地爆炸49伤害6a低血量敌人7核a序列升级	1
25	32313 64222	   	276.37	橙2易伤2等级3时间2伤害	1a等级2a伤害3低血量敌人4双倍矿58易伤69a时间7核a序列升级	1
26	32353 64222	   	276.37	橙2易伤2等级3时间2伤害	1a等级2a伤害34低血量敌人58易伤69a时间7核a序列升级	1
27	32413 64222	   	276.37	橙2易伤2等级3时间2伤害	1a等级2a伤害3最后敌人4双倍矿58易伤69a时间7核a序列升级	1
28	34122 32345	   	274.64	橙3易伤2等级2时间2攻速	1a等级2a时间3雷电49攻速5双倍矿67a易伤8核a序列升级	4
29	16132 33144	   	274.60	橙3易伤2等级2时间2雷电	1全技能27等级3赏金塔47雷电57a易伤6核7序列升级89时间	1
30	16132 33153	   	274.60	橙3易伤3等级2时间2雷电	1全技能27a等级3赏金塔47雷电57a易伤6核7a序列升级8a时间9赏金邻近	1
31	31532 16334	   	274.02	橙4易伤2等级1伤害1暴击	15等级245a易伤3平台5序列升级6暴击7基地爆炸8伤害9核	1
