0	Index      	 *	Score 	Summary	Detail	
1	34134 23133	 * 	229.84	橙3伤害2攻速1易伤1暴击1技能1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9易伤a技能
2	34134 23121	   	223.07	橙3伤害2攻速1易伤1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9技能点a易伤
3	34134 23134	   	223.07	橙3伤害2攻速1易伤1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9易伤a基地爆炸
4	34134 23131	   	222.97	橙3伤害2攻速1易伤1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9易伤a挖青
5	34134 23132	   	222.97	橙3伤害2攻速1易伤1暴击1时间1策反1挖怪	1暴击245伤害35攻速5序列升级6时间7核8策反9易伤a挖怪
6	34134 23135	   	222.97	橙3伤害2攻速1易伤1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9易伤a挖尘
7	34134 23136	   	222.97	橙3伤害2攻速1易伤1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9易伤a等级
8	34134 23151	   	222.97	橙3伤害2攻速1易伤1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9等级a易伤
9	65513 13122	 * 	221.96	紫3伤害2易伤1双倍秒伤2攻速2时间1技能	19易伤24时间369伤害5核79攻速8技能9序列升级a双倍秒伤
10	34134 23333	   	219.51	橙3伤害2攻速1易伤1暴击1技能1时间	1暴击245伤害35攻速5序列升级6时间7核8随机矿9易伤a技能
11	64136 14131	 * 	219.11	橙4易伤3暴击1伤害1时间	1358易伤239暴击3序列升级4伤害6加一7核a时间
12	32352 42153	 * 	219.04	橙1散射对甲2易伤1全技能1攻速1暴击1策反	1暴击2散射对喷气3散射对甲4挖尘5攻速6策反7核8a易伤9全技能
13	34134 23211	 * 	218.94	橙3伤害2攻速1易伤2暴击1时间	19暴击245伤害35攻速5序列升级6时间7核8挖青a易伤
14	34134 23511	   	218.94	橙3伤害2攻速1易伤2暴击1时间	19暴击245伤害35攻速5序列升级6时间7核8加一a易伤
15	64136 14134	   	218.44	橙4易伤3暴击1伤害1策反	1358易伤239暴击3序列升级4伤害6加一7核a策反
16	34536 14132	 * 	217.06	橙5易伤1伤害2暴击	19暴击2伤害3458a易伤6加一7核
17	34134 42213	 * 	216.55	橙3伤害1双倍秒伤2攻速1易伤1暴击	1暴击245伤害35攻速5序列升级6立即金币7易伤8双倍矿9核a双倍秒伤
18	16211 15226	 * 	216.27	橙2易伤2伤害1全技能2时间1暴击1技能	1低血量敌人2技能35易伤45时间5序列升级69伤害7暴击8全技能a核
19	34134 23113	   	215.59	橙3伤害1双倍秒伤2攻速1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8策反9挖尘a双倍秒伤
20	34134 23233	   	215.59	橙3伤害1双倍秒伤2攻速1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8挖青9策反a双倍秒伤
21	34134 23533	   	215.59	橙3伤害1双倍秒伤2攻速1暴击1时间1策反	1暴击245伤害35攻速5序列升级6时间7核8加一9策反a双倍秒伤
22	34134 23423	 * 	215.56	橙3伤害1双倍秒伤2攻速2时间1暴击	1暴击245伤害35攻速5序列升级69时间7核8立即金币a双倍秒伤
23	64136 14223	 * 	215.00	橙3易伤1双倍秒伤1伤害2暴击1时间	135易伤23暴击3序列升级4伤害6加一7核8时间9随机矿a双倍秒伤
24	33232 31266	 * 	214.88	橙2易伤2全技能1伤害1暴击1时间1策反	1暴击2最后敌人3策反45易伤6时间7伤害89全技能a核
25	32352 42162	 * 	214.42	橙3易伤1散射对甲1攻速1暴击1策反	1暴击2散射对喷气3散射对甲4挖尘5攻速6策反7核89a易伤
26	64136 14241	 * 	213.76	橙3易伤2伤害2暴击1时间	135易伤23暴击3序列升级4a伤害6加一7核8时间9雷电
27	65513 13121	   	213.47	紫3伤害2易伤2攻速2时间1技能1策反	19易伤24时间369伤害5核79攻速8技能9序列升级a策反
28	64136 14122	   	213.07	橙4易伤1伤害2暴击1时间	1358易伤23暴击3序列升级4伤害6加一7核9时间a低血量敌人
29	64136 14121	   	212.97	橙4易伤1伤害2暴击1时间	1358易伤23暴击3序列升级4伤害6加一7核9时间a掉矿
30	64136 14123	   	212.97	橙4易伤1伤害2暴击1时间1挖怪	1358易伤23暴击3序列升级4伤害6加一7核9时间a挖怪
31	64136 14124	   	212.97	橙4易伤1伤害2暴击1时间	1358易伤23暴击3序列升级4伤害6加一7核9时间a挖青
32	34134 23321	   	212.73	橙3伤害2攻速1易伤1暴击1时间	1暴击245伤害35攻速5序列升级6时间7核8随机矿9技能点a易伤
