0	Index      	Bounty	 *	Score 	Summary	Detail	
1	35212 46133	10	 * 	295.25	DCR|3VULN|3DMG|2DUR|1TLV|1AART	19DUR|259DMG|3AART|45LWND|59BPWR|6TLV|7RCR|89aVULN
2	35232 46133	10	   	295.15	DCR|3VULN|3DMG|2DUR|1TLV|1AART	19DUR|249DMG|3AART|5LWND|6TLV|7RCR|89aVULN|9BPWR
3	35211 46131	10	 * 	292.72	DCR|3VULN|3DUR|2DMG|1TLV|1AART	159DUR|29DMG|3AART|4LWND|6TLV|7RCR|89aVULN|9BPWR
4	35322 46131	10	   	292.72	DCR|3VULN|3DUR|2DMG|1TLV|1AART	149DUR|29DMG|3LWND|5AART|6TLV|7RCR|89aVULN|9BPWR
5	33166 12124	1	 * 	291.08	DCR|4VULN|2DMG|2DUR|2LIT	19DUR|2579VULN|38LIT|4LHND|69DMG|9BPWR|aRCR
6	33166 12324	1	   	284.53	DCR|4VULN|2DMG|2DUR	19DUR|2579VULN|3LIT|4LHND|69DMG|8DMSP|9BPWR|aRCR
7	35231 45222	6	 * 	283.11	DCR|3VULN|2DMG|2DUR|2TLV|1AART	18DUR|24DMG|3AART|578VULN|68TLV|8BPWR|9BBNT|aRCR
8	43231 21512	7	 * 	280.86	DCR|3VULN|3DMG|3CDMG|1TLV	18aCDMG|24BEXP|38aDMG|5MLV|6TLV|78aVULN|8aBPWR|9RCR
9	43231 23512	6	   	280.86	DCR|3VULN|3DMG|3CDMG|1TLV	18aCDMG|24BEXP|38aDMG|5MLV|6TLV|78aVULN|8aBPWR|9RCR
10	45211 21512	7	   	280.86	DCR|3VULN|3DMG|3CDMG|1TLV	18aCDMG|24FEWX|38aDMG|5MLV|6TLV|78aVULN|8aBPWR|9RCR
11	45211 23512	6	   	280.86	DCR|3VULN|3DMG|3CDMG|1TLV	18aCDMG|24FEWX|38aDMG|5MLV|6TLV|78aVULN|8aBPWR|9RCR
12	45221 21512	7	   	280.86	DCR|3VULN|3DMG|3CDMG|1TLV	18aCDMG|2FEWX|38aDMG|4DMSP|5MLV|6TLV|78aVULN|8aBPWR|9RCR
13	45221 23512	6	   	280.86	DCR|3VULN|3DMG|3CDMG|1TLV	18aCDMG|2FEWX|38aDMG|4DMSP|5MLV|6TLV|78aVULN|8aBPWR|9RCR
14	35312 46133	10	   	279.49	DCR|3VULN|2DMG|2DUR|1TLV|1AART	19DUR|29DMG|34LWND|5AART|6TLV|7RCR|89aVULN|9BPWR
15	25222 46133	10	   	279.49	DCR|3VULN|2DMG|2DUR|1TLV|1AART	19LWND|29DMG|34DUR|5AART|6TLV|7RCR|89aVULN|9BPWR
16	33612 11222	1	 * 	279.10	DCR|4VULN|2DUR|2TLV|1ASPD|1AART	17DUR|2457VULN|37TLV|6AART|7BPWR|8ASPD|9BBNT|aRCR
17	33612 11262	1	   	279.10	DCR|4VULN|2DUR|2TLV|1ASPD|1AART	17DUR|2457VULN|37TLV|6AART|7BPWR|8ASPD|9ERES|aRCR
18	33621 35412	1	 * 	275.69	DCR|4VULN|2DUR|2ASPD|1TLV|1SELL	1aDUR|257aVULN|3TLV|4ERES|6aASPD|8SELL|9RCR|aBPWR
19	35233 43632	4	   	273.95	DCR|2VULN|3DMG|2DUR|1CDMG|1AART	19DUR|249DMG|3AART|5CGEN|6CDMG|7RCR|89VULN|9BPWR|aLIT
20	35232 43632	4	   	273.85	DCR|2VULN|3DMG|2DUR|1CDMG|1AART	19DUR|249DMG|3AART|5ERES|6CDMG|7RCR|89VULN|9BPWR|aLIT
21	22616 23336	1	   	273.75	DCR|4VULN|1DMG|1TLV|1DUR|1CDMG	1LWND|2479VULN|3TLV|5DMG|6CDMG|8RCR|aDUR
22	35211 46132	9	   	273.58	DCR|2VULN|3DUR|2DMG|2AART|1TLV	159DUR|29DMG|3aAART|4LWND|6TLV|7RCR|89VULN|9BPWR
23	35322 46132	9	   	273.58	DCR|2VULN|3DUR|2DMG|2AART|1TLV	149DUR|29DMG|3LWND|5aAART|6TLV|7RCR|89VULN|9BPWR
24	42221 41121	3	 * 	273.13	DCR|3VULN|3DUR|3CDMG|1AART	147CDMG|2AART|3LIT|578DUR|679VULN|7BPWR|aRCR
25	35242 23432	4	 * 	273.05	DCR|5VULN|1DMG|1DUR|1AART	1DUR|2DMG|3AART|4578aVULN|6RPLT|9RCR
26	51411 11623	10	 * 	272.11	ACR|4VULN|3DUR|2DMG|2LIT	1RCR|2BELT|3578VULN|457DUR|57BPWR|67LIT|9aDMG
27	35111 61243	6	 * 	271.96	DCR|4VULN|3DUR|1DMG	19aDUR|2DMG|39aCGEN|4LWND|5ERES|6RCR|789aVULN|9aBPWR
28	35121 61243	6	   	271.96	DCR|4VULN|3DUR|1DMG	19aDUR|2DMG|39aCGEN|4BEXP|5ERES|6RCR|789aVULN|9aBPWR
29	35131 61243	6	   	271.96	DCR|4VULN|3DUR|1DMG	19aDUR|2DMG|39aCGEN|4FEWX|5ERES|6RCR|789aVULN|9aBPWR
30	35231 23432	5	   	271.10	DCR|4VULN|2DMG|1DUR|1AART	1DUR|24DMG|3AART|578aVULN|6RPLT|9RCR
31	35236 23432	4	   	271.10	DCR|4VULN|2DMG|1DUR|1AART	1DUR|24DMG|3AART|578aVULN|6RPLT|9RCR
32	51411 11621	9	   	270.77	ACR|4VULN|3DUR|1DMG|1TLV|2LIT	1RCR|2BELT|3578VULN|457DUR|57BPWR|67LIT|9DMG|aTLV
33	35152 41333	4	   	269.97	DCR|3VULN|2DMG|2TLV|1DUR|1ASPD	1DUR|2aDMG|3CGEN|4ZMB|57aVULN|6RCR|8ASPD|9aTLV|aBPWR
34	22636 22521	1	   	268.47	DCR|4VULN|2DUR|1TLV|1CDMG	168LWND|258aVULN|3TLV|4CDMG|78DUR|8BPWR|9RCR
35	33165 12124	1	   	268.44	DCR|3VULN|2DMG|2DUR|2LIT	19DUR|279VULN|38LIT|45LHND|69DMG|9BPWR|aRCR
36	42112 63531	2	   	268.42	DCR|3VULN|2DMG|2CDMG|1DUR|1AART	19CDMG|2AART|3ERES|469VULN|59DMG|7RCR|8MBVNT|9BPWR|aDUR
37	42312 63531	3	   	268.42	DCR|3VULN|2DMG|2CDMG|1DUR|1AART	19CDMG|2AART|3ERES|469VULN|59DMG|7RCR|8MBVNT|9BPWR|aDUR
38	33631 53512	1	   	268.37	DCR|4VULN|2DUR|1TLV|1CDMG	19DUR|279aVULN|3TLV|4CDMG|59LHND|6DLOT|8RCR|9BPWR
39	35212 46131	10	   	268.34	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|259DMG|3AART|45LWND|59BPWR|6TLV|7RCR|89VULN|aMLV
40	35212 46131	9	   	268.34	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|259DMG|3AART|45LWND|59BPWR|6TLV|7RCR|89VULN|aBEXP
41	35212 46132	10	   	268.34	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|259DMG|3AART|45LWND|59BPWR|6TLV|7RCR|89VULN|aBELT
42	35212 46132	9	   	268.34	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|259DMG|3AART|45LWND|59BPWR|6TLV|7RCR|89VULN|aMLV
43	35212 46133	9	   	268.34	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|259DMG|3AART|45LWND|59BPWR|6TLV|7RCR|89VULN|aRMIN
44	33223 16164	1	   	268.34	DCR|3VULN|2DMG|2DUR|2LIT	17DUR|279VULN|3RMIN|4ERES|58LIT|67DMG|7BPWR|aRCR
45	35232 46131	10	   	268.24	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|249DMG|3AART|5LWND|6TLV|7RCR|89VULN|9BPWR|aMLV
46	35232 46131	9	   	268.24	DCR|2VULN|3DMG|2DUR|1TLV|1AART	19DUR|249DMG|3AART|5LWND|6TLV|7RCR|89VULN|9BPWR|aBEXP
