0	Index      	 *	Score 	Summary	Detail	
1	22523 53334	 * 	358.54	橙2易伤1双倍秒伤1暴击1时间	1技能2时间3暴击4挖尘56易伤7矿等8平台9核a双倍秒伤
2	22523 54323	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1技能2时间3暴击4挖尘56易伤7核8基地爆炸9额外掉落a双倍秒伤
3	23123 53334	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1技能2暴击3时间4挖尘56易伤7矿等8平台9核a双倍秒伤
4	23123 54323	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1技能2暴击3时间4挖尘56易伤7核8基地爆炸9额外掉落a双倍秒伤
5	51621 32422	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1头目24易伤3时间5基地爆炸6赏金塔7矿等8暴击9核a双倍秒伤
6	11434 31261	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1双倍矿2敌人爆炸3时间49易伤5暴击6赏金塔7核8金币生成a双倍秒伤
7	13434 31261	   	358.54	橙2易伤1双倍秒伤1暴击1时间	1双倍矿2基地爆炸3时间49易伤5暴击6赏金塔7核8金币生成a双倍秒伤
8	23123 54341	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1技能2暴击3时间4挖尘56易伤7核8基地爆炸9双倍秒伤a随机矿
9	23123 54342	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1技能2暴击3时间4挖尘56易伤7核8基地爆炸9双倍秒伤a策反
10	23123 54343	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1技能2暴击3时间4挖尘56易伤7核8基地爆炸9双倍秒伤a矿等
11	23123 54511	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1技能2暴击3时间4挖尘56易伤7核8赏金塔9立即金币a双倍秒伤
12	62433 51223	 * 	357.45	橙2易伤1双倍秒伤1等级1时间	126敌人爆炸3时间47易伤5等级8基地爆炸9核a双倍秒伤
13	13433 61361	   	357.35	橙2易伤1双倍秒伤1等级1时间	1双倍矿2基地爆炸3时间46易伤5等级7电塔对甲8低血量敌人9核a双倍秒伤
14	13433 61161	   	357.25	橙2易伤1双倍秒伤1等级1时间	1双倍矿2基地爆炸3时间46易伤5等级7电塔对甲8挖尘9核a双倍秒伤
15	22331 14561	   	357.10	橙2易伤1双倍秒伤1等级1时间1卖塔	1技能2时间3寒冰对冰4卖塔56易伤7等级8核9双倍秒伤a低血量敌人
16	22331 14562	   	357.10	橙2易伤1双倍秒伤1等级1时间1卖塔	1技能2时间3寒冰对冰4卖塔56易伤7等级8核9双倍秒伤a敌人爆炸
17	22331 14563	   	357.10	橙2易伤1双倍秒伤1等级1时间1卖塔	1技能2时间3寒冰对冰4卖塔56易伤7等级8核9双倍秒伤a赏金塔
18	23124 42334	 * 	347.97	橙1双倍秒伤1易伤2等级1暴击1时间	1技能2暴击3时间4挖尘56等级7易伤8平台9核a双倍秒伤
19	51441 31111	 * 	347.38	紫3易伤1双倍秒伤2时间	1头目258易伤3核4额外掉落68火球减费78时间8序列升级9双倍秒伤a最后敌人
20	51441 31112	 * 	347.38	紫3易伤1双倍秒伤2时间1等级	1头目258易伤3核4额外掉落68火球减费78时间8序列升级9双倍秒伤a等级
