0	Index      	 *	Score 	Summary	Detail	
1	33411 31345	 * 	397.88	紫2双倍秒伤2易伤1等级1时间	1基础对甲2等级36易伤4核5基地爆炸7掉矿8时间9a双倍秒伤
2	12361 33211	 * 	387.38	橙3易伤1双倍秒伤2时间	1赏金塔278易伤36时间46低血量敌人5赏金邻近6序列升级9核a双倍秒伤
3	12361 63211	   	387.28	橙3易伤1双倍秒伤2时间	1赏金塔278易伤36时间4低血量敌人5赏金邻近9核a双倍秒伤
4	12313 16156	 * 	385.41	橙2双倍秒伤1易伤1暴击1时间	1赏金塔2易伤3时间4矿等5暴击6随机技能7核8喷火对黄9a双倍秒伤
5	61317 41148	 * 	384.75	橙2易伤1双倍秒伤1暴击1等级1时间	1加一2暴击3时间49易伤5立即金币6等级7金币生成8核a双倍秒伤
6	12361 53211	   	374.83	橙3易伤1双倍秒伤1时间	1赏金塔278易伤3时间4低血量敌人5赏金邻近6立即金币9核a双倍秒伤
7	25436 33221	   	371.88	紫2双倍秒伤2易伤1时间	1雷电24易伤34策反4序列升级5核6额外掉落7时间89双倍秒伤a头目
8	25436 33222	   	371.88	紫2双倍秒伤2易伤1时间	1雷电24易伤34策反4序列升级5核6额外掉落7时间89双倍秒伤a金币生成
9	25436 33223	   	371.88	紫2双倍秒伤2易伤1时间	1雷电24易伤34策反4序列升级5核6额外掉落7时间89双倍秒伤a最后敌人
10	25636 33221	   	371.88	紫2双倍秒伤2易伤1时间	14雷电24易伤3技能4序列升级5核6额外掉落7时间89双倍秒伤a头目
11	25636 33222	   	371.88	紫2双倍秒伤2易伤1时间	14雷电24易伤3技能4序列升级5核6额外掉落7时间89双倍秒伤a金币生成
12	25636 33223	   	371.88	紫2双倍秒伤2易伤1时间	14雷电24易伤3技能4序列升级5核6额外掉落7时间89双倍秒伤a最后敌人
