0	Index      	 *	Score 	Summary	Detail	
1	13461 11411	 * 	197.53	紫2基础对甲3基地爆炸1全技能	169基地爆炸2全技能39雷电4敌人爆炸5核7最后敌人89基础对甲9序列升级a金币生成
2	14161 11411	   	197.53	紫2基础对甲3基地爆炸1全技能	169基地爆炸29雷电3全技能4敌人爆炸5核7最后敌人89基础对甲9序列升级a金币生成
3	13461 11413	   	197.43	紫2基础对甲3基地爆炸1全技能	169基地爆炸2全技能39雷电4敌人爆炸5核7最后敌人89基础对甲9序列升级a技能点
4	14161 11413	   	197.43	紫2基础对甲3基地爆炸1全技能	169基地爆炸29雷电3全技能4敌人爆炸5核7最后敌人89基础对甲9序列升级a技能点
5	11311 61211	 * 	192.02	紫3基地爆炸2攻速1伤害1全技能	19a基地爆炸2时间39毒液对黄4伤害5核6全技能7雷电89攻速9序列升级
6	13461 11432	 * 	191.44	紫1基础对甲2基地爆炸1攻速1全技能	16基地爆炸2全技能3雷电4敌人爆炸5核7最后敌人8基础对甲9技能点a攻速
7	14161 11432	   	191.44	紫1基础对甲2基地爆炸1攻速1全技能	16基地爆炸2雷电3全技能4敌人爆炸5核7最后敌人8基础对甲9技能点a攻速
8	21165 21632	   	185.86	紫1基础对甲2基地爆炸1攻速1技能1卖塔	1敌人爆炸2时间3卖塔4挖尘5核69基地爆炸7攻速8技能a基础对甲
9	11165 21632	   	185.86	紫1基础对甲2基地爆炸1攻速1技能1卖塔	19基地爆炸2时间3卖塔4挖尘5核6敌人爆炸7攻速8技能a基础对甲
10	11165 31632	   	185.86	紫1基础对甲2基地爆炸1攻速1技能1卖塔	19基地爆炸2时间3卖塔4挖尘5核6低血量敌人7攻速8技能a基础对甲
11	11165 33632	 * 	185.86	紫1基础对甲2基地爆炸1伤害1技能1卖塔	19基地爆炸2时间3卖塔4挖尘5核6低血量敌人7伤害8技能a基础对甲
