0	Index      	 *	Score 	Summary	Detail	
1	22333 24533	 * 	372.19	DCR|2VULN|1MDPS|1CDMG|1DUR|1AART	1DUR|2LIT|3AART|4FEWX|59VULN|6CDMG|7ASPD|8RCR|aMDPS
2	21111 22523	 * 	364.19	2MDPS|2VULN|2DUR|1TLV|1AART	12DUR|3CGEN|4BBNT|5TLV|67VULN|8AART|9aMDPS
3	26231 21614	 * 	359.34	2MDPS|2VULN|1CDMG|1DMG|1DUR	1DUR|2BOSS|3TBNT|4CDMG|5DMG|6AAC|78VULN|9aMDPS
4	26233 31354	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	1DUR|2BOSS|3TBNT|4CDMG|57VULN|6AME|8RAT|9RCR|aMDPS
5	11535 34323	 * 	358.01	DCR|2MDPS|1VULN|1DUR	1LWND|2DUR|3BELT|4AAC|5ASPD|6VULN|7RCR|8aMDPS|9FEWX
6	26321 53363	 * 	357.25	DCR|2VULN|1MDPS|2DUR|1AART	17DUR|24BOSS|3AART|57AEBURN|67VULN|7BPWR|8RCR|9DUST|aMDPS
7	13342 13152	 * 	349.43	DCR|DCR|2VULN|2DMG|1DUR	1LWND|25DMG|38VULN|4ASPD|6ERES|7DUR|9aRCR
8	13532 13152	   	349.43	DCR|DCR|2VULN|2DMG|1DUR	1LWND|25DMG|3ASPD|48VULN|6ERES|7DUR|9aRCR
9	13563 23152	   	349.43	DCR|DCR|2VULN|2DMG|1DUR	1LWND|24DMG|3ASPD|5ERES|68VULN|7DUR|9aRCR
10	23261 33333	 * 	347.58	ACR|3VULN|1MDPS|2DUR	19DUR|2AAC|3FLTFST|49BEXP|5RCR|679VULN|8DMSP|9BPWR|aMDPS
11	25211 23144	   	344.79	DCR|2VULN|1MDPS|1DUR|1AART	1DUR|2BELT|3BBNT|4LHND|59VULN|6RCR|7AART|8RPLT|aMDPS
12	22333 24542	 * 	344.73	DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR|1AART	1DUR|2LIT|3AART|4FEWX|5VULN|6CDMG|7ASPD|8RCR|9TLV|aMDPS
13	13324 11233	 * 	342.39	3VULN|1MDPS|3DMG|1DUR|1AART	17LWND|267DMG|367VULN|4DMSP|5AART|67BPWR|8RPLT|9DUR|aMDPS
