0	Index      	 *	Score 	Summary	Detail	Bounty	
1	21264 15332	 * 	299.43	橙3易伤3伤害2时间1等级2雷电	17雷电247伤害34时间47序列升级5策反678易伤9核a等级	8
2	21262 21146	   	286.88	橙3易伤3伤害2时间2雷电1暴击	18雷电248伤害34时间48序列升级5平台6暴击78a易伤9核	8
3	25254 23221	 * 	284.15	橙5易伤1等级1伤害1时间	1雷电2时间35689易伤4等级7核a伤害	3
4	25254 23223	 * 	283.10	橙5易伤2等级1时间	1雷电2时间35689易伤4a等级7核	3
5	21263 51232	   	282.95	橙2易伤3伤害2时间1等级2雷电	16雷电247伤害34时间46序列升级56易伤8攻速9核a等级	5
6	21264 15331	   	282.89	橙3易伤3伤害2时间2雷电	17雷电247伤害34时间47序列升级5策反678易伤9核a全技能	8
7	24234 53223	 * 	278.77	橙5易伤2时间1等级	1雷电25689易伤3随机矿46时间6序列升级7核a等级	1
8	25254 23212	   	278.41	橙4易伤2等级1时间1暴击	1雷电2时间3568易伤4a等级7核9暴击	3
9	22246 13322	 * 	278.27	橙3易伤2等级3时间2雷电	1a雷电2基地爆炸36a易伤479时间5a等级8核a序列升级	10
10	21263 12224	   	277.03	橙3易伤2伤害2时间1等级	1雷电24伤害34时间4序列升级589易伤6随机矿7等级a核	7
11	21163 52233	   	276.71	橙3易伤3伤害1等级2雷电	14雷电246伤害3挖青46序列升级567易伤8攻速9核a等级	5
12	21263 21232	   	276.30	橙2易伤3伤害2时间1等级	1雷电247伤害34时间4序列升级56易伤8攻速9核a等级	5
13	21263 41232	   	276.30	橙2易伤3伤害2时间1等级	1雷电248伤害34时间4序列升级57易伤6攻速9核a等级	7
14	21263 41632	   	276.30	橙2易伤3伤害2时间1等级	1雷电248伤害34时间4序列升级57易伤6攻速9核a等级	8
15	21263 42232	   	276.30	橙2易伤3伤害2时间1等级	1雷电248伤害34时间4序列升级57易伤6攻速9核a等级	6
16	21265 12232	   	276.30	橙2易伤3伤害2时间1等级	1雷电245伤害34时间4序列升级67易伤8攻速9核a等级	6
17	21265 14232	   	276.30	橙2易伤3伤害2时间1等级	1雷电245伤害34时间4序列升级67易伤8攻速9核a等级	7
18	21256 15232	   	276.21	橙2易伤3伤害1等级1时间2攻速2雷电	17雷电278伤害3时间45攻速67易伤7序列升级9核a等级	7
19	21262 21143	 * 	275.42	橙2易伤3伤害3时间2雷电1暴击	18雷电248伤害34a时间48序列升级5平台6暴击78易伤9核	8
20	21263 51432	   	274.64	橙2易伤3伤害2时间1等级2雷电	16雷电247伤害34时间46序列升级56易伤8策反9核a等级	5
21	24234 53212	   	274.08	橙4易伤2时间1等级1暴击	1雷电2568易伤3随机矿46时间6序列升级7核9暴击a等级	1
22	25254 23211	   	273.98	橙4易伤2时间1等级1暴击	1雷电2a时间3568易伤4等级7核9暴击	3
23	21162 21145	 * 	273.51	橙3易伤3伤害3暴击3雷电	148雷电249伤害3挖青489序列升级5平台689暴击789易伤a核	9
24	21264 15333	   	273.23	橙3易伤3伤害2时间2雷电	17雷电247伤害34时间47序列升级5策反678易伤9核a矿等	8
25	21263 52143	   	273.03	橙3易伤3伤害2时间2雷电	16雷电249伤害34时间46序列升级56a易伤7赏金邻近8核	5
26	24234 53221	 * 	272.63	橙5易伤2时间1伤害	1雷电25689易伤3随机矿46时间6序列升级7核a伤害	1
27	25243 23212	   	271.94	橙3易伤2等级2时间1暴击	1雷电24时间368易伤5a等级7核9暴击	4
28	25252 23212	   	271.94	橙3易伤2等级2时间1暴击	1雷电25时间368易伤4a等级7核9暴击	3
29	21263 24224	 * 	271.88	橙4易伤2伤害2时间	1雷电24伤害34时间4序列升级5689易伤7低血量敌人a核	5
30	21263 26224	   	271.78	橙4易伤2伤害2时间	1雷电24伤害34时间4序列升级5689易伤7挖尘a核	5
31	21163 52232	 * 	271.55	橙4易伤3伤害2雷电	14雷电246伤害3挖青46序列升级567a易伤8攻速9核	5
32	25215 15112	 * 	271.50	紫4易伤2伤害1等级1时间2雷电1暴击	18雷电2时间3678易伤4核58伤害8序列升级9暴击a等级	8
33	21263 51234	   	270.39	橙2易伤3伤害2时间2雷电1暴击	16雷电247伤害34时间46序列升级56易伤8攻速9核a暴击	5
