0	Index      	 *	Score 	Summary	Detail	Bounty	
1	45312 37342	 * 	289.67	橙4易伤2伤害2时间1等级	1加一2挖青347a易伤57伤害67时间7序列升级8等级9核	4
2	45314 35342	   	289.67	橙4易伤2伤害2时间1等级	1加一2挖青348a易伤5等级68时间78伤害8序列升级9核	4
3	45312 41348	 * 	276.70	橙4易伤3时间2伤害	1加一2挖青349a易伤5a伤害6核78a时间a序列升级	4
4	41245 64213	 * 	276.60	橙2易伤2等级2伤害2时间1暴击	1加一28时间3掉矿48等级59易伤6暴击78伤害8序列升级a核	2
5	43245 64213	   	276.60	橙2易伤2等级2伤害2时间1暴击	1加一28时间3掉矿48等级59易伤6暴击78伤害8序列升级a核	1
6	46134 36324	 * 	273.82	紫3易伤3伤害3时间1等级	1加一29a伤害3核49a时间5雷电6等级79a易伤8随机矿9a序列升级	10
7	41347 32631	   	272.00	橙3易伤3时间2伤害2攻速	1加一248时间34攻速48序列升级58伤害6立即金币78a易伤9核	10
8	41347 32633	   	272.00	橙3易伤3时间2伤害2攻速	1加一248时间34攻速48序列升级58伤害6立即金币78a易伤9核	9
9	43146 36212	 * 	271.41	橙4易伤2等级1时间2雷电	1加一2a雷电3时间4平台578a易伤6a等级9核a序列升级	3
10	41422 47841	 * 	271.01	橙2易伤3时间2伤害1等级1暴击	1加一247时间34敌人爆炸47序列升级57伤害67易伤8暴击9等级a核	4
11	41412 47841	   	270.91	橙2易伤3时间2伤害1等级1暴击	1加一247时间3敌人爆炸57伤害67易伤7序列升级8暴击9等级a核	3
12	46214 47342	   	268.72	橙3易伤2伤害2时间1等级	1加一27伤害35基地爆炸47时间67a易伤7序列升级8等级9核	3
13	46234 37342	   	268.72	橙3易伤2伤害2时间1等级	1加一27伤害35基地爆炸47a易伤67时间7序列升级8等级9核	3
14	46234 47342	   	268.72	橙3易伤2伤害2时间1等级	1加一27伤害35基地爆炸47时间67a易伤7序列升级8等级9核	4
