0	Index      	 *	Score 	Summary	Detail	Bounty	
1	34111 33221	 * 	299.61	橙4易伤2等级2时间1伤害	125a易伤3最后敌人4a时间6攻速7核8伤害9a等级a序列升级	9
2	34316 13221	 * 	287.64	橙3易伤2等级2伤害2时间1核弹	12a易伤34时间5核弹6挖青7核8a伤害9a等级a序列升级	9
3	36212 62151	   	284.89	橙4易伤2等级2时间1暴击	147a易伤2平台3暴击5a时间6a等级8核9随机矿a序列升级	3
4	34113 33221	   	278.56	橙3易伤2等级2时间1伤害	12a易伤35最后敌人4a时间6攻速7核8伤害9a等级a序列升级	9
5	34431 33521	   	277.93	橙4易伤2时间1等级2攻速	1248易伤38攻速5全技能6核78时间8序列升级9掉矿a等级	4
6	36212 62131	 * 	273.75	橙4易伤1等级2暴击2攻速1时间	147a易伤2平台3a暴击5时间6等级8核9a攻速a序列升级	3
7	36215 62131	   	273.75	橙4易伤1等级2暴击2攻速1时间	157a易伤2平台3a暴击4时间6等级8核9a攻速a序列升级	5
8	31115 56132	 * 	273.26	橙5易伤2等级2雷电1卖塔	12569易伤29序列升级3赏金邻近4卖塔79等级89雷电a核	1
9	31532 62214	   	273.15	橙3易伤2等级2伤害1时间	178易伤2敌人爆炸37等级4掉矿5金币生成67伤害7序列升级9时间a核	9
10	31532 62234	   	273.15	橙3易伤2等级2伤害1时间	178易伤2敌人爆炸37等级4掉矿5金币生成67伤害7序列升级9时间a核	8
11	31223 32146	   	272.19	橙4易伤2时间1等级1伤害	1249易伤24序列升级34时间5策反6敌人爆炸7伤害8核a等级	1
12	34223 32146	   	272.19	橙4易伤2时间1等级1伤害	1249易伤34时间4序列升级5策反6敌人爆炸7伤害8核a等级	2
13	34323 32146	   	272.19	橙4易伤2时间1等级1伤害	1249易伤34时间4序列升级5策反6敌人爆炸7伤害8核a等级	3
14	31223 62146	   	272.09	橙4易伤2时间1等级1伤害	1249易伤24序列升级34时间5策反6挖青7伤害8核a等级	1
15	34111 33561	 * 	271.98	橙4易伤2伤害2时间	125a易伤3最后敌人4a时间6攻速7核8矿等9a伤害a序列升级	9
16	34411 33513	   	271.89	橙4易伤2时间1伤害2攻速	1289易伤38攻速4立即金币5全技能6核78时间8序列升级a伤害	3
17	36212 63131	 * 	271.72	橙3易伤2等级2暴击2攻速1时间	14a易伤2平台3a暴击5时间67等级8核9a攻速a序列升级	3
18	36215 63131	   	271.72	橙3易伤2等级2暴击2攻速1时间	15a易伤2平台3a暴击4时间67等级8核9a攻速a序列升级	5
19	54132 25131	 * 	271.50	橙3易伤3伤害3时间	1随机矿27a易伤367时间456伤害67序列升级8核9立即金币	3
20	42135 32611	   	271.40	橙3易伤3伤害3时间	168掉矿239时间489易伤589伤害7额外掉落89序列升级a核	10
21	34433 32251	 * 	271.31	橙4易伤3等级2攻速2雷电	1249易伤36攻速59雷电789等级9序列升级a核	6
22	31211 22516	   	271.14	橙4易伤2等级2时间	1278易伤28序列升级38时间4平台5赏金邻近68等级9额外掉落a核	1
23	31215 12516	   	271.14	橙4易伤2等级2时间	1258易伤28序列升级38时间4平台6赏金塔78等级9额外掉落a核	1
24	31216 22516	   	271.14	橙4易伤2等级2时间	1278易伤28序列升级38时间4平台5赏金塔68等级9额外掉落a核	1
25	34211 22516	   	271.14	橙4易伤2等级2时间	1278易伤38时间4平台5赏金邻近68等级8序列升级9额外掉落a核	2
26	34231 22516	   	271.14	橙4易伤2等级2时间	1478易伤28时间3平台5赏金邻近68等级8序列升级9额外掉落a核	1
27	34311 22516	   	271.14	橙4易伤2等级2时间	1278易伤38时间4平台5赏金邻近68等级8序列升级9额外掉落a核	3
28	34411 33511	 * 	270.17	橙5易伤2时间2攻速	1289a易伤38攻速4立即金币5全技能6核78时间8序列升级	3
29	34431 33511	   	270.17	橙5易伤2时间2攻速	12489易伤38攻速5全技能6核78时间8序列升级a敌人爆炸	4
30	34431 33512	   	270.17	橙5易伤2时间2攻速	12489易伤38攻速5全技能6核78时间8序列升级a最后敌人	4
31	34431 33513	   	270.17	橙5易伤2时间2攻速	12489易伤38攻速5全技能6核78时间8序列升级a平台	4
32	23433 32552	   	270.15	橙3易伤2等级2时间1伤害	1基地爆炸2a等级3金币生成4掉矿56a易伤7伤害8a时间9核a序列升级	1
33	36212 61151	 * 	270.15	橙3易伤2等级2时间2暴击	14a易伤2平台37暴击5a时间6a等级8核9随机矿a序列升级	3
34	34431 33523	   	270.07	橙5易伤2时间2攻速	1248a易伤38攻速5全技能6核78时间8序列升级9掉矿	4
35	31225 21614	   	269.99	橙4易伤2时间1等级	124a易伤24序列升级34时间5雷电6赏金塔7全技能8核9等级	1
36	35231 43633	   	269.93	橙4易伤2等级1伤害	1457易伤2全技能3立即金币69等级8核a伤害	9
