0	Index      	Bounty	 *	Score 	Summary	Detail	
1	33333 44325	10	 * 	294.23	橙5易伤3攻速1伤害1等级	156攻速2等级3掉矿45679易伤56序列升级8核a伤害
2	33333 41613	6	   	290.94	橙4易伤3攻速1伤害1等级1时间	156攻速2等级3掉矿456a易伤56序列升级7时间8核9伤害
3	33333 43613	7	   	290.94	橙4易伤3攻速1伤害1等级1时间	156攻速2等级3掉矿456a易伤56序列升级7时间8核9伤害
4	33333 44326	8	   	290.41	橙5易伤3攻速1等级1时间	156攻速2等级3掉矿4567a易伤56序列升级8核9时间
5	33333 44322	10	   	290.41	橙5易伤3攻速1等级1时间	156攻速2等级3掉矿45679易伤56序列升级8核a时间
6	33333 44326	10	   	283.82	橙5易伤3攻速1等级1全技能	156攻速2等级3掉矿45679易伤56序列升级8核a全技能
7	31651 42321	1	 * 	281.85	橙3易伤3时间3攻速1暴击	128攻速38a时间4暴击5雷电6核789易伤8序列升级
8	32151 46321	2	   	281.85	橙3易伤3时间3攻速1暴击	189攻速238易伤4暴击5雷电6核78a时间8序列升级
9	33332 36221	7	 * 	279.48	橙3易伤3伤害2攻速2等级	1a攻速26等级3a掉矿48a易伤567伤害6a序列升级9核
10	33333 44253	10	   	279.18	橙4易伤3攻速1等级1时间	156攻速2等级3掉矿4567易伤56序列升级8时间9雷电a核
11	32151 46332	2	 * 	279.16	橙3易伤2时间2攻速1伤害1暴击	18攻速238易伤4暴击5雷电6核78时间8序列升级9最后敌人a伤害
12	33333 45621	7	 * 	278.26	橙4易伤3攻速2等级2暴击1卖塔	156攻速2a等级3掉矿456a易伤56a序列升级7a暴击8卖塔9核
13	33333 42221	6	 * 	278.08	橙5易伤3攻速2等级	156攻速2a等级3掉矿4568a易伤56a序列升级7a策反9核
14	33333 44311	9	   	278.08	橙5易伤3攻速2等级	156攻速2a等级3掉矿4567a易伤56a序列升级8核9a策反
15	31141 42321	1	 * 	274.94	橙3易伤2时间3攻速2暴击	128攻速38暴击4a时间5雷电6核789易伤8序列升级
16	33333 41613	7	   	274.69	橙4易伤3攻速1伤害1等级	156攻速2等级3掉矿456a易伤56序列升级7基地爆炸8核9伤害
17	33333 43613	6	   	274.69	橙4易伤3攻速1伤害1等级	156攻速2等级3掉矿456a易伤56序列升级7最后敌人8核9伤害
18	33333 44316	10	   	274.69	橙4易伤3攻速1伤害1等级	156攻速2等级3掉矿4567易伤56序列升级8核9策反a伤害
19	33333 44323	8	   	274.59	橙4易伤3攻速2等级1时间	156攻速2a等级3掉矿4567易伤56序列升级8核9时间
20	33333 46613	7	   	274.59	橙4易伤3攻速1伤害1等级	156攻速2等级3掉矿456a易伤56序列升级7挖尘8核9伤害
21	33333 44362	10	   	274.59	橙4易伤3攻速2等级1时间	156攻速29等级3掉矿4567易伤56序列升级8核a时间
22	33333 44321	9	   	274.16	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a策反
23	33333 44321	10	   	274.16	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a最后敌人
24	33333 44323	10	   	274.16	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a策反
25	33333 44324	9	   	274.16	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a低血量敌人
26	33333 44351	8	   	274.16	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a策反
27	33333 44322	9	   	274.06	橙5易伤3攻速1等级	156攻速2等级3a掉矿45679易伤56序列升级8核
28	33333 44323	9	   	274.06	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a赏金邻近
29	33333 44324	10	   	274.06	橙5易伤3攻速1等级	156攻速2等级3a掉矿45679易伤56序列升级8核
30	33333 44326	9	   	274.06	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a加一
31	33333 44352	8	   	274.06	橙5易伤3攻速1等级	156攻速2等级3a掉矿45679易伤56序列升级8核
32	33333 44353	8	   	274.06	橙5易伤3攻速1等级	156攻速2等级3掉矿45679易伤56序列升级8核a赏金邻近
33	33333 44331	8	   	273.92	橙5易伤3攻速1等级1卖塔	156攻速2等级3掉矿4567a易伤56序列升级8核9卖塔
34	51122 52116	6	 * 	273.82	橙3易伤2伤害2暴击1时间2雷电	19雷电2时间39伤害4最后敌人57a易伤6核89暴击9序列升级
35	51132 52116	6	   	273.82	橙3易伤2伤害2暴击1时间2雷电	19雷电2时间39伤害4低血量敌人57a易伤6核89暴击9序列升级
36	32124 37284	7	   	273.76	橙3易伤2伤害2攻速1等级1暴击	17攻速247易伤3额外掉落57伤害6加一7序列升级8等级9核a暴击
37	32124 38284	6	   	273.76	橙3易伤2伤害2攻速1等级1暴击	17攻速247易伤3额外掉落57伤害6加一7序列升级8等级9核a暴击
38	33333 44352	10	   	272.59	橙4易伤3攻速1等级1全技能	156攻速2等级3掉矿4567易伤56序列升级8核9雷电a全技能
39	52512 16312	3	 * 	271.76	橙4易伤3时间3雷电	179雷电2随机矿3平台4挖尘5789易伤679时间79序列升级a核
40	33333 44321	8	   	270.87	橙4易伤3攻速1等级1时间	156攻速2等级3掉矿4567易伤56序列升级8核9时间a敌人爆炸
41	33333 44322	8	   	270.87	橙4易伤3攻速1等级1时间	156攻速2等级3掉矿4567易伤56序列升级8核9时间a立即金币
42	33333 44324	8	   	270.87	橙4易伤3攻速1等级1时间	156攻速2等级3掉矿4567易伤56序列升级8核9时间a平台
43	33333 44325	8	   	270.87	橙4易伤3攻速1等级1时间	156攻速2等级3掉矿4567易伤56序列升级8核9时间a策反
44	33333 44332	10	   	270.87	橙4易伤3攻速1等级1时间	156攻速2等级3掉矿4567易伤56序列升级8核9立即金币a时间
45	51161 42323	5	 * 	270.78	橙2易伤3时间2等级1伤害2雷电1暴击	18雷电258时间3伤害4暴击6核78易伤8序列升级9a等级
46	33333 44336	8	   	270.63	橙4易伤3攻速1等级1时间1卖塔	156攻速2等级3掉矿4567易伤56序列升级8核9卖塔a时间
47	33333 41652	6	   	270.19	橙3易伤3攻速1等级1时间1暴击	156攻速2等级3掉矿456易伤56序列升级7时间8核9雷电a暴击
48	33333 43652	7	   	270.19	橙3易伤3攻速1等级1时间1暴击	156攻速2等级3掉矿456易伤56序列升级7时间8核9雷电a暴击
49	31651 42322	1	   	268.62	橙3易伤2时间3攻速1暴击	128攻速38时间4暴击5雷电6核789易伤8序列升级a策反
50	31651 42323	1	   	268.62	橙3易伤3攻速2时间1暴击	128攻速38时间4暴击5雷电6核789易伤8序列升级a矿等
51	32151 46322	2	   	268.62	橙3易伤2时间3攻速1暴击	189攻速238易伤4暴击5雷电6核78时间8序列升级a策反
52	32151 46323	2	   	268.62	橙3易伤3攻速2时间1暴击	189攻速238易伤4暴击5雷电6核78时间8序列升级a矿等
53	33333 41611	6	   	268.30	橙3易伤3攻速1伤害1等级1时间	156攻速2等级3掉矿456易伤56序列升级7时间8核9伤害a金币生成
