0	Index      	Bounty	 *	Score 	Summary	Detail	
1	14631 23353	6	 * 	273.85	橙4易伤3雷电1等级1时间1暴击	19基地爆炸2679易伤3时间4等级569雷电69序列升级8核a暴击
2	43523 31353	5	 * 	273.07	橙5易伤2时间2雷电	19金币生成2469a易伤34雷电49序列升级5低血量敌人79时间8核
3	24241 33321	7	 * 	273.01	橙4易伤3时间2攻速	19攻速2金币生成349时间5689易伤7平台9序列升级a核
4	24241 33421	8	   	273.01	橙4易伤3时间2攻速	19攻速2金币生成349时间5689易伤7平台9序列升级a核
5	16221 21335	7	 * 	271.96	橙4易伤3时间3雷电	129基地爆炸36a时间4立即金币569a易伤69a序列升级79a雷电8核
6	16242 21335	7	   	271.86	橙4易伤3时间3雷电	129基地爆炸34a时间59a雷电679a易伤8核9a序列升级
7	31241 23211	8	 * 	271.76	橙4易伤3时间1伤害	12最后敌人346时间569a易伤6序列升级7伤害8核
8	43332 25253	5	 * 	271.30	橙4易伤2伤害1等级1全技能	19金币生成289a易伤3低血量敌人4等级5全技能6核79伤害9序列升级
9	22235 23435	2	 * 	270.01	橙3易伤3攻速1伤害1时间1全技能	146攻速2全技能356易伤6序列升级7时间8核9伤害a雷电
10	14633 23353	5	   	269.68	橙4易伤2时间1等级2雷电	19基地爆炸279a易伤35时间4等级69雷电8核9序列升级
11	45241 32311	6	 * 	269.63	橙3易伤2伤害2时间1等级	1金币生成2等级34时间567易伤8a伤害9核
12	14631 23323	6	   	269.58	橙4易伤2时间1等级2雷电	1基地爆炸267a易伤39时间4等级56雷电6序列升级8核
13	14631 53323	5	   	269.58	橙4易伤2时间1等级2雷电	1基地爆炸267a易伤39时间4等级56雷电6序列升级8核
14	54231 23323	6	   	269.58	橙4易伤2时间1等级2雷电	1低血量敌人267a易伤39时间4等级56雷电6序列升级8核
15	54231 53323	5	   	269.58	橙4易伤2时间1等级2雷电	1低血量敌人267a易伤39时间4等级56雷电6序列升级8核
16	22435 14222	2	 * 	269.55	橙3易伤3时间3攻速1全技能	147攻速2全技能378时间57a易伤6核7序列升级9金币生成
17	22535 14222	3	   	269.55	橙3易伤3时间3攻速1全技能	147攻速2全技能378时间57a易伤6核7序列升级9金币生成
18	22563 14111	4	   	269.35	橙4易伤2时间2攻速1全技能	17攻速2全技能37时间457a易伤6核7序列升级8挖青9平台
19	42232 61233	7	   	268.25	橙4易伤3时间1等级	18a金币生成28a时间3最后敌人4等级5额外掉落678a易伤8a序列升级9核
20	42232 62233	6	   	268.25	橙4易伤3时间1等级	18a金币生成28a时间3最后敌人4等级5额外掉落678a易伤8a序列升级9核
21	43523 31351	5	   	267.18	橙4易伤2时间2雷电1暴击	19金币生成2469易伤34雷电49序列升级5低血量敌人79时间8核a暴击
22	31241 23613	8	 * 	266.81	橙3易伤3时间2伤害1核弹	129最后敌人346时间569易伤69序列升级79伤害8核弹a核
23	22563 14113	4	 * 	266.77	橙3易伤2时间2攻速1伤害1全技能	17攻速2全技能37时间457易伤6核7序列升级8挖青9平台a伤害
24	22563 14123	4	   	266.77	橙3易伤2时间2攻速1伤害1全技能	17攻速2全技能37时间457易伤6核7序列升级8挖青9最后敌人a伤害
25	22563 14321	4	   	266.77	橙3易伤2时间2攻速1伤害1全技能	17攻速2全技能37时间457易伤6核7序列升级8赏金邻近9伤害a双倍矿
26	22563 14322	4	   	266.77	橙3易伤2时间2攻速1伤害1全技能	17攻速2全技能37时间457易伤6核7序列升级8赏金邻近9伤害a最后敌人
27	31241 23215	8	   	266.71	橙3易伤3时间2伤害	12最后敌人346时间569易伤6序列升级7a伤害8核
28	21252 15632	1	   	266.52	橙3易伤3时间2攻速1等级	18攻速258易伤3平台4赏金邻近689时间7核8序列升级a等级
29	26211 35632	1	   	266.52	橙3易伤3时间2攻速1等级	18攻速248时间3平台5赏金塔689易伤7核8序列升级a等级
30	26211 35632	2	   	266.52	橙3易伤3时间2攻速1等级	18攻速248时间3平台5赏金塔689易伤7核8序列升级a等级
31	23313 16363	7	   	265.80	橙3易伤3攻速1伤害1时间1暴击	138攻速28策反4伤害5暴击678易伤8序列升级9时间a核
32	45241 13313	10	   	265.70	橙3易伤2时间1伤害1等级1暴击	1金币生成2等级34时间578易伤6暴击9伤害a核
