0	Index      	Bounty	 *	Score 	Summary	Detail	
1	33152 52622	10	 * 	305.88	橙3易伤3伤害3时间1暴击	18a时间2暴击38a伤害48a易伤5加一6核7随机矿8a序列升级9全技能
2	32415 53233	3	 * 	305.20	橙4易伤3伤害3时间	129时间29a序列升级3a金币生成49a伤害589a易伤6赏金邻近7核
3	32615 53233	3	   	305.00	橙4易伤3伤害3时间	129时间29a序列升级3a掉矿49a伤害589a易伤6赏金邻近7核
4	32114 12262	8	 * 	292.98	橙4易伤3时间2攻速2暴击	123时间29序列升级469a易伤59暴击7核89攻速
5	13372 53622	10	 * 	292.55	橙3易伤3伤害3攻速1暴击	1加一28a攻速38a易伤4敌人爆炸5暴击6核78a伤害8a序列升级9全技能
6	13322 53622	10	   	292.45	橙3易伤3伤害3攻速1暴击	1加一28a攻速38a易伤4挖尘5暴击6核78a伤害8a序列升级9全技能
7	12415 11453	8	   	291.09	橙3易伤3伤害2时间1暴击	1加一239易伤39序列升级479伤害5暴击6雷电89时间a核
8	32114 12263	8	   	290.40	橙3易伤3时间2攻速1伤害2暴击	123时间29序列升级469易伤59暴击7核89攻速a伤害
9	34121 33463	1	   	289.85	橙3易伤3时间3雷电1伤害1攻速	178时间2赏金邻近3攻速478雷电578易伤6核78序列升级9伤害a全技能
10	12446 53112	7	   	289.35	橙4易伤3时间2伤害	1加一236a易伤3a序列升级4敌人爆炸59a时间7a伤害8核
11	12414 67348	8	   	287.70	橙3易伤2伤害2时间1等级	1加一239易伤39序列升级49伤害5全技能6雷电7等级89时间a核
12	32114 12365	9	   	286.62	橙4易伤3时间2暴击2雷电	123时间2a序列升级468a易伤5a暴击7核9a雷电
13	13335 36823	3	 * 	286.29	橙2易伤3伤害3时间3攻速	1加一289攻速37易伤489伤害5双倍物品689时间89序列升级a核
14	12452 61114	6	   	285.69	橙4易伤2伤害2时间	1加一239a易伤3a序列升级4全技能5a时间6a伤害7核8赏金邻近
15	12452 68114	7	   	285.69	橙4易伤2伤害2时间	1加一239a易伤3a序列升级4全技能5a时间6a伤害7核8赏金邻近
16	32114 12352	8	   	285.31	橙4易伤3时间1伤害1暴击	123时间2序列升级468a易伤5暴击7核9伤害
17	32114 12352	7	   	285.31	橙4易伤3时间1伤害1暴击	123时间2序列升级468a易伤5暴击7核9伤害
18	12416 23114	7	   	282.86	橙3易伤3时间2伤害1等级	1加一23a易伤3a序列升级4a伤害5等级6掉矿79a时间8核
19	33152 53822	7	   	282.69	橙3易伤3伤害2时间1暴击	18时间2暴击378伤害48a易伤5加一6核8序列升级9挖尘
20	32213 51633	7	   	282.56	橙3易伤3伤害3时间	129时间29a序列升级3立即金币4a金币生成59a伤害69a易伤7核8赏金邻近
