0	Index      	 *	Score 	Summary	Detail	
1	21544 31312	 * 	241.96	紫4易伤3攻速2伤害	149攻速26毒液对黄3核5689易伤69序列升级79伤害a金币生成
2	21544 31313	   	241.96	紫4易伤3攻速2伤害	149攻速26毒液对黄3核5689易伤69序列升级79伤害a敌人爆炸
3	21544 31311	   	241.86	紫4易伤3攻速2伤害	149攻速26毒液对黄3核5689易伤69序列升级79伤害a技能点
4	31266 23324	 * 	238.13	紫1基础对甲2攻速2伤害2基地爆炸	1挖青2额外掉落3a基地爆炸4核5基础对甲6a攻速7金币生成8挖尘9a伤害a序列升级
5	22635 13623	 * 	234.96	紫3攻速2易伤3基地爆炸1伤害	178攻速2掉矿3核489基地爆炸5平台68易伤8序列升级a伤害
6	24363 32512	 * 	233.66	紫4易伤2基础对甲2攻速	19攻速2立即金币347a易伤5核69策反89基础对甲9序列升级
7	22635 13612	 * 	230.50	紫3易伤3攻速2基地爆炸1暴击	178攻速2掉矿3核48基地爆炸5平台689易伤8序列升级a暴击
8	21514 21163	 * 	229.83	紫1基础对甲2易伤2基地爆炸1攻速1全技能	1攻速2毒液对黄3核4a易伤56基地爆炸7全技能8挖尘9基础对甲
9	21524 31312	   	229.07	紫3易伤3攻速2伤害	169攻速29毒液对黄3核4火球减费568易伤69序列升级79伤害a金币生成
10	21524 31313	   	229.07	紫3易伤3攻速2伤害	169攻速29毒液对黄3核4火球减费568易伤69序列升级79伤害a敌人爆炸
11	21524 31314	   	229.07	紫3易伤3攻速2伤害	169攻速29毒液对黄3核4火球减费568易伤69序列升级79伤害a最后敌人
12	21524 31316	   	229.07	紫3易伤3攻速2伤害	169攻速29毒液对黄3核4火球减费568易伤69序列升级79伤害a低血量敌人
13	21524 31311	   	228.97	紫3易伤3攻速2伤害	169攻速29毒液对黄3核4火球减费568易伤69序列升级79伤害a技能点
14	24363 32511	   	223.07	紫3易伤2基础对甲2攻速	19攻速2立即金币347易伤5核69策反89基础对甲9序列升级a敌人爆炸
15	24363 32513	   	223.07	紫3易伤2基础对甲2攻速	19攻速2立即金币347易伤5核69a策反89基础对甲9序列升级
16	22631 42313	 * 	222.71	紫1基础对甲2基地爆炸1易伤1攻速2暴击	1攻速25掉矿3核45基地爆炸5序列升级68暴击7雷电9易伤a基础对甲
17	22633 24243	 * 	221.96	紫2攻速2基地爆炸2全技能1伤害2暴击	19攻速26掉矿3核49基地爆炸57全技能89暴击9序列升级a伤害
