0	Index      	 *	Score 	Summary	Detail	
1	32463 43221	 * 	245.20	橙3易伤3伤害2攻速1全技能	147易伤246伤害3平台46序列升级56攻速8敌人爆炸9全技能a核
2	32534 32433	 * 	235.97	橙3伤害2易伤1双倍秒伤1全技能1攻速	17易伤279伤害3攻速4全技能5矿等67基地爆炸7序列升级8核a双倍秒伤
3	32531 52433	   	235.87	橙3伤害2易伤1双倍秒伤1全技能1攻速	17易伤279伤害3攻速4全技能5挖尘67金币生成7序列升级8核a双倍秒伤
4	33222 57363	   	233.34	橙3易伤2伤害2攻速1全技能	179易伤2低血量敌人39伤害4挖青5加一69攻速8核9序列升级a全技能
5	32534 32432	   	231.36	橙3伤害2易伤2攻速1全技能	17易伤279伤害3a攻速4全技能5矿等67基地爆炸7序列升级8核
6	32531 52432	   	231.26	橙3伤害2易伤2攻速1全技能	17易伤279伤害3a攻速4全技能5挖尘67金币生成7序列升级8核
7	33222 54168	 * 	229.45	橙3伤害2易伤2攻速1核弹	19易伤2低血量敌人389伤害4挖青5加一69攻速7核9序列升级a核弹
8	32463 42321	   	227.26	橙3伤害2易伤2攻速1全技能	14易伤246伤害3平台46序列升级56攻速7挖青8双倍矿9全技能a核
9	36223 13254	   	224.72	橙3易伤1全技能1攻速1伤害1暴击	127易伤3最后敌人4伤害5随机矿6攻速8核9暴击a全技能
10	32534 32421	 * 	221.45	橙2易伤2伤害1全技能1攻速1核弹	17易伤27伤害3攻速4全技能5矿等67基地爆炸7序列升级8核9核弹a敌人爆炸
11	32534 32422	   	221.45	橙2易伤2伤害1全技能1攻速1核弹1策反	17易伤27伤害3攻速4全技能5矿等67基地爆炸7序列升级8核9核弹a策反
12	32534 32423	   	221.45	橙2易伤2伤害1全技能1攻速1核弹	17易伤27伤害3攻速4全技能5矿等67基地爆炸7序列升级8核9核弹a低血量敌人
13	32531 52421	   	221.35	橙2易伤2伤害1全技能1攻速1核弹	17易伤27伤害3攻速4全技能5挖尘67金币生成7序列升级8核9核弹a敌人爆炸
14	32531 52422	   	221.35	橙2易伤2伤害1全技能1攻速1核弹1策反	17易伤27伤害3攻速4全技能5挖尘67金币生成7序列升级8核9核弹a策反
15	32531 52423	   	221.35	橙2易伤2伤害1全技能1攻速1核弹	17易伤27伤害3攻速4全技能5挖尘67金币生成7序列升级8核9核弹a低血量敌人
16	36223 12251	   	221.01	橙3易伤2伤害2攻速1时间	128易伤3最后敌人48伤害5随机矿68攻速7平台8序列升级9时间a核
17	36223 31251	   	221.01	橙3易伤2伤害2攻速1时间	128易伤3最后敌人48伤害5随机矿6平台78攻速8序列升级9时间a核
18	32461 35321	 * 	220.00	橙3易伤2伤害1核弹1暴击1时间	149易伤24伤害3平台4序列升级5低血量敌人6暴击7时间8核a核弹
19	32526 12352	   	218.66	橙2易伤2攻速1全技能1伤害1策反1时间	15易伤2伤害36攻速45基地爆炸5序列升级7核8时间9全技能a策反
20	12561 12352	   	218.56	橙2易伤2攻速1全技能1伤害1策反1时间	1低血量敌人2伤害36攻速45易伤7核8时间9全技能a策反
21	32521 12352	   	218.56	橙2易伤2攻速1全技能1伤害1策反1时间	15易伤2伤害36攻速4基地爆炸7核8时间9全技能a策反
22	32563 12352	   	218.56	橙2易伤2攻速1全技能1伤害1策反1时间	14易伤2伤害36攻速5最后敌人7核8时间9全技能a策反
23	36356 32112	   	218.36	橙3易伤1全技能1攻速1暴击1策反1时间	123易伤4攻速5策反6敌人爆炸7核8暴击9全技能a时间
24	12561 12323	 * 	218.13	橙4易伤2攻速1伤害1时间	1低血量敌人2伤害36攻速459a易伤7核8时间
25	42561 12323	   	218.13	橙4易伤2攻速1伤害1时间	1敌人爆炸2伤害36攻速459a易伤7核8时间
26	32563 12323	   	218.13	橙4易伤2攻速1伤害1时间	149a易伤2伤害36攻速5最后敌人7核8时间
27	32565 32323	   	218.13	橙4易伤2攻速1伤害1时间	149a易伤2伤害35攻速6敌人爆炸7核8时间
28	32564 12123	   	218.03	橙4易伤2攻速1伤害1时间	149a易伤2伤害36攻速5时间7核8加一
29	32564 12223	   	218.03	橙4易伤2攻速1伤害1时间	149a易伤2伤害36攻速5时间7核8挖尘
30	36253 21261	 * 	217.91	橙1散射对甲3伤害2易伤1双倍秒伤	12易伤3最后敌人4散射对甲589伤害6雷电7核a双倍秒伤
31	33222 54161	   	217.69	橙3伤害2易伤2攻速1时间	19易伤2低血量敌人389伤害4挖青5加一69攻速7核9序列升级a时间
32	32461 31513	   	217.64	橙2易伤2伤害1全技能1攻速1暴击	14易伤24伤害3平台4序列升级5低血量敌人6暴击7技能点8核9攻速a全技能
33	32521 12615	   	217.51	橙2易伤2伤害2攻速1全技能	15易伤2a伤害36攻速4基地爆炸7核8平台9全技能
34	12622 54163	   	217.51	橙2易伤2伤害2攻速1全技能	19低血量敌人28伤害39易伤4挖青5加一69攻速7核9序列升级a全技能
35	33222 54463	   	217.51	橙2易伤2伤害2攻速1全技能	19易伤28低血量敌人39伤害4挖青5加一69攻速7核9序列升级a全技能
36	63434 44163	   	217.50	橙3易伤2攻速1全技能2时间	1立即金币2加一37a易伤4全技能5额外掉落6核8a时间9a攻速a序列升级
37	32534 32431	   	217.04	橙3伤害2易伤1全技能1攻速	17易伤279伤害3攻速4全技能5矿等67基地爆炸7序列升级8核a防空对甲
38	32531 52431	   	216.94	橙3伤害2易伤1全技能1攻速	17易伤279伤害3攻速4全技能5挖尘67金币生成7序列升级8核a防空对甲
39	32254 22362	 * 	216.37	橙2散射对甲3易伤2攻速1伤害1技能1时间	189易伤2伤害3技能48散射对甲5时间6最后敌人78攻速8序列升级a核
40	36333 63335	 * 	215.90	橙3易伤2暴击1攻速1伤害1时间	123易伤45暴击6攻速7核8时间9随机矿a伤害
41	32561 11316	   	215.78	橙3易伤1全技能1攻速1伤害1暴击	14a易伤2伤害3攻速5雷电6低血量敌人7全技能8暴击9核
42	36353 33433	   	215.78	橙3易伤1全技能1攻速1伤害1暴击	123易伤4攻速5最后敌人6暴击7伤害8基地爆炸9核a全技能
43	36354 23333	   	215.78	橙3易伤1全技能1攻速1伤害1暴击	123易伤4攻速5暴击6基地爆炸7伤害8最后敌人9核a全技能
44	32322 57363	   	215.75	橙3易伤2攻速1全技能1伤害	179易伤2伤害39最后敌人4挖青5加一69攻速8核9序列升级a全技能
45	63434 43163	 * 	215.75	橙2易伤2全技能2攻速2时间	1立即金币2加一3a易伤47全技能5额外掉落6核8a时间9a攻速a序列升级
46	32463 31153	   	215.54	橙2易伤2伤害1全技能1攻速1暴击	14易伤24伤害3平台4序列升级5攻速6金币生成7暴击8加一9核a全技能
47	32552 11113	 * 	215.28	1散射对甲2易伤2伤害1双倍秒伤1攻速1暴击1策反	16易伤29伤害3攻速4散射对甲5策反7暴击8敌人爆炸a双倍秒伤
48	32552 11613	   	215.28	1散射对甲2易伤2伤害1双倍秒伤1攻速1暴击1策反	16易伤29伤害3攻速4散射对甲5策反7暴击8基地爆炸a双倍秒伤
49	12561 12322	 * 	215.21	橙3易伤3攻速1伤害1时间	1低血量敌人2伤害36a攻速459易伤7核8时间
50	42561 12322	   	215.21	橙3易伤3攻速1伤害1时间	1敌人爆炸2伤害36a攻速459易伤7核8时间
51	32563 12322	   	215.21	橙3易伤3攻速1伤害1时间	149易伤2伤害36a攻速5最后敌人7核8时间
52	32565 32322	   	215.21	橙3易伤3攻速1伤害1时间	149易伤2伤害35a攻速6敌人爆炸7核8时间
