0	Index      	Bounty	 *	Score 	Summary	Detail	
1	11641 63311	10	 * 	284.69	DCR|3VULN|2DMG|2DUR|1TLV|2LIT	1BELT|27DMG|35DUR|457VULN|57BPWR|67LIT|8TLV|9ERES|aRCR
2	21213 51254	7	 * 	282.03	DCR|3VULN|2DMG|2TLV|1DUR|1CDMG|1AART|1SELL	19TLV|289VULN|3CDMG|4SELL|5DUR|6AART|79DMG|9BPWR|aRCR
3	11641 21351	6	 * 	281.67	DCR|3VULN|3DUR|2DMG|2LIT	1BELT|29DMG|356DUR|459VULN|59BPWR|79LIT|8TBNT|aRCR
4	64221 31353	7	 * 	281.47	DCR|2VULN|3DMG|3DUR|1TLV|1AART	1AART|269DUR|3TLV|4RMIN|59VULN|789DMG|9BPWR|aRCR
5	11324 21424	4	 * 	278.74	DCR|2VULN|3DMG|2DUR|2CDMG|1TLV	1BELT|28aDMG|38FEWX|4aDUR|5TLV|6RCR|78CDMG|8aBPWR|9aVULN
6	11341 63241	10	 * 	276.60	DCR|4VULN|2DMG|1DUR|2LIT	1BELT|27DMG|35FEWX|4579VULN|57BPWR|67LIT|8DUR|aRCR
7	11141 63341	10	   	276.40	DCR|4VULN|2DMG|1DUR|2LIT	1BELT|27DMG|35DUST|4579VULN|57BPWR|67LIT|8DUR|aRCR
8	11641 23121	9	 * 	271.66	DCR|4VULN|3DUR|1DMG	1BELT|2DMG|356DUR|457aVULN|5BPWR|8MBVNT|9RCR
9	61221 21254	7	   	271.30	DCR|4VULN|2DMG|1TLV|1AART	1AART|29LHND|3TLV|4RMIN|5689VULN|79DMG|9BPWR|aRCR
10	24321 42113	5	 * 	269.87	DCR|3VULN|2DMG|3TLV|1DUR|1ASPD	178TLV|2ASPD|3RPLT|489VULN|58DMG|6RCR|8BPWR|aDUR
11	11324 21624	4	   	269.80	DCR|2VULN|3DUR|2DMG|1TLV|1CDMG	1BELT|2aDMG|3FEWX|48aDUR|5TLV|6RCR|7CDMG|9aVULN|aBPWR
12	21213 52354	7	 * 	269.70	DCR|2VULN|2DMG|2DUR|2TLV|1CDMG|1AART|1SELL	19TLV|29VULN|3CDMG|4SELL|57DUR|6AART|89DMG|9BPWR|aRCR
13	21111 55422	10	 * 	269.19	DCR|3VULN|3DUR|2TLV|1DMG	17TLV|267VULN|3CGEN|4MLV|579DUR|7BPWR|8RCR|aDMG
14	36412 61113	9	 * 	268.72	DCR|3VULN|3ASPD|2DUR|1CDMG	1LWND|26aVULN|3LIT|4FEWX|56aASPD|6aBPWR|7CDMG|8RCR|9aDUR
15	11341 63211	10	   	268.54	DCR|3VULN|2DMG|2DUR|2LIT	1BELT|27DMG|35FEWX|457VULN|57BPWR|67LIT|89DUR|aRCR
16	11641 63221	10	   	268.54	DCR|3VULN|2DMG|2DUR|2LIT	1BELT|27DMG|35DUR|457VULN|57BPWR|67LIT|8RCVC|9FEWX|aRCR
17	11213 42214	2	 * 	268.50	DCR|3VULN|3DMG|1TLV|1CDMG	1BELT|29aDMG|3CDMG|49aVULN|5LHND|6TLV|7RCR|89aFEWX|9aBPWR
18	11213 42414	2	   	268.50	DCR|3VULN|3DMG|1TLV|1CDMG	1BELT|29aDMG|3CDMG|49aVULN|5LHND|6TLV|7RCR|89aLWND|9aBPWR
19	11215 42214	2	   	268.50	DCR|3VULN|3DMG|1TLV|1CDMG	1BELT|29aDMG|3CDMG|49aVULN|5LWND|6TLV|7RCR|89aFEWX|9aBPWR
20	11216 42214	2	   	268.50	DCR|3VULN|3DMG|1TLV|1CDMG	1BELT|29aDMG|3CDMG|49aVULN|5BEXP|6TLV|7RCR|89aFEWX|9aBPWR
21	11431 43361	7	   	268.44	DCR|3VULN|2DMG|2DUR|2LIT	1BELT|27DMG|34LIT|57aVULN|67DUR|7BPWR|8LHND|9RCR
22	11212 42214	2	   	268.40	DCR|3VULN|3DMG|1TLV|1CDMG	1BELT|29aDMG|3CDMG|49aVULN|5DUST|6TLV|7RCR|89aFEWX|9aBPWR
23	11212 42414	2	   	268.40	DCR|3VULN|3DMG|1TLV|1CDMG	1BELT|29aDMG|3CDMG|49aVULN|5DUST|6TLV|7RCR|89aLWND|9aBPWR
