0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34323 21365	8	 * 	291.78	DCR|4VULN|3DMG|2DUR	127DUST|367aVULN|4RCVC|57aDMG|7aBPWR|8RCR|9aDUR
2	35333 21365	8	   	291.78	DCR|4VULN|3DMG|2DUR	147DUST|2DMSP|367aVULN|57aDMG|7aBPWR|8RCR|9aDUR
3	35323 11365	8	   	269.14	DCR|3VULN|3DMG|2DUR	167DUST|2DMSP|37aVULN|4RCVC|57aDMG|7aBPWR|8RCR|9aDUR
4	12323 23121	3	 * 	268.78	DCR|4VULN|2ASPD|2TLV|1DMG	1ERES|25TLV|3457VULN|5BPWR|68ASPD|9RCR|aDMG
5	12523 23121	2	   	268.78	DCR|4VULN|2ASPD|2TLV|1DMG	1ERES|25TLV|3457VULN|5BPWR|68ASPD|9RCR|aDMG
6	12323 23122	3	 * 	268.25	DCR|5VULN|2ASPD|2TLV	1ERES|25TLV|3457aVULN|5BPWR|68ASPD|9RCR
7	12523 23122	2	   	268.25	DCR|5VULN|2ASPD|2TLV	1ERES|25TLV|3457aVULN|5BPWR|68ASPD|9RCR
8	55113 41312	2	   	268.09	DCR|3VULN|2DMG|2DUR|2LIT|1SELL	1aLIT|245VULN|3SELL|6TBNT|7RCR|8aDMG|9aDUR|aBPWR
9	26132 33415	6	 * 	267.01	DCR|3VULN|3DUR|2DMG	18aBEXP|2RPLT|368DUR|48aVULN|5DMSP|7RCR|8aBPWR|9aDMG
10	26136 33225	6	   	266.81	DCR|3VULN|3DUR|2DMG	1aBEXP|2RPLT|369DUR|45aVULN|7RCR|8aDMG|aBPWR
11	26136 33411	6	   	266.81	DCR|3VULN|3DUR|2DMG	18BEXP|2RPLT|368DUR|458VULN|7RCR|8BPWR|9aDMG
12	12323 21534	3	   	264.96	DCR|4VULN|2ASPD|2TLV|1DUR	1ERES|25TLV|3459VULN|5BPWR|6aASPD|7DUR|8RCR
13	12523 21534	2	   	264.96	DCR|4VULN|2ASPD|2TLV|1DUR	1ERES|25TLV|3459VULN|5BPWR|6aASPD|7DUR|8RCR
14	51243 13141	1	 * 	264.95	DCR|3VULN|3LIT|2TLV|1DMG|2CDMG	124LIT|37CDMG|57TLV|679VULN|7BPWR|8RCR|aDMG
15	51243 13141	2	   	264.95	DCR|3VULN|3LIT|2TLV|1DMG|2CDMG	124LIT|27BPWR|37CDMG|57TLV|679VULN|8RCR|aDMG
16	12312 72471	9	   	264.18	DCR|4VULN|2DUR|1TLV|1AART	19ERES|2TLV|359aVULN|4MBVNT|6AART|79DUR|8RCR|9BPWR
17	25323 25225	8	 * 	264.02	DCR|4VULN|1DMG|2CDMG|1DUR	1aBEXP|2LWND|368aVULN|4DUR|5DMG|7RCR|9aCDMG|aBPWR
18	63323 25225	8	   	264.02	DCR|4VULN|1DMG|2CDMG|1DUR	1aLWND|2BEXP|368aVULN|4DUR|5DMG|7RCR|9aCDMG|aBPWR
19	14184 13641	6	 * 	263.46	DCR|3VULN|3CDMG|1DMG|1TLV|1DUR	189ERES|2MBVNT|389CDMG|4DUR|5DMG|689VULN|7RCR|89BPWR|aTLV
20	25323 25234	8	 * 	263.39	DCR|5VULN|1DMG|1DUR	1BEXP|2LWND|3689aVULN|4DUR|5DMG|7RCR
21	63323 25234	8	   	263.39	DCR|5VULN|1DMG|1DUR	1LWND|2BEXP|3689aVULN|4DUR|5DMG|7RCR
22	12323 21531	3	   	263.06	DCR|4VULN|2TLV|1DUR|1ASPD	1ERES|25TLV|3459VULN|5BPWR|6ASPD|7DUR|8RCR|aLIT
23	12323 21544	3	   	263.06	DCR|4VULN|2TLV|1DUR|1ASPD	1ERES|25TLV|345aVULN|5BPWR|6ASPD|7DUR|8RCR|9LIT
24	12523 21531	2	   	263.06	DCR|4VULN|2TLV|1DUR|1ASPD	1ERES|25TLV|3459VULN|5BPWR|6ASPD|7DUR|8RCR|aLIT
25	25351 42222	9	   	262.87	DCR|3VULN|3DUR|1DMG|1CDMG	18BEXP|2LWND|348VULN|5CDMG|6DMG|78aDUR|8BPWR|9RCR
26	63351 42222	9	   	262.87	DCR|3VULN|3DUR|1DMG|1CDMG	18LWND|2BEXP|348VULN|5CDMG|6DMG|78aDUR|8BPWR|9RCR
27	14151 34641	3	   	262.67	DCR|3VULN|3DUR|1DMG|1CDMG	189ERES|2MBVNT|3CDMG|489DUR|5BEXP|6DMG|789VULN|89BPWR|aRCR
28	14181 34641	4	   	262.67	DCR|3VULN|3DUR|1DMG|1CDMG	189ERES|2MBVNT|3CDMG|489DUR|5BEXP|6DMG|789VULN|89BPWR|aRCR
29	14183 34641	5	   	262.67	DCR|3VULN|3DUR|1DMG|1CDMG	189ERES|2MBVNT|3CDMG|489DUR|5BEXP|6DMG|789VULN|89BPWR|aRCR
30	14184 13644	6	 * 	261.80	DCR|3VULN|2DUR|3CDMG|1DMG	189ERES|2MBVNT|389CDMG|4aDUR|5DMG|689VULN|7RCR|89BPWR
