0	Index      	Bounty	 *	Score 	Summary	Detail	
1	13413 52313	10	 * 	328.00	DCR|5VULN|3DMG|3CDMG|2ASPD	1389aVULN|23ASPD|38aBPWR|4LEGI|58aCDMG|6RCR|78aDMG
2	41512 52112	10	 * 	325.87	DCR|4VULN|3DMG|3DUR|1ASPD	1AART|238aVULN|38aBPWR|48aDMG|5ASPD|6ERES|78aDUR|9RCR
3	13233 52313	10	 * 	325.17	DCR|5VULN|3DMG|3ASPD|1CDMG	1489aVULN|28aASPD|3BEXP|5CDMG|6RCR|78aDMG|8aBPWR
4	15233 52313	10	   	325.17	DCR|5VULN|3DMG|3ASPD|1CDMG	1489aVULN|28aDMG|3BEXP|5CDMG|6RCR|78aASPD|8aBPWR
5	13133 52313	10	   	325.07	DCR|5VULN|3DMG|3ASPD|1CDMG	1489aVULN|28aASPD|3DUST|5CDMG|6RCR|78aDMG|8aBPWR
6	15133 52313	10	   	325.07	DCR|5VULN|3DMG|3ASPD|1CDMG	1489aVULN|28aDMG|3DUST|5CDMG|6RCR|78aASPD|8aBPWR
7	15413 52313	10	 * 	321.87	DCR|5VULN|2DMG|3ASPD|3CDMG	1389aVULN|23DMG|38aBPWR|4LEGI|58aCDMG|6RCR|78aASPD
8	13424 21361	9	 * 	320.48	DCR|4VULN|3DUR|2DMG|3ASPD	138aVULN|238ASPD|38aBPWR|4FEWX|5aDMG|6RMIN|78aDUR|9RCR
9	13134 14161	2	   	320.13	DCR|3VULN|3DMG|3DUR|2ASPD|1TLV	189VULN|29ASPD|378DUR|4CGEN|5TLV|689DMG|89BPWR|aRCR
10	15425 31231	5	 * 	311.52	DCR|5VULN|3DMG|2DUR	13789VULN|238DMG|38BPWR|4FEWX|5MLV|68DUR|aRCR
11	16454 33534	6	 * 	311.37	DCR|5VULN|3DUR|3LIT|2TLV	14679VULN|2MBVNT|347DUR|479BPWR|579LIT|89TLV|aRCR
12	41312 52112	10	   	311.00	DCR|3VULN|3DMG|3DUR|2AART|1ASPD	13AART|28aVULN|48aDMG|5ASPD|6ERES|78aDUR|8aBPWR|9RCR
13	13513 52313	10	   	308.36	DCR|4VULN|3DMG|3CDMG|2ASPD	189aVULN|23ASPD|4LEGI|58aCDMG|6RCR|78aDMG|8aBPWR
14	35231 52313	10	   	307.98	DCR|4VULN|3DMG|3ASPD|1DUR|1SELL	18aASPD|2SELL|3RCVC|4DUR|589aVULN|6RCR|78aDMG|8aBPWR
15	13233 52343	10	   	305.63	DCR|4VULN|3DMG|3ASPD|1CDMG	148aVULN|28aASPD|39BEXP|5CDMG|6RCR|78aDMG|8aBPWR
16	15233 52343	10	   	305.63	DCR|4VULN|3DMG|3ASPD|1CDMG	148aVULN|28aDMG|39BEXP|5CDMG|6RCR|78aASPD|8aBPWR
17	16452 36341	8	   	305.20	DCR|4VULN|3DMG|3DUR	148aVULN|2MBVNT|348DUR|48aBPWR|5RPLT|6RMIN|78aDMG|9RCR
18	13131 14161	2	   	303.78	DCR|3VULN|3DMG|3DUR|2ASPD	189VULN|29ASPD|378DUR|4CGEN|5ERES|689DMG|89BPWR|aRCR
19	16152 44341	9	   	300.18	DCR|4VULN|3DMG|3ASPD	178aVULN|2MBVNT|378ASPD|478DMG|5RPLT|6RCR|78BPWR|9LIT
20	11134 14161	2	   	298.91	DCR|3VULN|3DMG|3DUR|1TLV	189VULN|29ZMB|378DUR|4CGEN|5TLV|689DMG|89BPWR|aRCR
