0	Index      	Bounty	 *	Score 	Summary	Detail	
1	64152 32114	6	 * 	305.30	DCR|4VULN|3DMG|3DUR	148aVULN|2MBVNT|34LWND|48aBPWR|58aDUR|68aDMG|7RCR|9RPLT
2	64452 32114	6	   	305.30	DCR|4VULN|3DMG|3DUR	148aVULN|2MBVNT|34FEWX|48aBPWR|58aDUR|68aDMG|7RCR|9RPLT
3	64432 28123	6	 * 	292.55	ACR|5VULN|3DMG|3DUR	1789aVULN|2MBVNT|3aFEWX|478DUR|5RCR|678DMG|78aBPWR
4	64152 32142	6	   	289.45	DCR|4VULN|3DUR|2DMG	148aVULN|2MBVNT|34LWND|48BPWR|589DUR|68DMG|7RCR
5	25364 32131	7	   	288.77	DCR|3VULN|3DUR|2DMG|1CDMG	189DUR|2CDMG|38DMG|4LIT|5FEWX|678VULN|8BPWR|aRCR
6	66361 22311	8	   	284.03	DCR|3VULN|3DMG|2CDMG|1TLV|1SELL	189VULN|2TLV|39CDMG|469DMG|5SELL|7RCR|9BPWR|aAART
7	66211 22531	6	   	283.62	DCR|3VULN|2DMG|2TLV|1DUR|1CDMG|1ASPD	147VULN|27TLV|3ZMB|5ASPD|67DMG|7BPWR|8RCR|9CDMG|aDUR
8	63126 31132	9	   	282.69	DCR|4VULN|2DMG|2TLV|2AART	157aVULN|2ERES|34AART|6aDMG|8RCR|9aTLV|aBPWR
9	24144 32114	6	   	282.56	DCR|3VULN|3DMG|3DUR	18aDUR|2MBVNT|34LWND|58aVULN|68aDMG|7RCR|8aBPWR|9RPLT
10	64136 42114	5	   	282.56	DCR|3VULN|3DMG|3DUR	18aVULN|2MBVNT|36LWND|48aDUR|58aDMG|7RCR|8aBPWR|9RPLT
11	64412 32114	6	   	282.56	DCR|3VULN|3DMG|3DUR	18aVULN|2MBVNT|34FEWX|58aDUR|68aDMG|7RCR|8aBPWR|9RPLT
12	64431 32114	6	   	282.56	DCR|3VULN|3DMG|3DUR	18aVULN|2MBVNT|35FEWX|48aDUR|68aDMG|7RCR|8aBPWR|9RPLT
13	64436 32114	5	   	282.56	DCR|3VULN|3DMG|3DUR	18aVULN|2MBVNT|36FEWX|48aDUR|58aDMG|7RCR|8aBPWR|9RPLT
14	64438 32114	6	   	282.56	DCR|3VULN|3DMG|3DUR	18aVULN|2MBVNT|3FEWX|48aDUR|5RCVC|68aDMG|7RCR|8aBPWR|9RPLT
15	64442 32114	6	   	282.56	DCR|3VULN|3DMG|3DUR	18aVULN|2MBVNT|3FEWX|4RCVC|58aDUR|68aDMG|7RCR|8aBPWR|9RPLT
16	64331 28123	6	   	279.32	ACR|5VULN|3DMG|2DUR	1789aVULN|2MBVNT|3RCR|4aDUR|578FEWX|678DMG|78aBPWR
17	64334 28123	6	   	279.32	ACR|5VULN|3DMG|2DUR	1789aVULN|2MBVNT|3RCR|4aDUR|578BEXP|678DMG|78aBPWR
18	26215 62111	2	 * 	278.15	DCR|3VULN|2DUR|3CDMG|1DMG|1TLV	19DUR|2TLV|379CDMG|4MBVNT|589VULN|6RCR|9BPWR|aDMG
19	66211 22533	6	   	275.67	DCR|3VULN|2DMG|2TLV|1CDMG|1ASPD	147VULN|27TLV|3ZMB|5ASPD|67DMG|7BPWR|8RCR|9CDMG|aLIT
