0	Index      	Bounty	 *	Score 	Summary	Detail	
1	24254 13323	10	 * 	292.32	ACR|4VULN|3DMG|3DUR|1ASPD	1RCR|29aDUR|3LWND|469aVULN|5LIT|7ASPD|89aDMG|9aBPWR
2	24133 22614	3	 * 	289.64	ACR|3VULN|3DMG|3DUR|2CDMG|1ASPD	1RCR|289DUR|348DMG|5LIT|69CDMG|789VULN|89BPWR|aASPD
3	24133 22611	3	   	285.19	ACR|3VULN|3DMG|3DUR|2CDMG|2LIT	1RCR|289DUR|348DMG|5aLIT|69CDMG|789VULN|89BPWR
4	24153 22611	4	   	285.19	ACR|3VULN|3DMG|3DUR|2CDMG|2LIT	1RCR|289DUR|348DMG|5aLIT|69CDMG|789VULN|89BPWR
5	31227 21267	4	 * 	282.36	DCR|3VULN|3DMG|3DUR|1NUKE	1NUKE|29aDMG|3MBVNT|4LWND|59aVULN|6RCR|79aDUR|8TBNT|9aBPWR
6	24133 22613	3	   	278.64	ACR|3VULN|3DMG|3DUR|2CDMG	1RCR|289DUR|348DMG|5LIT|69CDMG|789VULN|89BPWR|aLWND
7	24153 22613	4	   	278.64	ACR|3VULN|3DMG|3DUR|2CDMG	1RCR|289DUR|348DMG|5LIT|69CDMG|789VULN|89BPWR|aLWND
8	24133 22612	3	   	278.54	ACR|3VULN|3DMG|3DUR|2CDMG	1RCR|289DUR|348DMG|5LIT|69CDMG|789VULN|89BPWR|aLEGI
9	24133 22615	3	   	278.54	ACR|3VULN|3DMG|3DUR|2CDMG	1RCR|289DUR|348DMG|5LIT|69CDMG|789VULN|89BPWR|aDUST
10	24153 22612	4	   	278.54	ACR|3VULN|3DMG|3DUR|2CDMG	1RCR|289DUR|348DMG|5LIT|69CDMG|789VULN|89BPWR|aLEGI
11	12241 32345	1	 * 	276.66	DCR|5VULN|2ASPD|1DMG	13ASPD|23589VULN|3BPWR|4BBNT|6DMG|7LIT|aRCR
12	12241 33342	1	 * 	276.12	DCR|4VULN|2DMG|3ASPD	138ASPD|2359VULN|38BPWR|4BBNT|68DMG|78MLV|aRCR
13	11242 67324	9	 * 	275.77	DCR|3VULN|3DMG|2ASPD|1DUR	17ASPD|2RMIN|3MBVNT|4DUR|578DMG|679VULN|7BPWR|aRCR
14	11242 67474	9	   	275.77	DCR|3VULN|3DMG|2ASPD|1DUR	17ASPD|2RMIN|3MBVNT|4DUR|579DMG|678VULN|7BPWR|aRCR
15	11242 67482	9	   	273.76	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	17ASPD|2RMIN|3MBVNT|4DUR|57DMG|678VULN|7BPWR|9RCR|aCDMG
16	12262 53623	1	 * 	273.45	DCR|3VULN|2DMG|3ASPD|2CDMG	13aASPD|23aVULN|3aBPWR|47DMG|5ERES|6aCDMG|8RCR|9RPLT
17	12261 11632	1	   	272.42	DCR|3VULN|2ASPD|1DMG|1TLV|1DUR|1CDMG	13ASPD|236VULN|3BPWR|4DMG|5DUR|7LHND|8RCR|9TLV|aCDMG
18	12241 53342	1	 * 	271.46	DCR|5VULN|3ASPD|1CDMG	137ASPD|23578VULN|378BPWR|4BBNT|678ERES|9RCR|aCDMG
19	12261 13615	1	 * 	270.76	DCR|3VULN|2DUR|2ASPD|1DMG|1CDMG	13ASPD|236VULN|3BPWR|4DMG|5aDUR|7MLV|8CDMG|9RCR
20	12221 52165	1	   	270.45	DCR|5VULN|2ASPD|1CDMG	13ASPD|2357aVULN|35BPWR|45BEXP|6CDMG|8LIT|9RCR
21	11216 67414	9	 * 	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	17ASPD|2RMIN|3MBVNT|4DMG|579DUR|678VULN|7BPWR|aRCR
22	11216 67414	8	   	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	17ASPD|2RMIN|3MBVNT|4DMG|579DUR|678VULN|7BPWR|aRCR
23	11216 67424	7	   	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	17ASPD|2RMIN|3MBVNT|4DMG|578DUR|679VULN|7BPWR|aRCR
24	12261 26361	1	   	269.53	DCR|3VULN|2DMG|3ASPD|1DUR	139ASPD|239VULN|39BPWR|4aDMG|5DUR|69ERES|7BBNT|8RCR
25	12663 32261	3	   	269.44	DCR|2VULN|3DUR|2ASPD|1DMG|1TLV|1AART	17ASPD|2MLV|347DUR|57VULN|6AART|7BPWR|8DMG|9TLV|aRCR
26	41264 13346	5	 * 	269.14	DCR|3VULN|3DMG|3ASPD	1RMIN|289DMG|3MBVNT|4CGEN|589ASPD|689VULN|7TBNT|89BPWR|aRCR
27	41264 23346	6	   	269.14	DCR|3VULN|3DMG|3ASPD	1RMIN|289DMG|3MBVNT|4CGEN|589ASPD|689VULN|7TBNT|89BPWR|aRCR
28	12241 41126	1	 * 	269.11	DCR|4VULN|3ASPD|2DUR	136ASPD|235aVULN|3aBPWR|4BBNT|7MBVNT|8aDUR|9RCR
29	33243 18581	5	 * 	268.99	DCR|3VULN|3DUR|3TLV|1DMG|1NUKE	1NUKE|278TLV|3MBVNT|457DUR|678VULN|78BPWR|9RCR|aDMG
30	33243 28581	6	   	268.99	DCR|3VULN|3DUR|3TLV|1DMG|1NUKE	1NUKE|278TLV|3MBVNT|457DUR|678VULN|78BPWR|9RCR|aDMG
31	12241 32223	1	   	268.34	DCR|3VULN|2DMG|3ASPD|2LIT	13aASPD|235VULN|3aBPWR|4BBNT|6aDMG|7aLIT|8RCR|9RMIN
