0	Index      	 *	Score 	Summary	Detail	
1	46172 13343	 * 	281.90	橙橙2易伤1伤害1攻速1策反	1双倍秒伤2策反3加一4攻速5额外掉落68易伤7a核9伤害
2	42412 32341	 * 	266.06	橙橙2易伤1矿等	1双倍秒伤2低血量敌人36易伤46基地爆炸5额外掉落6序列升级7a核8矿等9防空对甲
3	43141 42121	   	265.28	橙橙1易伤1矿等1攻速1暴击	1双倍秒伤2暴击3攻速4额外掉落5金币生成6a核7易伤8最后敌人9矿等
4	43141 42221	   	265.28	橙橙1易伤1矿等1攻速1暴击	1双倍秒伤2暴击3攻速4额外掉落5金币生成6a核7易伤8敌人爆炸9矿等
5	63121 62612	 * 	262.37	橙橙1易伤1伤害1攻速	1时间2激光对愈3易伤4赏金邻近5伤害6技能点78核9攻速a低血量敌人
6	63121 62613	   	262.37	橙橙1易伤1伤害1攻速	1时间2激光对愈3易伤4赏金邻近5伤害6技能点78核9攻速a基地爆炸
7	63121 62611	   	262.27	橙橙1易伤1伤害1攻速	1时间2激光对愈3易伤4赏金邻近5伤害6技能点78核9攻速a掉矿
8	32326 13166	 * 	261.80	橙橙1易伤2矿等	1基地爆炸2挖青38矿等4易伤5金币生成6时间7导弹对黄9a核
9	32332 23655	   	261.19	橙橙1易伤1矿等1暴击1全技能	1基地爆炸2挖青3矿等4挖尘5暴击69核7全技能8技能a易伤
10	32332 23555	   	260.95	橙橙1易伤1矿等1暴击1全技能1策反	1基地爆炸2挖青3矿等4挖尘5暴击69核7全技能8策反a易伤
11	63121 62631	   	258.28	橙橙1易伤1伤害1全技能	1时间2激光对愈3易伤4赏金邻近5伤害6技能点78核9狙击对黄a全技能
12	43141 42331	   	255.96	橙橙1易伤1攻速1暴击	1双倍秒伤2暴击3攻速4额外掉落5金币生成6a核7易伤8掉矿9时间
13	32326 23166	   	253.49	橙橙1易伤2矿等	1基地爆炸2挖青38矿等4易伤5金币生成6最后敌人7导弹对黄9a核
14	32326 33166	   	253.49	橙橙1易伤2矿等	1基地爆炸2挖青38矿等4易伤5金币生成6低血量敌人7导弹对黄9a核
