0	Index      	Bounty	 *	Score 	Summary	Detail	
1	33264 22216	6	 * 	296.11	橙3易伤3伤害3时间1暴击	1额外掉落257时间367易伤467伤害67序列升级8暴击9掉矿a核
2	33264 22522	6	   	290.77	橙3易伤3伤害3时间	1额外掉落257时间367易伤467伤害67序列升级8雷电9掉矿a核
3	33251 41362	3	 * 	289.45	橙4易伤3时间2伤害	1额外掉落259时间3679易伤49伤害8平台9序列升级a核
4	33261 41362	4	   	289.45	橙4易伤3时间2伤害	1额外掉落259时间3679易伤49伤害8平台9序列升级a核
5	33264 22343	6	   	282.56	橙3易伤3伤害3时间	1额外掉落257时间367易伤467伤害67序列升级8立即金币9基地爆炸a核
6	33251 42341	3	   	277.81	橙3易伤3时间2伤害1攻速	1额外掉落257时间367易伤47伤害7序列升级8低血量敌人9核a攻速
7	33261 42341	4	   	277.81	橙3易伤3时间2伤害1攻速	1额外掉落257时间367易伤47伤害7序列升级8低血量敌人9核a攻速
8	42263 12313	1	 * 	275.33	橙3易伤3时间3暴击1伤害	178暴击268时间3金币生成4伤害568易伤68序列升级9核a敌人爆炸
9	42263 12315	1	   	275.33	橙3易伤3时间3暴击1伤害	178暴击268时间3金币生成4伤害568易伤68序列升级9核a额外掉落
10	42263 12316	1	   	275.33	橙3易伤3时间3暴击1伤害	178暴击268时间3金币生成4伤害568易伤68序列升级9核a低血量敌人
11	42263 12311	1	   	275.23	橙3易伤3时间3暴击1伤害	178暴击268时间3金币生成4伤害568易伤68序列升级9核a赏金塔
12	42263 12312	1	   	275.23	橙3易伤3时间3暴击1伤害	178暴击268时间3金币生成4伤害568易伤68序列升级9核a掉矿
13	33261 53421	6	   	270.92	橙3易伤2伤害2时间2全技能	1额外掉落29时间367易伤46伤害58全技能6序列升级a核
14	33224 13263	9	   	269.83	橙3易伤2伤害2时间1等级	1额外掉落2a时间37a易伤4最后敌人5平台6等级8核9a伤害a序列升级
15	33325 55223	8	   	269.80	橙2易伤3时间2伤害1等级1暴击	1额外掉落29a时间3等级4a伤害5暴击6策反7a易伤8核a序列升级
16	33243 61613	10	   	269.77	橙4易伤3时间	1额外掉落267时间3678易伤4全技能5平台67序列升级9雷电a核
17	33243 61613	9	   	269.77	橙4易伤3时间	1额外掉落267时间3678易伤4全技能5平台67序列升级9雷电a核
18	33323 21213	9	 * 	269.29	橙3易伤3时间3等级1伤害	1额外掉落29a时间39a等级4伤害5低血量敌人6平台79a易伤8核9a序列升级
19	33262 22413	6	   	269.24	橙3易伤3伤害2时间	1额外掉落27时间367易伤467伤害5双倍矿67序列升级8挖尘9基地爆炸a核
20	33251 52216	3	   	269.11	橙2易伤3伤害3时间1暴击	1额外掉落257时间37易伤467伤害7序列升级8暴击9掉矿a核
21	33261 52216	4	   	269.11	橙2易伤3伤害3时间1暴击	1额外掉落257时间37易伤467伤害7序列升级8暴击9掉矿a核
22	33266 21422	10	   	269.04	橙3易伤3伤害2时间1核弹	1额外掉落2a时间36a易伤456伤害6a序列升级7a掉矿8核9核弹
23	35611 11533	10	 * 	268.42	橙3易伤2伤害2攻速1时间	1额外掉落2a伤害37a易伤4雷电5时间6核8加一9a攻速a序列升级
24	33251 42343	3	   	266.81	橙3易伤3时间2伤害	1额外掉落257时间367易伤47伤害7序列升级8低血量敌人9核a随机矿
25	33261 42343	4	   	266.81	橙3易伤3时间2伤害	1额外掉落257时间367易伤47伤害7序列升级8低血量敌人9核a随机矿
26	33223 42121	3	   	266.71	橙3易伤3时间2伤害	1额外掉落279时间367易伤4双倍矿57伤害7序列升级8双倍物品a核
27	33251 42342	3	   	266.71	橙3易伤3时间2伤害	1额外掉落257时间367易伤47伤害7序列升级8低血量敌人9核a赏金邻近
28	33261 42342	4	   	266.71	橙3易伤3时间2伤害	1额外掉落257时间367易伤47伤害7序列升级8低血量敌人9核a赏金邻近
29	33262 42121	5	   	266.71	橙3易伤3时间2伤害	1额外掉落279时间367易伤47伤害5双倍矿7序列升级8双倍物品a核
30	33264 26221	9	   	266.71	橙3易伤3时间2伤害	1额外掉落257时间36a易伤46伤害6序列升级8平台9核
31	33264 21121	6	   	266.61	橙3易伤3时间2伤害	1额外掉落259时间367易伤46伤害6序列升级8双倍物品a核
32	33251 44132	3	   	266.47	橙3易伤3时间2伤害1卖塔	1额外掉落259时间369易伤49伤害7卖塔8加一9序列升级a核
33	33261 44132	4	   	266.47	橙3易伤3时间2伤害1卖塔	1额外掉落259时间369易伤49伤害7卖塔8加一9序列升级a核
