0	Index      	 *	Score 	Summary	Detail	
1	15561 31331	 * 	240.50	紫1基础对甲2伤害2全技能1攻速1基地爆炸	19全技能2核3基地爆炸4基础对甲5低血量敌人68伤害7挖尘a攻速
2	15526 13324	 * 	235.50	紫1基础对甲3基地爆炸2伤害1全技能	1全技能2核39a基地爆炸4a金币生成5加一6低血量敌人7基础对甲8a伤害a序列升级
3	15561 31332	 * 	235.28	紫1基础对甲2伤害2基地爆炸2全技能	19全技能2核3a基地爆炸4基础对甲5低血量敌人68伤害7挖尘
4	15161 34311	 * 	233.24	紫1基础对甲2伤害1易伤1攻速1全技能	1全技能2核3最后敌人4基础对甲59低血量敌人68伤害7易伤a攻速
5	15561 31323	 * 	233.16	紫3伤害1基础对甲1基地爆炸1全技能1技能	1全技能2核3基地爆炸4基础对甲5低血量敌人689伤害7挖尘a技能
6	15162 23142	 * 	233.14	紫1基础对甲2攻速1易伤1伤害1全技能	1全技能2核3最后敌人4基础对甲5双倍秒伤6毒液对毒78攻速9易伤a伤害
7	15561 33321	   	229.26	紫1基础对甲2伤害1攻速1全技能1基地爆炸	1全技能2核3基地爆炸4基础对甲5低血量敌人69伤害7策反8掉矿a攻速
8	15563 11321	   	228.96	紫1基础对甲1易伤1攻速1伤害1全技能1基地爆炸1暴击1卖塔	1全技能2核3基地爆炸4基础对甲5卖塔6伤害7最后敌人8易伤9攻速a暴击
9	15563 12321	   	228.96	紫1基础对甲1易伤1攻速1伤害1基地爆炸1全技能1暴击1卖塔	1全技能2核3基地爆炸4基础对甲5卖塔6伤害7时间8易伤9攻速a暴击
10	15563 11332	 * 	228.86	紫1基础对甲2基地爆炸1易伤1攻速1伤害1全技能1卖塔	1全技能2核39基地爆炸4基础对甲5卖塔6伤害7最后敌人8易伤a攻速
11	15563 12332	 * 	228.86	紫1基础对甲2基地爆炸1易伤1攻速1伤害1全技能1卖塔	1全技能2核39基地爆炸4基础对甲5卖塔6伤害7时间8易伤a攻速
12	15563 11132	 * 	228.61	紫2基础对甲1易伤1攻速1伤害1全技能1基地爆炸1卖塔	1全技能2核3基地爆炸48基础对甲5卖塔6伤害7最后敌人9易伤a攻速
13	15563 12132	 * 	228.61	紫2基础对甲1易伤1攻速1伤害1基地爆炸1全技能1卖塔	1全技能2核3基地爆炸48基础对甲5卖塔6伤害7时间9易伤a攻速
14	15161 31341	   	226.85	紫1基础对甲2伤害2全技能1攻速	19全技能2核3最后敌人4基础对甲5低血量敌人68伤害7挖尘a攻速
15	15162 23162	 * 	226.85	紫1基础对甲2攻速2全技能1伤害	19全技能2核3最后敌人4基础对甲5双倍秒伤6毒液对毒78攻速a伤害
16	15163 16332	 * 	226.59	紫1基础对甲2伤害2基地爆炸1易伤1全技能1卖塔	1全技能2核3a最后敌人4基础对甲5卖塔6a伤害7时间8易伤9a基地爆炸a序列升级
17	15463 11332	 * 	226.59	紫1基础对甲2伤害2基地爆炸1易伤1全技能1卖塔	1全技能2核3a时间4基础对甲5卖塔6a伤害7最后敌人8易伤9a基地爆炸a序列升级
