0	Index      	 *	Score 	Summary	Detail	
1	34453 31333	 * 	204.32	橙4易伤3伤害1全技能	1全技能2随机矿379敌人爆炸478伤害5679易伤79序列升级a核
2	21413 62326	 * 	203.92	橙3伤害2全技能2易伤1策反	13易伤2低血量敌人4策反59全技能6核78a伤害
3	32616 61321	 * 	197.52	橙3伤害2易伤1全技能2攻速	1全技能2挖青37攻速47金币生成578伤害6核7序列升级9a易伤
4	34123 32156	 * 	194.22	橙2全技能2易伤2伤害2策反	13全技能2随机矿4a易伤5a策反6额外掉落7核8立即金币9a伤害a序列升级
5	32616 61323	 * 	193.58	橙3伤害1全技能1易伤2攻速1暴击	1全技能2挖青37攻速47金币生成578伤害6核7序列升级9易伤a暴击
6	34116 52131	 * 	193.33	紫3易伤2全技能2伤害	13全技能2随机矿4核59激光对绿69伤害789易伤9序列升级a低血量敌人
7	34116 52133	   	193.33	紫3易伤2全技能2伤害	13全技能2随机矿4核59激光对绿69伤害789易伤9序列升级a敌人爆炸
8	34123 32256	   	192.32	橙2全技能2易伤2伤害2策反	13全技能28随机矿4a易伤5a策反6额外掉落7核9a伤害a序列升级
9	36121 72351	   	190.81	橙3易伤2伤害1全技能1攻速	1全技能259易伤3加一4等级6核79伤害89雷电9序列升级a攻速
10	62122 66313	 * 	190.75	橙4易伤2伤害3策反	1平台247策反3雷电578a易伤67伤害7序列升级9核
11	21613 62326	   	189.73	橙3伤害2全技能1易伤1策反	1易伤2低血量敌人3立即金币4策反59全技能6核78a伤害
12	22411 11365	   	189.55	橙3易伤3伤害2时间1策反	137易伤27时间4策反59a伤害67矿等7序列升级8核
13	22411 31365	   	189.35	橙3易伤3伤害2时间1策反	137易伤27时间4策反59a伤害67等级7序列升级8核
14	21413 62126	   	188.26	橙2全技能2易伤2伤害1策反	13易伤28低血量敌人4策反59全技能6核7a伤害
15	21413 62321	   	188.26	橙2全技能2易伤2伤害1策反	13易伤2低血量敌人4策反59全技能6核78伤害a基地爆炸
16	21413 62324	   	188.26	橙2全技能2易伤2伤害1策反	13易伤2低血量敌人4策反59全技能6核78伤害a矿等
17	21413 62343	   	188.26	橙2全技能2易伤2伤害1策反	13易伤2低血量敌人4策反5a全技能6核78伤害9敌人爆炸
18	21413 62513	   	188.26	橙2全技能2易伤2伤害1策反	13易伤2低血量敌人4策反5a全技能6核79伤害8敌人爆炸
19	21413 62322	   	188.16	橙2全技能2易伤2伤害1策反	13易伤2低血量敌人4策反59全技能6核78伤害a等级
20	21413 62323	   	188.16	橙2全技能2易伤2伤害1策反	13易伤2低血量敌人4策反59全技能6核78伤害a挖尘
21	34133 62316	 * 	187.27	橙2全技能2伤害1易伤2暴击2时间	13全技能2随机矿47暴击57时间67伤害7序列升级8低血量敌人9核a易伤
22	21413 63113	 * 	186.76	橙2易伤1全技能1伤害1暴击1策反1攻速1时间	13易伤2低血量敌人4策反5全技能6核7时间8攻速9伤害a暴击
23	36121 72813	   	186.40	橙2全技能2易伤2伤害1时间	1a全技能25易伤3加一4等级6核79伤害8时间
24	21213 62326	   	186.33	橙3伤害2全技能1易伤1策反	1易伤23低血量敌人4策反59全技能6核78a伤害
25	34123 36225	   	186.06	橙2全技能2易伤2伤害1策反	13全技能2随机矿4a易伤5策反6额外掉落7a伤害8核9a基地爆炸a序列升级
26	31252 61334	   	185.91	橙3伤害2易伤1全技能1时间	1全技能2雷电3时间4a易伤5加一679伤害8核
27	21413 62332	   	185.06	橙2易伤2伤害1全技能1策反1攻速	13易伤2低血量敌人4策反5全技能6核78伤害9攻速a立即金币
28	32263 31163	 * 	184.40	橙5易伤1全技能3时间	1全技能2挖青347时间479序列升级5679a易伤8核
29	36362 22326	 * 	184.29	紫3伤害2易伤1全技能	1全技能29易伤3掉矿4核5低血量敌人6立即金币78a伤害
30	31252 61317	 * 	183.90	橙2易伤2伤害1全技能1暴击1时间	1全技能2雷电3时间4a易伤5加一67伤害8核9暴击
31	36121 72352	   	183.87	橙3易伤2伤害1全技能	1全技能259易伤3加一4等级6核79伤害89雷电9序列升级a额外掉落
32	36121 72353	   	183.87	橙3易伤2伤害1全技能	1全技能259易伤3加一4等级6核79伤害89雷电9序列升级a基地爆炸
33	36121 72433	   	183.87	橙3易伤2伤害1全技能	1全技能25a易伤3加一4等级6核7a伤害8a金币生成9平台a序列升级
34	36121 72713	   	183.87	橙3易伤2伤害1全技能	1全技能25a易伤3加一4等级6核7a伤害8随机矿9a雷电a序列升级
35	22161 61341	 * 	183.86	橙4易伤1伤害2攻速2时间1策反	147a易伤27时间3等级5伤害67攻速7序列升级8核9策反
36	36121 42717	   	183.80	橙2易伤2伤害1全技能1暴击1时间	1全技能25易伤3加一4等级6时间79伤害8核a暴击
37	36121 72354	   	183.77	橙3易伤2伤害1全技能	1全技能259易伤3加一4等级6核79伤害89雷电9序列升级a挖尘
38	21413 62331	   	183.76	橙2易伤2伤害1全技能1策反1攻速	13易伤2低血量敌人4策反5全技能6核78伤害9攻速a最后敌人
39	21413 62334	   	183.76	橙2易伤2伤害1全技能1策反1攻速	13易伤2低血量敌人4策反5全技能6核78伤害9攻速a雷电
40	21413 62353	   	183.76	橙2易伤2伤害1全技能1策反1时间	13易伤2低血量敌人4策反5全技能6核78伤害9最后敌人a时间
41	21413 61116	   	183.76	橙2易伤2伤害1全技能1策反1攻速	13易伤2低血量敌人4策反5全技能6核7最后敌人8攻速9a伤害
