0	Index      	Bounty	 *	Score 	Summary	Detail	
1	61631 31231	1	 * 	302.04	橙4易伤2伤害2时间1等级	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a等级
2	61631 31234	1	   	285.79	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a敌人爆炸
3	61631 31236	1	   	285.79	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a立即金币
4	61631 31232	1	   	285.69	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a挖青
5	61631 31233	1	   	285.69	橙4易伤2伤害2时间	18时间2458易伤38伤害6赏金塔7全技能8序列升级9核a掉矿
6	13113 62431	1	 * 	284.98	橙3易伤3时间2伤害	17a最后敌人2雷电37a易伤479时间5全技能6核7a序列升级8a伤害
7	63263 26313	6	 * 	280.16	橙3易伤3时间3攻速1伤害	178时间2基地爆炸3随机矿478易伤578攻速6核78序列升级9金币生成a伤害
8	22718 11328	7	   	279.53	橙3易伤2伤害2暴击1等级1攻速	1全技能2加一3a伤害46a易伤5等级7攻速8核9a暴击a序列升级
9	23518 11328	7	   	279.53	橙3易伤2伤害2暴击1等级1攻速	1全技能2a伤害3加一46a易伤5等级7攻速8核9a暴击a序列升级
10	61611 31231	1	   	279.39	橙3易伤2伤害2时间1等级	18时间258易伤38伤害4双倍矿6赏金塔7全技能8序列升级9核a等级
11	22717 11328	4	 * 	279.03	橙3易伤3伤害2暴击1攻速	1全技能2加一35a伤害45a易伤5a序列升级6攻速7金币生成8核9a暴击
12	23517 11328	4	   	279.03	橙3易伤3伤害2暴击1攻速	1全技能25a伤害3加一45a易伤5a序列升级6攻速7金币生成8核9a暴击
13	23225 23234	10	   	277.33	橙2易伤3伤害2等级2暴击1时间	1全技能28a伤害38掉矿4a暴击5时间68等级7核8a序列升级9a易伤
14	62121 44323	6	 * 	274.47	紫5易伤2伤害2时间1攻速	17时间2策反3578a易伤4核67伤害7序列升级9攻速
15	63263 26323	6	   	273.74	橙3易伤3时间3攻速1暴击	178时间2基地爆炸3随机矿478易伤578攻速6核78序列升级9低血量敌人a暴击
16	33124 62132	8	   	273.58	橙4易伤3雷电1伤害1等级	1矿等246雷电3469易伤46序列升级5全技能7核8等级a伤害
17	23225 23134	10	   	273.52	橙2易伤3伤害2暴击1等级1时间	1全技能28a伤害3掉矿4a暴击5时间6等级7核9a易伤a序列升级
18	33124 62316	7	 * 	273.05	橙5易伤3雷电1时间	1矿等246雷电34689易伤46序列升级5全技能7核a时间
