0	Index      	 *	Score 	Summary	Detail	
1	31252 41445	 * 	294.21	橙橙3易伤2暴击	1加一25暴击3赏金邻近458易伤5序列升级6时间7a核9寒冰对黄
2	31552 41445	   	294.21	橙橙3易伤2暴击	1加一25暴击3赏金塔458易伤5序列升级6时间7a核9寒冰对黄
3	22531 25221	 * 	291.21	橙橙2伤害1易伤3暴击1平台	127暴击27序列升级3雷电47金币生成57伤害68核9易伤a平台
4	22531 25222	   	281.55	橙橙2伤害1易伤3暴击	127暴击27序列升级3雷电47金币生成57伤害68核9易伤a敌人爆炸
5	22531 25224	   	281.55	橙橙2伤害1易伤3暴击	127暴击27序列升级3雷电47金币生成57伤害68核9易伤a低血量敌人
6	22531 25225	   	281.55	橙橙2伤害1易伤3暴击	127暴击27序列升级3雷电47金币生成57伤害68核9易伤a激光对冰
7	22531 25226	   	281.55	橙橙2伤害1易伤3暴击	127暴击27序列升级3雷电47金币生成57伤害68核9易伤a最后敌人
8	22531 25223	   	281.45	橙橙2伤害1易伤3暴击	127暴击27序列升级3雷电47金币生成57伤害68核9易伤a双倍秒伤
9	31252 41345	   	278.62	橙橙2易伤2暴击2时间	1加一25暴击3赏金邻近45易伤5序列升级68时间7a核9寒冰对黄
10	31552 41345	   	278.62	橙橙2易伤2暴击2时间	1加一25暴击3赏金塔45易伤5序列升级68时间7a核9寒冰对黄
11	14331 25152	   	275.21	橙橙2易伤1攻速1全技能	1双倍秒伤2全技能3基础对冰4狙击对黄56易伤79核8时间a攻速
12	22531 25251	   	272.77	橙橙2伤害3暴击1攻速1平台	127暴击27序列升级3雷电47金币生成57伤害68核9攻速a平台
13	31252 41845	   	272.07	橙橙2易伤2暴击	1加一25暴击3赏金邻近45易伤5序列升级6时间7a核8立即金币9寒冰对黄
14	51113 32353	   	270.83	橙橙1易伤1矿等1攻速1暴击	1敌人爆炸2矿等3时间4攻速5易伤6低血量敌人7最后敌人89核a暴击
15	61115 33353	   	270.83	橙橙1易伤1矿等1攻速1暴击	1最后敌人2矿等3时间4攻速5敌人爆炸6低血量敌人7易伤89核a暴击
16	32453 43531	   	270.74	橙橙2易伤1矿等1全技能1策反	1加一2策反3金币生成49易伤5立即金币6矿等7全技能8a核
17	32455 43531	   	270.74	橙橙2易伤1矿等1全技能1策反	1加一2策反35金币生成49易伤6矿等7全技能8a核
18	51133 22355	   	270.73	橙橙1易伤1矿等1攻速1暴击	1敌人爆炸2矿等3时间4挖尘5易伤6攻速7最后敌人89核a暴击
19	61134 23353	   	270.73	橙橙1易伤1矿等1攻速1暴击	1最后敌人2矿等3时间4挖尘5低血量敌人6攻速7易伤89核a暴击
20	31227 13571	 * 	270.56	紫橙2易伤1伤害1攻速1暴击	1加一2暴击3赏金邻近4时间58核6a易伤7伤害9攻速
21	33314 24668	 * 	269.80	橙橙2易伤2攻速	1加一2挖青38易伤4基地爆炸56攻速7a核9技能
22	33334 24668	   	269.70	橙橙2易伤2攻速	1加一2挖青38易伤4挖尘56攻速7a核9技能
23	22531 25241	   	267.42	橙橙2伤害3暴击1平台	127暴击27序列升级3雷电47金币生成57伤害68核9时间a平台
24	37113 84531	   	267.11	橙橙2易伤1攻速1全技能	1加一2随机矿39易伤4攻速5立即金币6全技能7金币生成8a核
25	51113 32356	   	266.84	橙橙1易伤1矿等1攻速1全技能	1敌人爆炸2矿等3时间4攻速5易伤6低血量敌人7最后敌人89核a全技能
26	51133 22356	   	266.74	橙橙1易伤1矿等1攻速1平台	1敌人爆炸2矿等3时间4挖尘5易伤6攻速7最后敌人89核a平台
27	31254 41445	   	265.65	橙橙2易伤1暴击	1加一2暴击3赏金邻近48易伤5双倍矿6时间7a核9寒冰对黄
28	31554 41445	   	265.65	橙橙2易伤1暴击	1加一2暴击3赏金塔48易伤5双倍矿6时间7a核9寒冰对黄
