0	Index      	 *	Score 	Summary	Detail	
1	13432 42432	 * 	279.23	橙橙2易伤2等级1暴击	1基地爆炸29易伤35等级4策反68核7激光对绿a暴击
2	13432 42433	   	279.23	橙橙2易伤2等级1时间	1基地爆炸29易伤35等级4策反68核7激光对绿a时间
3	43331 26523	 * 	270.39	橙3易伤3伤害3矿等1全技能	189矿等2全技能3掉矿489伤害5立即金币689易伤7平台89序列升级a核
4	13633 42432	 * 	268.99	橙橙2易伤1喷火对甲1暴击	15基地爆炸29易伤3随机矿4策反68核7喷火对甲a暴击
5	13633 42433	   	268.99	橙橙2易伤1喷火对甲1全技能	15基地爆炸29易伤3随机矿4策反68核7喷火对甲a全技能
6	13432 42431	   	265.58	橙橙2易伤2等级	1基地爆炸29易伤35等级4策反68核7激光对绿a随机技能
7	13432 42411	   	265.58	橙橙2易伤2等级	1基地爆炸2a易伤35等级4策反68核7激光对绿9敌人爆炸
8	13432 42421	   	265.58	橙橙2易伤2等级	1基地爆炸2a易伤35等级4策反68核7激光对绿9最后敌人
9	41121 31513	 * 	256.84	橙橙2易伤2矿等	18矿等2随机技能3金币生成4掉矿59易伤6a核7火球减费
10	41121 33513	   	256.84	橙橙2易伤2矿等	18矿等2随机技能3金币生成4掉矿59易伤6a核7毒气减费
11	13633 42411	   	255.34	橙橙2易伤1喷火对甲	15基地爆炸2a易伤3随机矿4策反68核7喷火对甲9敌人爆炸
12	13633 42421	   	255.34	橙橙2易伤1喷火对甲	15基地爆炸2a易伤3随机矿4策反68核7喷火对甲9最后敌人
13	13633 42431	   	255.34	橙橙2易伤1喷火对甲	15基地爆炸29易伤3随机矿4策反68核7喷火对甲a随机技能
14	13633 42412	 * 	255.34	橙橙1易伤1喷火对甲1等级	15基地爆炸2易伤3随机矿4策反68核7喷火对甲9敌人爆炸a等级
15	13633 42422	   	255.34	橙橙1易伤1喷火对甲1等级	15基地爆炸2易伤3随机矿4策反68核7喷火对甲9最后敌人a等级
16	13233 42463	   	254.94	橙橙2易伤1等级1核弹	1基地爆炸2a易伤3烈焰减费4核弹5掉矿68核7激光对绿9等级
17	32342 41632	 * 	254.94	橙橙1易伤2时间1等级	1技能点2火球减费3立即金币4暴雪减费5等级69时间7易伤8a核
18	32362 41632	   	254.94	橙橙1易伤2时间1等级	1技能点2火球减费3立即金币4烈焰减费5等级69时间7易伤8a核
19	32262 41632	   	254.84	橙橙1易伤2时间1等级	1技能点2火球减费3暴雪减费4烈焰减费5等级69时间7易伤8a核
20	43232 21525	 * 	251.30	橙橙2伤害1矿等1时间1全技能	1矿等2全技能3赏金邻近4a伤害5时间6寒冰对冰7金币生成89核
21	43232 11525	   	251.20	橙橙2伤害1矿等1时间1全技能	1矿等2全技能3赏金邻近4a伤害5时间6散射对绿7金币生成89核
22	41151 33523	 * 	251.00	橙橙1易伤2矿等2暴击1技能	19矿等29随机技能3金币生成4技能5易伤6a核79暴击8随机矿9序列升级
