0	Index      	 *	Score 	Summary	Detail	
1	52232 25212	 * 	309.47	橙橙1等级1雷电1易伤1矿等1攻速	1随机矿2赏金邻近3等级4攻速5易伤6a核7电塔对黄8矿等9雷电
2	53136 53212	   	309.47	橙橙1等级1雷电1易伤1矿等1攻速	1随机矿2易伤3攻速4等级5电塔对直升6赏金邻近7a核8矿等9雷电
3	22231 41145	 * 	307.97	橙2易伤2等级2矿等2伤害1暴击	1a等级2时间3a矿等45伤害6核7暴击8挖青9a易伤a序列升级
4	53133 25212	   	305.36	橙橙1等级1雷电1易伤1矿等1攻速	1随机矿2易伤3攻速4等级5赏金塔6a核7电塔对黄8矿等9雷电
5	22232 41145	 * 	302.45	橙3矿等2易伤2等级1伤害1暴击	1a等级2时间35a矿等4伤害6核7暴击8挖青9a易伤a序列升级
6	24621 23423	 * 	301.01	紫橙2易伤2等级2雷电	15等级25雷电3额外掉落4a核5序列升级6立即金币78易伤9敌人爆炸
7	26233 24114	 * 	299.63	橙橙2等级1易伤1矿等	14等级2基地爆炸3矿等5掉矿6易伤7散射对甲8平台9a核
8	22312 34214	 * 	298.23	橙橙2易伤1等级1矿等	1等级2时间3毒液对黄46易伤5矿等7平台8随机矿9a核
9	22235 36613	 * 	296.79	橙2等级1雷电1易伤1矿等1伤害1攻速1暴击	15等级2时间3矿等4伤害6暴击7攻速8雷电9核a易伤
10	22231 45114	 * 	294.97	橙2等级2雷电2伤害3时间1矿等	19等级279时间3矿等45伤害6核89雷电9序列升级a赏金塔
11	11123 14636	 * 	294.31	橙橙1等级2伤害1易伤	1双倍矿24伤害3双倍秒伤5等级6平台7易伤8a核9时间
12	11123 26636	   	294.31	橙橙1等级2伤害1易伤	1双倍矿24伤害3双倍秒伤5等级6易伤7平台8a核9时间
13	52232 21552	   	294.00	橙橙1等级1雷电1易伤1攻速	1随机矿2赏金邻近3等级4攻速5易伤6a核7技能点8雷电9加农对毒
14	22316 62112	   	292.92	紫橙2易伤1等级1雷电1攻速	1等级2时间3毒液对黄46易伤5a核7赏金邻近8攻速9雷电
15	21442 13161	   	292.68	橙橙1等级1雷电1伤害2暴击	1等级2随机矿35暴击4雷电6平台7赏金塔89核a伤害
16	23442 13161	   	292.68	橙橙1等级1雷电2暴击1伤害	1等级2金币生成35暴击4雷电6平台7赏金塔89核a伤害
17	11251 11451	 * 	291.83	橙2易伤2伤害1等级1雷电2时间1暴击	1双倍矿29伤害39易伤4赏金邻近5雷电6暴击79时间8核9序列升级a等级
18	22315 22314	   	290.63	橙橙2易伤1等级2时间	1等级28时间3毒液对黄46易伤5低血量敌人7平台9a核
19	22232 45114	 * 	290.41	橙2等级2雷电2矿等3时间1伤害	19等级279时间35矿等4伤害6核89雷电9序列升级a赏金塔
20	22262 15214	 * 	290.33	橙橙2等级2矿等	18等级2时间38矿等4基地爆炸5平台6掉矿78电塔对直升8序列升级9a核
21	22262 35214	   	290.33	橙橙2等级2矿等	18等级2时间38矿等4基地爆炸5平台6加农对壮78掉矿8序列升级9a核
22	22512 41141	   	290.32	橙橙2等级1易伤2时间1暴击	14等级25时间3敌人爆炸6a核7暴击8挖青9易伤
23	22512 41341	   	290.32	橙橙2等级1易伤2时间1暴击	14等级25时间3敌人爆炸6a核7暴击8挖尘9易伤
