0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52252 33134	4	 * 	284.28	橙2易伤3伤害2等级2暴击1时间	16a伤害2时间3随机矿4a易伤56等级6a序列升级7核8策反9a暴击
2	53152 33134	4	   	284.28	橙2易伤3伤害2等级2暴击1时间	16a伤害2随机矿3时间4a易伤56等级6a序列升级7核8策反9a暴击
3	24234 11233	4	 * 	283.79	橙5易伤3时间1等级	19最后敌人249时间34589易伤49序列升级6核7赏金塔a等级
4	41543 22233	1	   	283.79	橙5易伤3时间1等级	19低血量敌人259时间3赏金邻近45689易伤59序列升级7核a等级
5	61262 33336	3	 * 	280.85	橙3易伤2等级3时间2全技能	14全技能2a等级3低血量敌人56a时间79a易伤8核a序列升级
6	56311 36311	8	 * 	280.72	橙3易伤3伤害3等级1卖塔	19a伤害29a易伤3掉矿4雷电5卖塔69a等级7核8随机矿9a序列升级
7	21143 63331	1	 * 	279.53	橙4易伤3伤害2时间	17a最后敌人2a时间367伤害479a易伤5额外掉落7a序列升级8核
8	21434 63331	1	   	279.53	橙4易伤3伤害2时间	17a最后敌人2a时间379a易伤4额外掉落567伤害7a序列升级8核
9	24143 63331	2	   	279.53	橙4易伤3伤害2时间	17a最后敌人2a时间367伤害479a易伤5额外掉落7a序列升级8核
10	24234 63331	3	   	279.53	橙4易伤3伤害2时间	17a最后敌人2a时间379a易伤4额外掉落567伤害7a序列升级8核
11	61323 21613	4	   	278.09	橙2易伤2等级2伤害2暴击2攻速1全技能	1全技能28等级34暴击58攻速68伤害7核8序列升级9a易伤
12	61324 21613	5	   	278.09	橙2易伤2等级2伤害2暴击2攻速1全技能	1全技能28等级34暴击58攻速68伤害7核8序列升级9a易伤
13	61333 21223	3	 * 	277.25	橙3易伤2等级1伤害2暴击1全技能	1全技能24等级34暴击4序列升级5攻速6伤害7核89a易伤
14	63336 21223	4	   	277.25	橙3易伤2等级1伤害2暴击1全技能	1全技能2攻速35暴击45等级5序列升级6伤害7核89a易伤
15	52226 43232	2	 * 	276.80	橙4易伤3时间2伤害	19伤害259时间3随机矿4赏金塔689a易伤7核9序列升级
16	52226 43232	3	   	276.80	橙4易伤3时间2伤害	19伤害259时间3随机矿4赏金塔689a易伤7核9序列升级
17	53116 43232	2	   	276.80	橙4易伤3时间2伤害	19伤害2随机矿3赏金邻近459时间689a易伤7核9序列升级
18	53126 43232	3	   	276.80	橙4易伤3时间2伤害	19伤害2随机矿359时间4赏金塔689a易伤7核9序列升级
19	36332 32643	2	 * 	276.62	橙4易伤2等级1伤害1时间	1金币生成269a易伤3时间4伤害56等级6序列升级7随机矿8核
20	36532 36313	3	   	276.62	橙4易伤2等级1伤害1时间	1金币生成267a易伤3低血量敌人4伤害56等级6序列升级8时间9核
21	36332 31643	2	   	276.52	橙4易伤2等级1伤害1时间	1金币生成269a易伤3时间4伤害56等级6序列升级7掉矿8核
22	52252 23134	4	 * 	274.20	橙3易伤2伤害1等级2暴击1时间	1a伤害2时间3随机矿46a易伤5等级7核8策反9a暴击a序列升级
23	53152 23134	4	   	274.20	橙3易伤2伤害1等级2暴击1时间	1a伤害2随机矿3时间46a易伤5等级7核8策反9a暴击a序列升级
24	52252 33143	4	 * 	273.15	橙3易伤2等级2伤害1时间	16伤害2时间3随机矿49a易伤56等级6序列升级7核8策反
25	52252 33243	4	   	273.15	橙3易伤2等级2伤害1时间	16伤害2时间3随机矿49a易伤56等级6序列升级7核8金币生成
26	53152 33143	4	   	273.15	橙3易伤2等级2伤害1时间	16伤害2随机矿3时间49a易伤56等级6序列升级7核8策反
27	53152 33243	4	   	273.15	橙3易伤2等级2伤害1时间	16伤害2随机矿3时间49a易伤56等级6序列升级7核8金币生成
