0	Index      	 *	Score 	Summary	Detail	Bounty	
1	31832 17424	 * 	292.67	橙4易伤2等级2伤害2雷电1卖塔	159a易伤2加一3卖塔45等级5a序列升级6a雷电7a伤害8核	9
2	31831 63824	 * 	287.49	橙3易伤2等级2伤害2时间1卖塔	17a易伤2加一3卖塔4a等级57伤害67时间7a序列升级8a掉矿9核	5
3	31644 23581	 * 	284.46	橙4易伤2等级3时间	146a易伤2加一34金币生成4a序列升级57a时间8核9a等级	5
4	32336 31642	 * 	282.33	橙3易伤3时间1等级1伤害1全技能	136易伤239时间3序列升级4攻速5全技能7伤害8等级a核	1
5	32336 32542	   	282.33	橙3易伤3时间1等级1伤害1全技能	136易伤237时间3序列升级4攻速5全技能8等级9伤害a核	1
6	31811 43638	   	279.20	橙4易伤2等级2时间1卖塔	189a易伤2加一3卖塔4雷电5a时间6a等级7核a序列升级	10
7	31346 54733	 * 	278.90	橙4易伤2伤害1等级2暴击	1379易伤2加一37序列升级47暴击5平台67伤害8核a等级	2
8	31231 34281	 * 	277.95	橙4易伤2等级2伤害	167a易伤2加一3a策反4掉矿56伤害6a序列升级8核9a等级	6
9	31832 17434	 * 	276.62	橙3易伤2等级2伤害3雷电1卖塔	15a易伤2加一3卖塔45等级5a序列升级69a雷电7a伤害8核	9
10	32356 51133	   	276.43	橙3易伤3时间1伤害2雷电1暴击1全技能	13a易伤23a时间3a序列升级4伤害5全技能6暴击7核8a雷电9赏金邻近	1
11	31334 41424	 * 	275.53	橙3易伤2等级1伤害2暴击1时间	13a易伤2加一3a序列升级4时间5a等级6矿等7伤害8a暴击9核	2
12	31334 21424	   	275.43	橙3易伤2等级1伤害2暴击1时间	13a易伤2加一3a序列升级4时间5a等级6掉矿7伤害8a暴击9核	2
13	31863 16424	   	274.98	橙4易伤2等级1伤害2雷电1卖塔	159a易伤2加一3卖塔4伤害6a雷电7a等级8核a序列升级	9
14	31346 54721	 * 	274.59	橙4易伤3伤害3暴击	1379易伤2加一379序列升级479暴击5平台679伤害8核a立即金币	2
15	31346 54722	   	274.49	橙4易伤3伤害3暴击	1379易伤2加一379序列升级479暴击5平台679伤害8核a挖青	2
16	31346 54723	   	274.35	橙4易伤3伤害3暴击1卖塔	1379易伤2加一379序列升级479暴击5平台679伤害8核a卖塔	2
17	36233 32422	   	274.10	橙3易伤2伤害1等级2暴击1时间	189易伤28伤害3时间4掉矿58暴击6核7平台8序列升级a等级	7
18	36233 33122	   	274.10	橙3易伤2伤害1等级2暴击1时间	179易伤27伤害3时间4掉矿57暴击6核7序列升级8平台a等级	6
19	36233 33364	   	274.00	橙3易伤2伤害1等级2暴击1时间	179易伤27伤害3时间4掉矿57暴击6核7序列升级8挖尘a等级	6
20	53232 25411	 * 	273.60	橙5易伤2等级2雷电	18雷电24789易伤3立即金币58等级6额外掉落8序列升级a核	6
21	31341 78284	 * 	273.51	橙3易伤3伤害1等级2暴击	17a易伤2加一35a伤害4矿等6等级8核9a暴击a序列升级	6
22	31344 58284	   	273.51	橙3易伤3伤害1等级2暴击	17a易伤2加一36a伤害4矿等5等级8核9a暴击a序列升级	4
23	31126 81448	   	273.30	橙3易伤2等级2时间1暴击1全技能	14a易伤2加一3双倍物品5暴击6a时间7核8a等级9全技能a序列升级	10
24	33336 36112	 * 	271.60	橙3易伤3伤害3时间	167易伤27低血量敌人378伤害456时间67序列升级9最后敌人a核	7
25	33336 36162	   	271.60	橙3易伤3伤害3时间	167易伤27低血量敌人378伤害456时间67序列升级9基地爆炸a核	7
26	31832 17633	 * 	271.52	橙3易伤3等级2伤害2雷电1卖塔	158易伤2加一3卖塔459等级58序列升级68雷电78伤害a核	7
27	31861 16424	   	271.52	橙3易伤2等级2伤害2雷电1卖塔	19a易伤2加一3卖塔45伤害6a雷电7a等级8核a序列升级	9
28	31832 52633	 * 	271.52	橙3易伤3等级2伤害2雷电1卖塔	158易伤2加一3卖塔459等级58序列升级68伤害78雷电a核	5
29	31832 82633	 * 	271.52	橙3易伤3等级2伤害2雷电1卖塔	158易伤2加一3卖塔459等级58序列升级68伤害78雷电a核	6
30	31811 43618	   	271.38	橙3易伤2等级3时间1卖塔	18a易伤2加一3卖塔4雷电59a时间6a等级7核a序列升级	10
31	31334 52373	 * 	271.00	橙3易伤2时间1等级1伤害2暴击	13a易伤2加一3a序列升级4a时间5等级6伤害7赏金邻近8核9a暴击	2
32	31343 36235	   	270.55	橙3易伤2等级2伤害1暴击	18a易伤2加一38伤害4矿等5暴击6随机矿78等级8序列升级9核	10
33	32336 52533	   	270.53	橙3易伤2时间1等级2攻速1暴击1全技能	137易伤23时间3序列升级4a攻速5全技能6暴击8等级9核	1
34	31862 24281	   	270.31	橙3易伤2等级2伤害1暴击1卖塔	17a易伤2加一3卖塔4a伤害5暴击6金币生成8核9a等级a序列升级	4
35	31333 14281	   	270.21	橙3易伤2等级2伤害1暴击1卖塔	17a易伤2加一3a伤害4掉矿5暴击6卖塔8核9a等级a序列升级	6
36	31334 34245	 * 	269.95	橙3易伤2等级2时间1伤害	167易伤2加一3伤害4掉矿56等级6序列升级8核9a时间	4
37	31832 42367	 * 	269.91	橙3易伤2等级2时间2暴击1卖塔	15a易伤2加一3卖塔45等级5a序列升级6立即金币7a时间8核9a暴击	5
38	36233 33233	   	269.69	橙3易伤3伤害3暴击1时间	17a易伤27a伤害3时间4掉矿57a暴击6核7a序列升级8赏金塔9随机矿	6
39	32346 36112	   	269.40	橙3易伤3时间2伤害1暴击	135易伤234时间3序列升级6暴击7平台8a伤害9核	1
40	32356 52222	 * 	269.29	橙4易伤2时间1伤害1暴击1全技能	1378易伤23时间3序列升级4伤害5全技能6暴击9基地爆炸a核	1
41	31341 58824	   	269.02	橙3易伤2等级1伤害1时间1暴击	13a易伤2加一3a序列升级4暴击5a等级6伤害7时间8a掉矿9核	2
42	32336 52532	   	269.00	橙3易伤2时间1等级2暴击1全技能	137易伤23时间3序列升级4攻速5全技能6a暴击8等级9核	1
43	32352 26123	 * 	268.92	橙3易伤2伤害2时间1等级	139易伤23时间39序列升级49伤害5立即金币6随机矿7核89低血量敌人a等级	1
44	32352 26223	   	268.92	橙3易伤2伤害2时间1等级	139易伤23时间39序列升级49伤害5立即金币6随机矿7核89敌人爆炸a等级	1
45	31832 87424	   	268.87	橙3易伤2等级1伤害1时间1暴击1卖塔	15a易伤2加一3卖塔45等级5序列升级6伤害7暴击8核9时间	10
46	31333 54812	   	268.72	橙3易伤2伤害2时间1等级	137易伤2加一37序列升级47时间5随机矿67伤害8额外掉落9核a等级	2
47	35334 33125	   	268.72	橙3易伤2伤害2时间1等级	179易伤2挖尘39伤害4策反5额外掉落6等级89时间9序列升级a核	3
48	31346 54121	   	268.55	橙4易伤3伤害2暴击	1379易伤2加一379序列升级47暴击5平台679伤害89低血量敌人a核	2
49	31346 54221	   	268.55	橙4易伤3伤害2暴击	1379易伤2加一379序列升级47暴击5平台679伤害89敌人爆炸a核	2
50	31334 41284	   	268.48	橙3易伤2伤害2时间1等级1卖塔	13a易伤2加一3a序列升级4a时间5等级6矿等7a伤害8核9卖塔	2
51	31346 54821	   	268.35	橙4易伤3伤害2暴击	1379易伤2加一379序列升级47暴击5平台679伤害89挖尘a核	2
52	31832 17422	   	268.33	橙4易伤2等级1伤害1卖塔	159a易伤2加一3卖塔45等级5序列升级6雷电7伤害8核	10
53	32346 16111	 * 	267.52	橙4易伤3时间1伤害	1356易伤234时间3序列升级7雷电8最后敌人9核a伤害	1
54	32346 16211	   	267.52	橙4易伤3时间1伤害	1356易伤234时间3序列升级7雷电8低血量敌人9核a伤害	1
55	31832 17328	 * 	267.34	橙3易伤3等级1伤害2暴击1卖塔	159易伤2加一3卖塔459等级59序列升级6雷电7伤害89暴击a核	9
56	36523 22522	   	267.15	橙4易伤2伤害1等级	1389易伤26伤害4攻速5等级7矿等a核	8
57	36523 26122	   	267.15	橙4易伤2伤害1等级	1379易伤26伤害4攻速5等级8随机矿a核	8
58	32325 42215	 * 	267.03	紫4易伤2等级3时间2雷电	136a易伤236时间36a序列升级4核5赏金邻近7赏金塔8a等级9a雷电	1
59	32356 61133	   	266.89	橙3易伤2伤害2时间2雷电1全技能1卖塔	13a易伤23时间3a序列升级4a伤害5全技能6卖塔7核8a雷电9赏金邻近	1
60	31451 11814	 * 	266.50	紫4易伤3时间1等级3攻速1全技能	189a易伤2加一3核4等级58a攻速68a时间7全技能8a序列升级	9
61	32312 12262	   	265.77	橙4易伤2时间1等级1暴击	1368易伤23时间3序列升级4立即金币5双倍矿7暴击9核a等级	1
62	35135 27424	 * 	265.32	橙2易伤2等级2时间1伤害2暴击	1a易伤2伤害3a时间4掉矿5加一67等级8a暴击9核a序列升级	1
63	36135 27424	   	265.32	橙2易伤2等级2时间1伤害2暴击	1a易伤2伤害3a时间4掉矿5加一67等级8a暴击9核a序列升级	2
64	36235 27424	   	265.32	橙2易伤2等级2时间1伤害2暴击	1a易伤2伤害3a时间4掉矿5加一67等级8a暴击9核a序列升级	3
65	36235 27424	   	265.32	橙2易伤2等级2时间1伤害2暴击	1a易伤2伤害3a时间4掉矿5加一67等级8a暴击9核a序列升级	4
66	31811 43138	   	264.70	橙3易伤2等级2时间2雷电1卖塔	19a易伤2加一3卖塔48雷电5a时间6a等级7核a序列升级	10
67	53331 43638	   	264.70	橙3易伤2等级2时间2雷电1卖塔	1a雷电289易伤3加一4卖塔5a时间6a等级7核a序列升级	10
68	32336 51133	   	264.67	橙3易伤3时间2雷电1暴击1全技能	13a易伤23a时间3a序列升级4攻速5全技能6暴击7核8a雷电9赏金邻近	1
69	31813 76424	   	264.52	橙4易伤2等级2攻速1卖塔	169a易伤2加一3卖塔4雷电5a攻速7a等级8核a序列升级	8
70	31813 76424	   	264.52	橙4易伤2等级2攻速1卖塔	169a易伤2加一3卖塔4雷电5a攻速7a等级8核a序列升级	9
71	31863 34721	   	264.40	橙4易伤3伤害1时间1卖塔	1579易伤2加一3卖塔479伤害6平台79序列升级8核a时间	5
72	32212 36262	 * 	264.26	橙3易伤3时间1等级3雷电	169易伤246时间345雷电46序列升级7等级8敌人爆炸a核	1
73	32212 36362	   	264.26	橙3易伤3时间1等级3雷电	169易伤246时间345雷电46序列升级7等级8低血量敌人a核	1
74	32212 35651	   	264.16	橙3易伤3时间1等级3雷电	168易伤246时间345雷电468序列升级7赏金塔9核a等级	1
75	31737 73412	 * 	264.02	橙2易伤3伤害2等级1时间	1a易伤2加一3最后敌人47a伤害5挖尘6时间8a等级9核a序列升级	2
76	32313 64353	   	263.74	橙3易伤2等级2时间1暴击	136易伤23时间3序列升级4立即金币5平台7a等级8核9暴击	1
77	31124 22856	   	263.64	橙3易伤2等级2时间1暴击	14a易伤2加一3双倍物品5a等级6敌人爆炸7核8暴击9a时间a序列升级	9
78	31234 36724	   	263.64	橙3易伤2等级2时间1暴击	16a易伤2加一3策反4a掉矿56等级6a序列升级7暴击8a时间9核	4
79	31244 36724	   	263.64	橙3易伤2等级2时间1暴击	16a易伤2加一3策反4a掉矿56等级6a序列升级7暴击8a时间9核	3
80	31346 51721	   	263.55	橙3易伤3伤害2暴击1时间	139易伤2加一39序列升级49暴击5平台679伤害8核a时间	2
81	31126 81284	   	263.54	橙3易伤2等级2时间1暴击	14a易伤2加一3双倍物品5暴击6a时间7核8赏金塔9a等级a序列升级	7
82	31126 81384	   	263.54	橙3易伤2等级2时间1暴击	14a易伤2加一3双倍物品5暴击6a时间7核8赏金邻近9a等级a序列升级	7
83	31127 82224	 * 	263.47	橙4易伤2伤害2时间	145a易伤2加一3双倍物品6核7金币生成8a伤害9a时间a序列升级	6
84	31127 82224	   	263.47	橙4易伤2伤害2时间	145a易伤2加一3双倍物品6核7矿等8a伤害9a时间a序列升级	7
85	31127 86224	   	263.47	橙4易伤2伤害2时间	145a易伤2加一3双倍物品6核7金币生成8a伤害9a时间a序列升级	7
86	36233 33264	   	263.45	橙3易伤3伤害2暴击1时间	17a易伤279伤害3时间4掉矿57暴击6核7序列升级8赏金塔	6
87	31127 88224	   	263.37	橙4易伤2伤害2时间	145a易伤2加一3双倍物品6核7掉矿8a伤害9a时间a序列升级	6
88	26226 13242	 * 	263.15	橙2易伤2等级2伤害2时间	1最后敌人2a伤害35时间4低血量敌人6a等级7核8敌人爆炸9a易伤a序列升级	6
89	31761 83412	   	262.95	橙2易伤2等级2伤害2时间	1a易伤2加一3最后敌人4a时间58等级6挖尘7a伤害9核a序列升级	2
