0	Index      	 *	Score 	Summary	Detail	Bounty	
1	65133 48432	 * 	326.21	橙4易伤3伤害2等级2攻速1时间	1479易伤27等级3加一579伤害6核79序列升级89攻速a时间	4
2	62123 11235	   	318.27	橙4易伤3伤害2等级1时间	1249易伤349伤害49序列升级5时间6挖青7攻速89等级a核	1
3	56333 42271	 * 	316.82	橙3易伤3伤害3等级3时间	1加一29a时间35a等级459伤害59a序列升级6核79a易伤8立即金币	1
4	58333 42271	   	316.82	橙3易伤3伤害3等级3时间	1加一29a时间35a等级459伤害59a序列升级6核79a易伤8立即金币	2
5	32243 63523	 * 	311.36	橙4易伤2等级2时间1伤害2暴击	18时间248a易伤34暴击48序列升级5基地爆炸68等级7核9伤害	1
6	62123 14235	   	309.96	橙4易伤3伤害2等级1时间	1249易伤349伤害49序列升级5时间6挖青7策反89等级a核	1
7	65133 48431	   	309.96	橙4易伤3伤害2等级2攻速	1479易伤27等级3加一579伤害6核79序列升级89攻速a金币生成	4
8	65133 48434	   	309.96	橙4易伤3伤害2等级2攻速	1479易伤27等级3加一579伤害6核79序列升级89攻速a策反	4
9	65133 48433	   	309.86	橙4易伤3伤害2等级2攻速	1479易伤27等级3加一579伤害6核79序列升级89攻速a挖尘	4
10	56313 12273	 * 	305.58	紫4易伤3伤害2等级3时间	1加一29a时间37等级4核569a易伤89a伤害9a序列升级	1
11	58313 12273	   	305.58	紫4易伤3伤害2等级3时间	1加一29a时间37等级4核569a易伤89a伤害9a序列升级	2
12	53438 48432	   	305.06	橙3易伤3伤害3等级2攻速1时间	1加一279伤害347易伤579等级6核79序列升级89攻速a时间	5
13	62124 11235	   	302.02	橙4易伤3伤害2等级	1249易伤349伤害49序列升级5基地爆炸6挖青7攻速89等级a核	1
14	53843 42452	   	301.06	橙3易伤2等级3时间2伤害	1加一29伤害35等级459时间59序列升级6核79a易伤8额外掉落	2
15	32241 63523	   	298.62	橙3易伤2等级2时间1伤害2暴击	18时间248易伤34暴击48序列升级5最后敌人68等级7核9伤害a雷电	1
16	53438 48431	   	297.11	橙3易伤3伤害3等级2攻速	1加一279伤害347易伤579等级6核79序列升级89攻速a雷电	5
