0	Index      	Bounty	 *	Score 	Summary	Detail	
1	51333 13151	9	 * 	314.71	橙5易伤3时间1伤害1暴击	145时间23457易伤45序列升级6全技能8核9伤害a暴击
2	51333 13156	10	   	314.71	橙5易伤3时间1伤害1暴击	145时间23457易伤45序列升级6全技能8核9伤害a暴击
3	51333 13151	10	   	309.37	橙5易伤3时间1伤害	145时间23457易伤45序列升级6全技能8核9伤害a雷电
4	51333 13155	9	   	308.83	橙5易伤3时间1伤害2全技能	145时间23457易伤45序列升级6a全技能8核9伤害
5	51333 13121	8	   	305.65	橙5易伤3时间1暴击1攻速	145时间23457易伤45序列升级6全技能8核9攻速a暴击
6	51333 13161	9	   	305.65	橙5易伤3时间1暴击1攻速	145时间23457易伤45序列升级6全技能8核9攻速a暴击
7	51333 13166	10	   	305.65	橙5易伤3时间1暴击1攻速	145时间23457易伤45序列升级6全技能8核9攻速a暴击
8	51252 13152	9	 * 	305.30	橙4易伤3伤害3时间	178时间278a易伤3最后敌人4低血量敌人5平台678伤害78序列升级9核
9	51333 55221	9	   	305.05	橙5易伤3时间1伤害1暴击	145时间2345a易伤45序列升级6伤害7低血量敌人8暴击9核
10	51333 56221	9	   	305.05	橙5易伤3时间1伤害1暴击	145时间2345a易伤45序列升级6伤害7基地爆炸8暴击9核
11	51333 35112	10	   	304.30	橙5易伤3时间1暴击1攻速	145时间23458易伤45序列升级6雷电7攻速9暴击a核
12	51333 42362	6	   	304.30	橙5易伤3时间1暴击1攻速	145时间23456易伤456序列升级7核8攻速9雷电a暴击
13	51333 42331	6	   	302.41	橙5易伤3时间1伤害1攻速	145时间23456易伤456序列升级7核8攻速9伤害a敌人爆炸
14	51333 42332	6	   	302.41	橙5易伤3时间1伤害1攻速	145时间23456易伤456序列升级7核8攻速9伤害a平台
15	51333 42333	6	   	302.41	橙5易伤3时间1伤害1攻速	145时间23456易伤456序列升级7核8攻速9伤害a随机矿
16	51333 42334	6	   	302.41	橙5易伤3时间1伤害1攻速	145时间23456易伤456序列升级7核8攻速9伤害a矿等
17	51333 42335	6	   	302.41	橙5易伤3时间1伤害1攻速	145时间23456易伤456序列升级7核8攻速9伤害a策反
18	51333 14226	8	 * 	302.31	橙5易伤3时间2攻速	145时间23459易伤459序列升级6全技能7立即金币89攻速a核
19	51333 13152	10	   	301.06	橙5易伤3时间1伤害	145时间23457易伤45序列升级6全技能8核9伤害a平台
20	51333 13153	10	   	301.06	橙5易伤3时间1伤害	145时间23457易伤45序列升级6全技能8核9伤害a低血量敌人
21	51333 13153	9	   	301.06	橙5易伤3时间1伤害	145时间23457易伤45序列升级6全技能8核9伤害a低血量敌人
22	51333 13154	10	   	301.06	橙5易伤3时间1伤害	145时间23457易伤45序列升级6全技能8核9伤害a金币生成
